                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.65595,                0.63377,                 1.0549,                0.72881,                0.60041,                0.60556,                0.40371,                 1.1547,                  1.247,                 1.4268,             0.00013861,             0.00013861,             0.00013861
                      2,                0.68276,                0.67298,                 1.0707,                0.72181,                0.59657,                0.60344,                0.39687,                 1.1643,                 1.2317,                 1.4268,             0.00027486,             0.00027486,             0.00027486
                      3,                0.71609,                0.71563,                 1.0869,                 0.7049,                0.56808,                0.57878,                 0.3752,                 1.2073,                 1.3034,                 1.4664,             0.00040836,             0.00040836,             0.00040836
                      4,                0.73707,                0.76119,                 1.0996,                0.67293,                0.58443,                0.57045,                  0.368,                 1.1883,                 1.2576,                 1.4388,             0.00040462,             0.00040462,             0.00040462
                      5,                0.73818,                0.76551,                 1.1047,                0.69378,                0.58304,                0.57662,                0.37677,                 1.1887,                 1.2677,                 1.4501,             0.00040049,             0.00040049,             0.00040049
                      6,                0.74331,                0.77473,                 1.1074,                0.67334,                0.59062,                0.56548,                0.36798,                 1.1865,                  1.268,                 1.4316,             0.00039636,             0.00039636,             0.00039636
                      7,                0.73786,                0.76301,                 1.1044,                0.68342,                0.58806,                0.56908,                0.37089,                 1.1799,                 1.2906,                 1.4427,             0.00039223,             0.00039223,             0.00039223
                      8,                0.74764,                0.76915,                  1.111,                 0.6894,                0.58802,                 0.5713,                 0.3736,                 1.1817,                 1.2716,                 1.4337,              0.0003881,              0.0003881,              0.0003881
                      9,                0.74392,                0.76731,                 1.1079,                0.69113,                0.58608,                0.57509,                0.37651,                 1.2018,                 1.2697,                 1.4522,             0.00038397,             0.00038397,             0.00038397
                     10,                0.75084,                 0.7755,                  1.111,                0.69737,                0.56749,                0.57328,                0.37705,                  1.169,                 1.2982,                 1.4233,             0.00037985,             0.00037985,             0.00037985
                     11,                0.74008,                0.76391,                 1.1045,                0.69254,                0.57929,                0.56775,                0.36719,                 1.1994,                 1.3084,                 1.4408,             0.00037572,             0.00037572,             0.00037572
                     12,                 0.7409,                0.75985,                 1.1062,                0.68636,                0.59205,                 0.5758,                0.37792,                 1.1804,                 1.2752,                 1.4307,             0.00037159,             0.00037159,             0.00037159
                     13,                0.73902,                0.75452,                 1.1055,                0.69866,                0.59578,                0.59147,                0.38385,                 1.1902,                 1.2552,                 1.4334,             0.00036746,             0.00036746,             0.00036746
                     14,                0.74239,                 0.7724,                 1.1097,                0.69566,                0.58707,                0.58157,                0.37919,                 1.1898,                 1.2578,                  1.442,             0.00036333,             0.00036333,             0.00036333
                     15,                0.73739,                0.76559,                 1.1045,                0.71021,                0.58285,                0.59207,                0.39013,                 1.1921,                 1.2878,                 1.4364,              0.0003592,              0.0003592,              0.0003592
                     16,                0.73471,                0.75778,                 1.1032,                0.67115,                0.59905,                0.57568,                0.37598,                 1.1828,                 1.2565,                 1.4293,             0.00035508,             0.00035508,             0.00035508
                     17,                0.73797,                0.75895,                  1.102,                0.69993,                0.58723,                0.58462,                0.38208,                 1.1875,                 1.2626,                 1.4346,             0.00035095,             0.00035095,             0.00035095
                     18,                0.73221,                0.75813,                 1.1027,                0.69094,                0.59787,                0.58248,                0.37898,                 1.1815,                  1.248,                 1.4345,             0.00034682,             0.00034682,             0.00034682
                     19,                0.73046,                0.74967,                 1.1004,                0.71626,                0.58284,                0.58971,                0.38643,                 1.1827,                 1.2748,                  1.438,             0.00034269,             0.00034269,             0.00034269
                     20,                0.73078,                0.74727,                 1.1008,                0.69138,                0.60023,                 0.5879,                0.38572,                 1.1662,                 1.2284,                 1.4123,             0.00033856,             0.00033856,             0.00033856
                     21,                0.72718,                0.74343,                 1.0966,                0.72127,                 0.5793,                0.59911,                0.39321,                 1.1811,                 1.2805,                 1.4339,             0.00033443,             0.00033443,             0.00033443
                     22,                0.72863,                0.74419,                 1.1018,                0.68486,                0.59712,                0.58069,                0.37744,                 1.1844,                 1.2604,                 1.4352,             0.00033031,             0.00033031,             0.00033031
                     23,                0.73242,                0.74782,                 1.1006,                0.71253,                 0.5867,                 0.5987,                 0.3947,                 1.1725,                 1.2456,                 1.4328,             0.00032618,             0.00032618,             0.00032618
                     24,                0.72127,                0.73838,                 1.0945,                0.67579,                0.61043,                0.58451,                0.37915,                 1.1797,                 1.2225,                  1.423,             0.00032205,             0.00032205,             0.00032205
                     25,                0.72521,                0.73879,                 1.0989,                0.71364,                 0.5877,                0.59525,                0.38448,                 1.1932,                 1.2416,                 1.4449,             0.00031792,             0.00031792,             0.00031792
                     26,                0.72437,                0.72848,                 1.0951,                0.72316,                0.59067,                 0.5993,                0.39379,                 1.1845,                 1.2562,                 1.4418,             0.00031379,             0.00031379,             0.00031379
                     27,                 0.7193,                0.73249,                 1.0949,                0.70657,                0.59712,                0.60149,                0.39616,                  1.163,                 1.2241,                 1.4113,             0.00030966,             0.00030966,             0.00030966
                     28,                0.72481,                0.72861,                 1.0975,                0.70878,                0.59749,                0.58924,                0.38583,                 1.1791,                 1.2421,                  1.441,             0.00030554,             0.00030554,             0.00030554
                     29,                0.71011,                 0.7202,                 1.0892,                0.70476,                0.59177,                0.59032,                0.38824,                 1.1767,                 1.2401,                 1.4267,             0.00030141,             0.00030141,             0.00030141
                     30,                0.71304,                0.71593,                 1.0902,                0.70926,                 0.5857,                 0.5939,                0.39164,                   1.17,                 1.2628,                 1.4306,             0.00029728,             0.00029728,             0.00029728
                     31,                0.71944,                0.72923,                 1.0938,                0.71571,                0.59723,                 0.6024,                0.39752,                 1.1611,                 1.2217,                 1.4201,             0.00029315,             0.00029315,             0.00029315
                     32,                0.71056,                0.71213,                 1.0889,                0.72194,                0.59072,                 0.5941,                0.38819,                 1.1748,                  1.255,                 1.4378,             0.00028902,             0.00028902,             0.00028902
                     33,                0.70616,                0.71611,                 1.0876,                0.71794,                0.59812,                0.59971,                0.39482,                 1.1714,                 1.2118,                 1.4219,             0.00028489,             0.00028489,             0.00028489
                     34,                0.70791,                0.70852,                 1.0858,                0.71786,                0.59676,                0.59478,                0.39089,                  1.164,                 1.2357,                 1.4263,             0.00028077,             0.00028077,             0.00028077
                     35,                0.70661,                0.70001,                 1.0856,                0.70345,                0.60909,                0.59867,                0.39354,                 1.1702,                  1.199,                 1.4282,             0.00027664,             0.00027664,             0.00027664
                     36,                0.70351,                0.70052,                 1.0838,                0.70505,                0.59842,                 0.5871,                0.38832,                 1.1624,                 1.2289,                 1.4221,             0.00027251,             0.00027251,             0.00027251
                     37,                0.70067,                0.69961,                 1.0823,                0.71044,                0.59809,                0.58644,                0.38496,                 1.1657,                 1.2337,                  1.431,             0.00026838,             0.00026838,             0.00026838
                     38,                0.70643,                0.69799,                 1.0825,                0.70619,                0.59903,                0.58944,                0.38922,                 1.1667,                 1.2452,                 1.4228,             0.00026425,             0.00026425,             0.00026425
                     39,                0.69978,                0.69209,                 1.0798,                0.71819,                0.59387,                0.59297,                 0.3921,                 1.1656,                 1.2336,                 1.4317,             0.00026012,             0.00026012,             0.00026012
                     40,                0.70641,                0.70152,                 1.0861,                0.71369,                0.60607,                0.59987,                0.39757,                 1.1616,                 1.2071,                  1.424,               0.000256,               0.000256,               0.000256
                     41,                0.69637,                0.69182,                 1.0797,                0.72128,                0.59802,                0.60282,                0.39689,                 1.1681,                 1.2268,                 1.4238,             0.00025187,             0.00025187,             0.00025187
                     42,                0.69453,                 0.6909,                 1.0804,                0.71038,                0.59733,                0.58689,                0.38614,                 1.1705,                 1.2391,                 1.4344,             0.00024774,             0.00024774,             0.00024774
                     43,                0.69945,                0.68856,                 1.0821,                0.72854,                0.59829,                0.60531,                0.40062,                 1.1649,                 1.2108,                 1.4237,             0.00024361,             0.00024361,             0.00024361
                     44,                0.68651,                0.67642,                 1.0736,                0.71579,                0.60182,                0.60158,                 0.3969,                 1.1653,                 1.2222,                 1.4247,             0.00023948,             0.00023948,             0.00023948
                     45,                0.68971,                0.68571,                 1.0721,                0.71048,                0.59802,                0.59375,                0.38916,                 1.1661,                 1.2279,                 1.4239,             0.00023535,             0.00023535,             0.00023535
                     46,                0.68589,                0.67671,                 1.0715,                 0.7023,                0.60749,                0.59334,                0.39331,                 1.1602,                  1.215,                 1.4219,             0.00023123,             0.00023123,             0.00023123
                     47,                0.68425,                0.67216,                  1.072,                 0.7139,                0.60211,                0.59845,                0.39555,                 1.1543,                 1.2181,                 1.4224,              0.0002271,              0.0002271,              0.0002271
                     48,                 0.6871,                0.67312,                 1.0738,                0.70449,                0.61233,                0.59683,                0.38949,                 1.1667,                 1.2064,                 1.4373,             0.00022297,             0.00022297,             0.00022297
                     49,                0.68304,                 0.6712,                 1.0706,                0.72613,                0.60028,                0.60492,                0.39791,                 1.1686,                 1.2281,                 1.4318,             0.00021884,             0.00021884,             0.00021884
                     50,                0.68461,                0.66885,                 1.0707,                0.71633,                0.59845,                 0.5932,                0.38977,                 1.1768,                 1.2434,                 1.4535,             0.00021471,             0.00021471,             0.00021471
                     51,                0.67726,                0.65978,                  1.068,                0.71917,                0.60021,                0.59951,                0.39548,                 1.1593,                 1.2105,                 1.4271,             0.00021059,             0.00021059,             0.00021059
                     52,                0.67968,                0.66427,                 1.0689,                0.71516,                0.60306,                0.59988,                0.39542,                  1.156,                 1.2232,                 1.4275,             0.00020646,             0.00020646,             0.00020646
                     53,                0.68202,                0.66861,                 1.0699,                0.72145,                0.59836,                0.60168,                0.39635,                 1.1555,                 1.2142,                 1.4209,             0.00020233,             0.00020233,             0.00020233
                     54,                0.66777,                 0.6505,                 1.0618,                 0.7176,                0.61054,                0.60197,                0.39491,                 1.1648,                 1.2091,                 1.4347,              0.0001982,              0.0001982,              0.0001982
                     55,                0.67948,                 0.6592,                 1.0656,                0.71192,                0.60668,                0.59931,                0.39565,                 1.1598,                 1.2119,                 1.4254,             0.00019407,             0.00019407,             0.00019407
                     56,                0.66706,                0.64697,                 1.0602,                0.71866,                0.61005,                 0.6008,                0.39898,                 1.1593,                 1.2012,                 1.4313,             0.00018994,             0.00018994,             0.00018994
                     57,                0.67278,                0.65189,                 1.0653,                0.72436,                0.60735,                0.60717,                0.40264,                 1.1549,                 1.2198,                 1.4252,             0.00018582,             0.00018582,             0.00018582
                     58,                0.67357,                0.64722,                 1.0649,                0.72458,                 0.6021,                 0.5995,                0.39514,                 1.1626,                  1.218,                  1.431,             0.00018169,             0.00018169,             0.00018169
                     59,                0.67054,                 0.6452,                 1.0649,                 0.7248,                0.60352,                0.60618,                0.40204,                 1.1567,                 1.2179,                 1.4253,             0.00017756,             0.00017756,             0.00017756
                     60,                0.66711,                0.64054,                 1.0607,                0.72718,                0.60595,                0.60314,                0.40154,                 1.1543,                  1.223,                 1.4275,             0.00017343,             0.00017343,             0.00017343
                     61,                 0.6564,                0.63259,                 1.0557,                0.72438,                0.60407,                0.60735,                 0.4029,                 1.1611,                 1.2259,                 1.4417,              0.0001693,              0.0001693,              0.0001693
                     62,                0.66422,                0.63708,                 1.0604,                0.72241,                0.60408,                0.60966,                 0.4045,                 1.1517,                 1.2138,                 1.4242,             0.00016517,             0.00016517,             0.00016517
                     63,                0.66108,                 0.6366,                  1.057,                0.72225,                0.60298,                0.60235,                 0.4006,                 1.1507,                 1.2075,                 1.4245,             0.00016105,             0.00016105,             0.00016105
                     64,                0.65509,                0.63092,                  1.053,                0.72197,                0.60258,                0.60547,                0.40088,                 1.1565,                 1.2019,                  1.435,             0.00015692,             0.00015692,             0.00015692
                     65,                0.66101,                0.63497,                 1.0584,                0.73164,                0.60231,                0.60776,                0.40178,                 1.1613,                 1.2242,                 1.4394,             0.00015279,             0.00015279,             0.00015279
