                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.87051,                 1.3119,                 1.2322,                0.64765,                0.55734,                0.55059,                0.35142,                  1.177,                 1.3836,                  1.378,             0.00013858,             0.00013858,             0.00013858
                      2,                0.89171,                 1.3492,                 1.2422,                0.64446,                0.54059,                  0.549,                0.34352,                 1.2361,                 1.4823,                 1.4213,             0.00027483,             0.00027483,             0.00027483
                      3,                0.92891,                 1.3888,                 1.2583,                 0.6358,                0.49661,                0.51658,                0.32224,                 1.2464,                 1.5501,                 1.4476,             0.00040833,             0.00040833,             0.00040833
                      4,                0.94818,                 1.4034,                 1.2781,                0.58522,                0.53891,                0.51743,                0.32081,                 1.2415,                 1.5789,                 1.4418,             0.00040462,             0.00040462,             0.00040462
                      5,                0.94256,                 1.3609,                 1.2709,                0.58338,                0.54286,                0.51944,                0.31984,                 1.2631,                 1.5413,                 1.4678,             0.00040049,             0.00040049,             0.00040049
                      6,                0.93394,                 1.3323,                 1.2669,                0.63268,                0.53453,                0.54457,                0.34185,                 1.2651,                 1.5261,                 1.4604,             0.00039636,             0.00039636,             0.00039636
                      7,                0.92535,                 1.3023,                 1.2577,                0.64679,                0.50711,                0.52544,                0.32845,                 1.2536,                 1.5277,                 1.4613,             0.00039223,             0.00039223,             0.00039223
                      8,                0.91781,                  1.296,                  1.257,                0.63168,                0.51641,                0.52207,                 0.3234,                 1.2607,                 1.5138,                 1.4742,              0.0003881,              0.0003881,              0.0003881
                      9,                0.90966,                 1.2473,                 1.2487,                0.66992,                 0.5085,                0.53598,                0.33534,                 1.2395,                 1.4766,                 1.4485,             0.00038397,             0.00038397,             0.00038397
                     10,                0.90541,                 1.2268,                 1.2459,                0.62256,                0.52714,                0.52517,                0.33074,                 1.2652,                 1.5439,                 1.4573,             0.00037985,             0.00037985,             0.00037985
                     11,                0.89697,                  1.207,                 1.2398,                0.64748,                0.54042,                0.54653,                0.34628,                 1.2348,                 1.4525,                 1.4396,             0.00037572,             0.00037572,             0.00037572
                     12,                0.88544,                 1.1669,                 1.2232,                0.66014,                0.51329,                0.52936,                0.33318,                 1.2473,                 1.4907,                  1.443,             0.00037159,             0.00037159,             0.00037159
                     13,                0.88613,                 1.1724,                 1.2336,                0.67156,                0.52275,                 0.5525,                0.35409,                 1.2157,                 1.4064,                 1.4308,             0.00036746,             0.00036746,             0.00036746
                     14,                0.88487,                 1.1529,                 1.2262,                0.64551,                0.54392,                0.54564,                0.34294,                 1.2567,                 1.4549,                 1.4467,             0.00036333,             0.00036333,             0.00036333
                     15,                0.87042,                 1.1394,                 1.2175,                0.67863,                0.52072,                0.54869,                0.34615,                 1.2463,                 1.4497,                 1.4522,              0.0003592,              0.0003592,              0.0003592
                     16,                0.85848,                 1.1048,                 1.2154,                0.67006,                0.53031,                0.54442,                0.34506,                 1.2375,                 1.4518,                  1.456,             0.00035508,             0.00035508,             0.00035508
                     17,                0.85607,                 1.0952,                 1.2138,                 0.6388,                0.54015,                0.52711,                0.33248,                 1.2219,                 1.4653,                 1.4348,             0.00035095,             0.00035095,             0.00035095
                     18,                0.85026,                 1.0921,                 1.2051,                0.67197,                0.52054,                0.53866,                0.34044,                 1.2435,                 1.4459,                 1.4453,             0.00034682,             0.00034682,             0.00034682
                     19,                 0.8593,                 1.0877,                 1.2088,                0.67978,                0.51887,                0.54518,                 0.3413,                 1.2438,                 1.4494,                 1.4408,             0.00034269,             0.00034269,             0.00034269
                     20,                 0.8398,                 1.0604,                 1.1997,                0.67378,                0.53879,                0.54723,                0.34634,                 1.2289,                 1.3945,                 1.4442,             0.00033856,             0.00033856,             0.00033856
                     21,                0.84386,                 1.0592,                 1.2074,                0.67076,                0.53217,                0.54509,                0.34806,                 1.2196,                 1.4134,                  1.438,             0.00033443,             0.00033443,             0.00033443
                     22,                0.83503,                 1.0467,                 1.1958,                0.66706,                0.54347,                0.54773,                0.34962,                 1.2134,                 1.4054,                 1.4312,             0.00033031,             0.00033031,             0.00033031
                     23,                0.82765,                 1.0196,                 1.1895,                0.68173,                0.53539,                 0.5447,                0.34856,                 1.2254,                 1.4182,                 1.4496,             0.00032618,             0.00032618,             0.00032618
                     24,                0.82551,                 1.0184,                 1.1884,                0.67054,                0.54047,                0.54372,                0.34329,                 1.2221,                 1.3962,                 1.4398,             0.00032205,             0.00032205,             0.00032205
                     25,                0.81891,                 1.0181,                 1.1871,                 0.6874,                0.54339,                 0.5598,                0.35743,                 1.2273,                 1.4063,                 1.4401,             0.00031792,             0.00031792,             0.00031792
                     26,                0.81214,                 1.0047,                 1.1844,                0.68526,                 0.5382,                0.55763,                0.35593,                 1.2285,                 1.4124,                 1.4475,             0.00031379,             0.00031379,             0.00031379
                     27,                0.81034,                0.98343,                 1.1786,                0.69717,                0.54577,                0.56662,                0.36152,                 1.2215,                 1.3774,                 1.4447,             0.00030966,             0.00030966,             0.00030966
                     28,                0.80197,                0.97956,                 1.1751,                0.67702,                0.54947,                0.55575,                0.35561,                 1.2103,                 1.3732,                 1.4256,             0.00030554,             0.00030554,             0.00030554
                     29,                 0.8069,                0.97166,                 1.1793,                0.67447,                0.54525,                 0.5547,                0.35434,                 1.2231,                 1.3835,                 1.4365,             0.00030141,             0.00030141,             0.00030141
                     30,                0.81036,                0.98096,                 1.1776,                0.68789,                0.53845,                0.55682,                0.35858,                 1.2085,                 1.3886,                 1.4354,             0.00029728,             0.00029728,             0.00029728
                     31,                0.79587,                0.96211,                 1.1724,                0.67749,                0.54687,                 0.5552,                0.35476,                 1.2316,                 1.3929,                 1.4464,             0.00029315,             0.00029315,             0.00029315
                     32,                0.79722,                0.94367,                 1.1696,                0.67754,                0.54003,                0.55228,                0.35197,                  1.234,                 1.3913,                 1.4605,             0.00028902,             0.00028902,             0.00028902
                     33,                0.79938,                0.94395,                 1.1663,                0.70237,                0.53893,                0.56381,                0.36359,                 1.2178,                 1.3785,                 1.4451,             0.00028489,             0.00028489,             0.00028489
                     34,                0.78921,                0.92726,                  1.162,                0.66404,                0.55721,                0.54785,                0.35089,                 1.2086,                 1.3693,                  1.438,             0.00028077,             0.00028077,             0.00028077
                     35,                0.79043,                0.92698,                 1.1651,                0.67899,                0.54983,                0.56085,                 0.3625,                 1.2196,                 1.3764,                 1.4437,             0.00027664,             0.00027664,             0.00027664
                     36,                 0.7871,                0.91478,                 1.1586,                0.68779,                0.54038,                0.55625,                0.35794,                 1.2224,                 1.3892,                 1.4419,             0.00027251,             0.00027251,             0.00027251
                     37,                0.77797,                0.92053,                 1.1587,                0.68031,                0.54599,                0.55186,                0.35471,                 1.2272,                 1.4015,                 1.4517,             0.00026838,             0.00026838,             0.00026838
                     38,                0.77689,                0.91016,                 1.1553,                0.67188,                0.54293,                0.54938,                0.35135,                  1.224,                 1.3938,                 1.4565,             0.00026425,             0.00026425,             0.00026425
                     39,                0.77774,                0.89721,                 1.1543,                0.68493,                0.54698,                0.55751,                0.35939,                 1.2309,                 1.3966,                 1.4583,             0.00026012,             0.00026012,             0.00026012
                     40,                0.76819,                 0.8848,                 1.1425,                0.68396,                0.55047,                0.55758,                 0.3579,                  1.218,                   1.36,                 1.4453,               0.000256,               0.000256,               0.000256
                     41,                0.76876,                 0.8834,                 1.1476,                 0.6817,                0.56797,                0.56509,                0.36356,                 1.2155,                 1.3309,                 1.4343,             0.00025187,             0.00025187,             0.00025187
                     42,                0.76025,                0.87156,                 1.1435,                0.67296,                0.56176,                0.55869,                0.35966,                  1.226,                 1.3675,                 1.4493,             0.00024774,             0.00024774,             0.00024774
                     43,                0.75888,                0.87022,                 1.1439,                0.68009,                0.54307,                0.55201,                 0.3573,                 1.2175,                 1.3893,                 1.4474,             0.00024361,             0.00024361,             0.00024361
                     44,                0.75346,                0.86476,                 1.1407,                0.69335,                0.54702,                0.56219,                0.36247,                 1.2223,                 1.3629,                 1.4436,             0.00023948,             0.00023948,             0.00023948
                     45,                0.75316,                0.86217,                 1.1371,                0.67985,                0.55678,                0.55574,                0.35826,                 1.2207,                 1.3648,                 1.4501,             0.00023535,             0.00023535,             0.00023535
                     46,                0.74598,                0.85664,                 1.1335,                0.68618,                0.55102,                0.55842,                0.36058,                 1.2165,                 1.3663,                 1.4442,             0.00023123,             0.00023123,             0.00023123
                     47,                0.75315,                0.84972,                 1.1362,                0.68369,                0.55466,                 0.5612,                0.36458,                 1.2196,                 1.3462,                 1.4469,              0.0002271,              0.0002271,              0.0002271
                     48,                0.74494,                0.83772,                 1.1333,                0.70158,                0.54335,                0.56789,                0.37007,                 1.2163,                 1.3694,                 1.4497,             0.00022297,             0.00022297,             0.00022297
                     49,                0.74397,                0.84309,                 1.1329,                 0.6824,                0.56082,                0.56095,                0.36105,                 1.2133,                 1.3444,                 1.4452,             0.00021884,             0.00021884,             0.00021884
                     50,                0.73444,                0.82239,                 1.1258,                0.68534,                  0.561,                0.56656,                0.36576,                 1.2203,                 1.3516,                 1.4468,             0.00021471,             0.00021471,             0.00021471
                     51,                 0.7288,                0.82069,                 1.1221,                0.69246,                0.55235,                0.56137,                0.36417,                 1.2104,                 1.3727,                 1.4421,             0.00021059,             0.00021059,             0.00021059
                     52,                0.73069,                0.82049,                  1.124,                0.69284,                0.55517,                0.56548,                0.36506,                 1.2341,                 1.3839,                 1.4629,             0.00020646,             0.00020646,             0.00020646
                     53,                0.73342,                0.81719,                 1.1255,                0.69776,                0.56114,                0.56324,                0.36293,                   1.22,                 1.3452,                 1.4564,             0.00020233,             0.00020233,             0.00020233
                     54,                0.72616,                 0.8075,                  1.118,                0.69087,                0.56288,                0.56532,                0.36394,                 1.2195,                 1.3529,                 1.4538,              0.0001982,              0.0001982,              0.0001982
                     55,                0.72302,                0.79867,                 1.1183,                0.70368,                 0.5599,                0.57393,                0.37392,                 1.2125,                 1.3435,                 1.4464,             0.00019407,             0.00019407,             0.00019407
                     56,                0.72541,                 0.7954,                 1.1167,                0.69543,                0.55879,                0.56495,                0.36441,                 1.2148,                 1.3476,                 1.4558,             0.00018994,             0.00018994,             0.00018994
                     57,                0.71873,                0.79364,                 1.1163,                0.69358,                0.56094,                0.56687,                 0.3687,                 1.2184,                 1.3725,                 1.4611,             0.00018582,             0.00018582,             0.00018582
                     58,                0.71148,                0.78168,                 1.1128,                0.68442,                0.56597,                0.56256,                0.36454,                 1.2141,                 1.3469,                 1.4543,             0.00018169,             0.00018169,             0.00018169
                     59,                0.70952,                0.78114,                 1.1142,                0.69101,                0.56501,                0.56322,                0.36465,                 1.2189,                 1.3549,                 1.4651,             0.00017756,             0.00017756,             0.00017756
                     60,                0.71206,                 0.7624,                 1.1091,                0.69683,                0.55534,                0.56161,                0.36251,                 1.2203,                 1.3697,                 1.4636,             0.00017343,             0.00017343,             0.00017343
                     61,                0.71072,                0.77259,                 1.1139,                0.68501,                0.56033,                0.55692,                0.36312,                 1.2194,                 1.3891,                 1.4637,              0.0001693,              0.0001693,              0.0001693
                     62,                0.70346,                 0.7637,                 1.1067,                0.69588,                0.55442,                0.56417,                0.36709,                 1.2172,                 1.3647,                 1.4598,             0.00016517,             0.00016517,             0.00016517
                     63,                0.70162,                0.75991,                 1.1066,                0.69631,                 0.5535,                0.55805,                0.36027,                 1.2241,                 1.3695,                 1.4689,             0.00016105,             0.00016105,             0.00016105
                     64,                0.70231,                0.76191,                 1.1025,                0.70273,                 0.5593,                0.56911,                0.36943,                 1.2154,                 1.3438,                 1.4588,             0.00015692,             0.00015692,             0.00015692
                     65,                0.69488,                0.75469,                 1.1005,                0.70549,                0.55899,                0.57068,                0.37116,                 1.2176,                 1.3592,                  1.464,             0.00015279,             0.00015279,             0.00015279
                     66,                0.69701,                0.74785,                 1.0985,                0.69931,                0.55052,                0.56263,                0.36125,                 1.2299,                 1.3872,                 1.4807,             0.00014866,             0.00014866,             0.00014866
                     67,                0.69403,                0.75432,                 1.0996,                0.70423,                  0.558,                0.56736,                0.36916,                 1.2128,                 1.3601,                  1.459,             0.00014453,             0.00014453,             0.00014453
                     68,                0.69491,                0.74369,                 1.0983,                0.70472,                0.55534,                0.56607,                0.36793,                 1.2275,                 1.3806,                 1.4759,              0.0001404,              0.0001404,              0.0001404
                     69,                 0.6934,                0.73698,                 1.0977,                0.70046,                0.55479,                0.56348,                0.36547,                  1.218,                 1.3715,                 1.4661,             0.00013628,             0.00013628,             0.00013628
                     70,                0.69145,                0.73762,                 1.1006,                0.70932,                0.55497,                0.56637,                0.36969,                  1.221,                 1.3796,                 1.4703,             0.00013215,             0.00013215,             0.00013215
                     71,                0.68362,                0.73162,                 1.0924,                0.70059,                0.56471,                0.56488,                0.36581,                 1.2166,                 1.3646,                 1.4693,             0.00012802,             0.00012802,             0.00012802
                     72,                0.68071,                 0.7276,                 1.0938,                0.71302,                0.55443,                0.56611,                0.36871,                 1.2196,                 1.3772,                  1.476,             0.00012389,             0.00012389,             0.00012389
                     73,                0.67191,                0.71357,                 1.0859,                 0.7124,                0.55755,                0.56848,                0.36847,                 1.2192,                 1.3794,                 1.4701,             0.00011976,             0.00011976,             0.00011976
                     74,                0.68167,                0.71533,                   1.09,                0.69397,                0.56382,                0.56574,                0.36914,                 1.2134,                 1.3714,                 1.4719,             0.00011563,             0.00011563,             0.00011563
                     75,                0.67366,                0.71068,                 1.0876,                0.70134,                0.56169,                0.56562,                 0.3672,                 1.2151,                 1.3742,                  1.471,             0.00011151,             0.00011151,             0.00011151
                     76,                0.67164,                0.70645,                 1.0874,                0.71104,                0.56145,                0.57155,                0.37281,                 1.2113,                 1.3725,                 1.4665,             0.00010738,             0.00010738,             0.00010738
                     77,                 0.6676,                0.69501,                 1.0832,                0.70655,                0.55559,                 0.5632,                0.36527,                 1.2239,                 1.3885,                 1.4795,             0.00010325,             0.00010325,             0.00010325
                     78,                0.66186,                0.69283,                 1.0785,                0.70091,                0.56392,                0.57029,                0.37193,                 1.2171,                 1.3747,                 1.4713,             9.9121e-05,             9.9121e-05,             9.9121e-05
                     79,                0.66564,                0.69697,                   1.08,                0.70408,                0.55741,                0.56257,                0.36546,                 1.2214,                 1.3746,                 1.4764,             9.4993e-05,             9.4993e-05,             9.4993e-05
