                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.8433,                 1.1596,                 1.2023,                0.66799,                0.57444,                0.56273,                0.36185,                 1.1589,                 1.3293,                 1.3621,             0.00013859,             0.00013859,             0.00013859
                      2,                0.87362,                 1.2072,                 1.2169,                0.63332,                0.53108,                 0.5333,                0.33477,                 1.2113,                 1.4706,                 1.4106,             0.00027484,             0.00027484,             0.00027484
                      3,                0.90989,                 1.2677,                 1.2344,                0.63592,                0.52996,                0.52651,                0.33236,                 1.2313,                 1.5255,                 1.4279,             0.00040834,             0.00040834,             0.00040834
                      4,                 0.9314,                 1.2996,                 1.2526,                0.65717,                0.49907,                0.53055,                 0.3297,                 1.2467,                 1.5047,                 1.4402,             0.00040462,             0.00040462,             0.00040462
                      5,                0.91771,                 1.2715,                 1.2475,                0.63794,                0.52601,                0.52857,                0.33137,                   1.21,                 1.4524,                 1.4245,             0.00040049,             0.00040049,             0.00040049
                      6,                 0.9165,                 1.2577,                 1.2504,                0.64621,                0.53061,                0.53938,                0.34455,                 1.2017,                 1.4302,                 1.4071,             0.00039636,             0.00039636,             0.00039636
                      7,                0.91204,                 1.2439,                 1.2418,                0.67702,                0.52391,                 0.5515,                0.35238,                 1.2181,                 1.4285,                 1.4329,             0.00039223,             0.00039223,             0.00039223
                      8,                0.89857,                 1.2111,                  1.234,                0.65323,                0.53998,                  0.543,                0.34572,                 1.1949,                  1.391,                 1.4121,              0.0003881,              0.0003881,              0.0003881
                      9,                0.89967,                 1.1947,                 1.2327,                0.67113,                0.54706,                0.55825,                0.35239,                 1.2124,                 1.4191,                 1.4184,             0.00038397,             0.00038397,             0.00038397
                     10,                0.88809,                 1.1772,                 1.2277,                0.64162,                0.53003,                0.53888,                0.33729,                  1.218,                 1.4274,                 1.4116,             0.00037985,             0.00037985,             0.00037985
