                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.63529,                 0.7719,                 1.0896,                0.63816,                0.48648,                0.52341,                0.35282,                 1.2627,                 1.7899,                 1.5255,             0.00013776,             0.00013776,             0.00013776
                      2,                0.65697,                0.75848,                 1.1037,                0.61148,                 0.4672,                0.50182,                0.33427,                 1.2774,                 1.8477,                 1.5393,             0.00027402,             0.00027402,             0.00027402
                      3,                0.66383,                0.79537,                 1.0928,                0.60993,                0.44305,                0.47863,                0.31067,                 1.3602,                 2.0063,                 1.6166,             0.00040753,             0.00040753,             0.00040753
                      4,                0.69549,                0.81009,                 1.1157,                0.61374,                0.46933,                0.49355,                0.31999,                 1.3328,                 1.8464,                 1.5757,             0.00040462,             0.00040462,             0.00040462
                      5,                 0.6974,                0.80764,                 1.1044,                0.60339,                0.45668,                 0.4847,                0.30897,                 1.3379,                 1.8305,                 1.5811,             0.00040049,             0.00040049,             0.00040049
                      6,                0.69236,                0.81832,                 1.1056,                0.61418,                  0.447,                0.47849,                0.30783,                 1.3411,                 2.0023,                 1.6276,             0.00039636,             0.00039636,             0.00039636
                      7,                0.67941,                 0.8054,                 1.0939,                0.62235,                0.46201,                0.49248,                0.31649,                 1.3448,                 1.8285,                  1.595,             0.00039223,             0.00039223,             0.00039223
                      8,                0.66378,                0.76942,                 1.0861,                0.62034,                0.45307,                0.49318,                0.32342,                 1.3277,                 1.9596,                 1.5736,              0.0003881,              0.0003881,              0.0003881
                      9,                0.67348,                0.78982,                 1.0951,                0.62681,                0.43709,                0.47709,                 0.3119,                 1.3428,                  2.024,                 1.5768,             0.00038397,             0.00038397,             0.00038397
                     10,                0.65992,                0.74556,                 1.0874,                0.60256,                0.43802,                0.46716,                0.30024,                 1.3335,                 1.9113,                 1.5737,             0.00037985,             0.00037985,             0.00037985
                     11,                0.67934,                0.77593,                 1.0965,                0.61222,                0.45255,                0.49017,                0.31993,                  1.335,                  1.951,                 1.5774,             0.00037572,             0.00037572,             0.00037572
                     12,                0.67105,                0.76474,                 1.0904,                0.63364,                0.44979,                0.49231,                0.31473,                 1.3597,                 1.9397,                 1.6036,             0.00037159,             0.00037159,             0.00037159
                     13,                0.65129,                0.78981,                 1.0768,                0.60066,                0.46037,                 0.4851,                0.31363,                 1.3342,                 1.9275,                 1.5817,             0.00036746,             0.00036746,             0.00036746
                     14,                 0.6534,                0.74004,                 1.0773,                0.63556,                0.46174,                0.49858,                0.32353,                  1.341,                   1.93,                 1.5984,             0.00036333,             0.00036333,             0.00036333
                     15,                 0.6497,                0.72726,                 1.0734,                0.61276,                0.45056,                0.48113,                0.30806,                 1.3704,                 1.9461,                 1.6161,              0.0003592,              0.0003592,              0.0003592
                     16,                0.64697,                0.72621,                 1.0728,                0.59634,                 0.4643,                0.49199,                0.31486,                 1.3437,                 1.9155,                 1.5967,             0.00035508,             0.00035508,             0.00035508
                     17,                0.64944,                0.72624,                 1.0731,                0.63324,                0.46436,                0.50242,                0.32761,                 1.3263,                 1.8503,                 1.5762,             0.00035095,             0.00035095,             0.00035095
                     18,                0.63467,                0.70321,                 1.0619,                0.62235,                0.46021,                0.49568,                0.32514,                 1.3227,                  1.933,                 1.5692,             0.00034682,             0.00034682,             0.00034682
                     19,                0.64013,                0.72264,                  1.071,                 0.6266,                0.45587,                0.49082,                0.32211,                 1.3393,                 1.9661,                 1.5852,             0.00034269,             0.00034269,             0.00034269
                     20,                0.64441,                0.71106,                 1.0717,                0.63551,                0.45775,                0.49919,                 0.3276,                 1.3363,                 2.0892,                 1.5808,             0.00033856,             0.00033856,             0.00033856
                     21,                0.62789,                 0.6828,                 1.0591,                0.61745,                0.45284,                0.48618,                0.31737,                 1.3388,                 2.0435,                 1.6071,             0.00033443,             0.00033443,             0.00033443
                     22,                 0.6188,                 0.6849,                 1.0543,                0.64449,                0.45441,                0.49973,                0.32715,                  1.333,                 1.9661,                 1.6081,             0.00033031,             0.00033031,             0.00033031
                     23,                0.62493,                0.69101,                 1.0465,                0.63204,                 0.4345,                0.47762,                0.31023,                  1.354,                 2.1482,                 1.6097,             0.00032618,             0.00032618,             0.00032618
