                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.65012,                0.86349,                 1.0786,                0.64057,                0.49077,                0.52534,                0.35098,                 1.2505,                 1.8851,                 1.4855,             0.00013822,             0.00013822,             0.00013822
                      2,                0.66127,                0.88407,                  1.084,                0.62169,                0.48182,                0.51125,                0.34293,                 1.2549,                 1.8622,                 1.4897,             0.00027447,             0.00027447,             0.00027447
                      3,                0.69902,                0.94612,                 1.1126,                0.61684,                0.46975,                0.49609,                0.32483,                 1.2936,                 1.7485,                 1.5119,             0.00040798,             0.00040798,             0.00040798
                      4,                0.70887,                 0.9625,                 1.1136,                0.62108,                0.45851,                0.49785,                 0.3247,                 1.3078,                 1.8989,                 1.5313,             0.00040462,             0.00040462,             0.00040462
                      5,                0.70251,                0.95694,                 1.1138,                 0.6067,                0.47272,                0.50967,                 0.3349,                 1.3085,                 1.9175,                  1.522,             0.00040049,             0.00040049,             0.00040049
                      6,                0.72385,                0.95976,                 1.1204,                0.61367,                0.46047,                0.49247,                  0.328,                 1.2747,                 1.8061,                 1.5091,             0.00039636,             0.00039636,             0.00039636
                      7,                0.71796,                0.94946,                 1.1207,                0.59608,                0.44596,                0.47832,                0.31526,                  1.304,                 1.9426,                  1.524,             0.00039223,             0.00039223,             0.00039223
                      8,                0.70299,                0.92675,                 1.1078,                0.58266,                0.45812,                 0.4801,                 0.3178,                 1.3079,                 1.8218,                 1.5251,              0.0003881,              0.0003881,              0.0003881
                      9,                0.70079,                0.92385,                 1.1137,                0.58988,                0.45277,                0.47341,                 0.3071,                 1.3204,                 1.9693,                 1.5361,             0.00038397,             0.00038397,             0.00038397
                     10,                0.70884,                0.93249,                 1.1126,                0.61903,                0.45215,                 0.4946,                 0.3304,                 1.2894,                 1.8539,                 1.5194,             0.00037985,             0.00037985,             0.00037985
                     11,                0.70692,                0.94109,                 1.1155,                0.60417,                 0.4626,                0.49131,                0.32257,                 1.2941,                 1.8668,                 1.5312,             0.00037572,             0.00037572,             0.00037572
                     12,                0.70199,                0.90592,                 1.1086,                0.60959,                 0.4791,                0.51079,                0.33576,                 1.2953,                 1.8033,                 1.5346,             0.00037159,             0.00037159,             0.00037159
                     13,                0.69429,                0.89431,                 1.1027,                0.60894,                0.46126,                0.48735,                0.31387,                 1.3413,                 1.8666,                 1.5863,             0.00036746,             0.00036746,             0.00036746
                     14,                0.68809,                0.90376,                 1.1029,                0.61859,                0.45785,                 0.4916,                0.32422,                 1.2994,                 1.8249,                 1.5268,             0.00036333,             0.00036333,             0.00036333
                     15,                0.68014,                0.87146,                 1.0975,                  0.627,                0.45777,                0.50531,                0.33011,                 1.3186,                 1.8348,                 1.5497,              0.0003592,              0.0003592,              0.0003592
                     16,                0.68658,                0.86899,                 1.0974,                0.63949,                0.47031,                0.51375,                 0.3467,                 1.2697,                 1.9469,                  1.499,             0.00035508,             0.00035508,             0.00035508
                     17,                0.67107,                0.86105,                 1.0854,                0.62642,                0.46403,                0.49692,                0.32785,                 1.2963,                 1.8421,                 1.5384,             0.00035095,             0.00035095,             0.00035095
                     18,                0.67485,                0.85239,                  1.092,                  0.646,                0.45066,                 0.5066,                 0.3374,                 1.2972,                 1.8782,                  1.534,             0.00034682,             0.00034682,             0.00034682
                     19,                0.66808,                0.83034,                 1.0843,                0.62333,                0.46684,                0.50101,                 0.3336,                 1.2865,                 1.8875,                  1.522,             0.00034269,             0.00034269,             0.00034269
                     20,                 0.6568,                0.81478,                 1.0824,                0.63485,                0.46564,                 0.5074,                0.33755,                 1.3026,                 1.9421,                 1.5388,             0.00033856,             0.00033856,             0.00033856
                     21,                0.66609,                0.82593,                  1.086,                0.62739,                0.45957,                0.49304,                 0.3263,                 1.3203,                 2.0251,                 1.5716,             0.00033443,             0.00033443,             0.00033443
                     22,                0.65205,                0.82456,                 1.0748,                0.62322,                0.47516,                 0.5107,                0.33852,                 1.3071,                 1.8578,                 1.5485,             0.00033031,             0.00033031,             0.00033031
                     23,                0.67319,                0.83059,                 1.0925,                0.60625,                0.46122,                0.49492,                0.33077,                 1.2692,                 1.8534,                 1.5042,             0.00032618,             0.00032618,             0.00032618
                     24,                0.65052,                0.79643,                 1.0815,                0.61438,                0.46307,                0.50619,                0.33633,                 1.2803,                  1.791,                 1.5205,             0.00032205,             0.00032205,             0.00032205
                     25,                0.64811,                0.79881,                 1.0763,                0.62241,                  0.453,                0.49049,                0.32898,                 1.3022,                 2.0259,                 1.5415,             0.00031792,             0.00031792,             0.00031792
                     26,                0.64667,                0.78856,                 1.0756,                0.63221,                0.46315,                 0.5029,                0.33958,                 1.2964,                 1.9917,                 1.5337,             0.00031379,             0.00031379,             0.00031379
