                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0224,                 3.2214,                 1.2716,                0.65667,                0.54543,                0.54741,                 0.3729,                 1.0044,                 1.6906,                 1.2456,             0.00013814,             0.00013814,             0.00013814
                      2,                 1.1137,                 2.0738,                 1.3353,                0.64983,                0.52372,                0.54926,                0.35679,                 1.1269,                 1.6196,                 1.3586,             0.00027439,             0.00027439,             0.00027439
                      3,                 1.1349,                 1.9555,                 1.3415,                0.61708,                0.52507,                0.52516,                0.33442,                 1.1793,                  1.669,                 1.3998,              0.0004079,              0.0004079,              0.0004079
                      4,                 1.1274,                 1.9204,                 1.3465,                0.62115,                0.52045,                0.52878,                0.33619,                   1.16,                  1.593,                  1.371,             0.00040462,             0.00040462,             0.00040462
                      5,                 1.1258,                 1.8674,                 1.3474,                0.65049,                0.52579,                0.54076,                0.34451,                 1.1603,                 1.5541,                 1.3799,             0.00040049,             0.00040049,             0.00040049
                      6,                 1.1067,                 1.7667,                 1.3243,                0.62889,                0.53361,                0.53616,                0.34556,                 1.1658,                 1.5675,                 1.3743,             0.00039636,             0.00039636,             0.00039636
                      7,                 1.0934,                 1.7309,                 1.3198,                 0.6554,                0.53413,                0.55909,                0.36371,                 1.1454,                 1.5185,                 1.3786,             0.00039223,             0.00039223,             0.00039223
                      8,                 1.0788,                 1.6737,                 1.3166,                0.64681,                0.53402,                0.54432,                0.34631,                 1.1529,                 1.5124,                 1.3664,              0.0003881,              0.0003881,              0.0003881
                      9,                 1.0789,                 1.6092,                 1.3056,                0.61231,                0.57119,                 0.5571,                0.35756,                 1.1424,                 1.4943,                 1.3593,             0.00038397,             0.00038397,             0.00038397
                     10,                 1.0622,                 1.5974,                 1.2944,                0.64864,                0.54998,                 0.5563,                0.35975,                 1.1374,                 1.4913,                 1.3461,             0.00037985,             0.00037985,             0.00037985
                     11,                 1.0632,                  1.555,                  1.291,                0.64244,                0.56606,                0.56988,                0.36996,                 1.1395,                 1.4561,                  1.344,             0.00037572,             0.00037572,             0.00037572
                     12,                 1.0578,                 1.5244,                 1.2922,                0.65937,                0.56092,                0.57613,                0.37425,                 1.1476,                   1.45,                 1.3609,             0.00037159,             0.00037159,             0.00037159
                     13,                  1.037,                  1.496,                 1.2826,                0.62478,                0.57562,                0.55135,                0.34809,                 1.1487,                 1.4385,                 1.3658,             0.00036746,             0.00036746,             0.00036746
                     14,                 1.0404,                 1.4484,                 1.2729,                0.68677,                0.55673,                0.58247,                0.37858,                 1.1343,                 1.4076,                 1.3436,             0.00036333,             0.00036333,             0.00036333
                     15,                 1.0224,                 1.4032,                 1.2564,                 0.6695,                0.54302,                0.56403,                0.36368,                 1.1517,                 1.4323,                 1.3509,              0.0003592,              0.0003592,              0.0003592
                     16,                 1.0158,                 1.3916,                 1.2656,                0.68117,                0.55589,                0.57493,                0.37438,                 1.1356,                 1.4192,                 1.3567,             0.00035508,             0.00035508,             0.00035508
                     17,                 1.0005,                 1.3557,                 1.2568,                0.70375,                0.56373,                0.60044,                0.39233,                  1.136,                 1.3617,                 1.3434,             0.00035095,             0.00035095,             0.00035095
                     18,                 1.0037,                 1.3398,                 1.2547,                0.67334,                0.54403,                0.55936,                 0.3682,                 1.1351,                 1.4439,                 1.3604,             0.00034682,             0.00034682,             0.00034682
                     19,                 1.0029,                  1.338,                 1.2446,                0.69227,                0.54947,                0.58406,                0.38491,                 1.1311,                 1.4208,                 1.3615,             0.00034269,             0.00034269,             0.00034269
                     20,                0.98821,                 1.2939,                 1.2357,                0.69032,                0.57421,                0.58974,                0.38259,                 1.1366,                 1.3661,                 1.3573,             0.00033856,             0.00033856,             0.00033856
                     21,                0.98221,                 1.2898,                 1.2383,                 0.6891,                 0.5625,                0.58657,                0.38542,                 1.1255,                 1.3423,                 1.3382,             0.00033443,             0.00033443,             0.00033443
                     22,                0.96782,                  1.259,                 1.2287,                0.69978,                0.57924,                0.59044,                 0.3873,                  1.111,                 1.3343,                 1.3337,             0.00033031,             0.00033031,             0.00033031
                     23,                0.98555,                 1.2499,                 1.2388,                0.65639,                0.57528,                 0.5674,                 0.3701,                  1.127,                 1.3738,                 1.3352,             0.00032618,             0.00032618,             0.00032618
                     24,                0.96857,                  1.225,                 1.2233,                0.69966,                 0.5759,                0.60003,                0.39548,                 1.1111,                 1.3164,                 1.3289,             0.00032205,             0.00032205,             0.00032205
                     25,                0.96664,                 1.2167,                 1.2281,                0.69545,                0.58096,                0.59536,                0.39107,                 1.1121,                 1.3404,                 1.3309,             0.00031792,             0.00031792,             0.00031792
                     26,                0.95546,                    1.2,                 1.2183,                0.67355,                0.57873,                0.58606,                0.38408,                  1.123,                  1.345,                 1.3275,             0.00031379,             0.00031379,             0.00031379
                     27,                0.96321,                 1.1785,                 1.2164,                0.70478,                0.58953,                0.60808,                0.39672,                 1.1245,                 1.2904,                 1.3314,             0.00030966,             0.00030966,             0.00030966
                     28,                0.93477,                 1.1443,                 1.2014,                0.70611,                 0.5784,                0.60283,                0.39879,                   1.12,                 1.3021,                 1.3338,             0.00030554,             0.00030554,             0.00030554
                     29,                0.93758,                   1.14,                 1.2019,                0.66091,                0.61339,                0.58391,                 0.3792,                 1.1325,                 1.3129,                  1.349,             0.00030141,             0.00030141,             0.00030141
                     30,                0.93374,                 1.1456,                 1.2064,                0.70418,                0.57858,                0.59566,                0.39525,                 1.1082,                  1.306,                 1.3301,             0.00029728,             0.00029728,             0.00029728
                     31,                0.93565,                 1.1232,                 1.2035,                0.68412,                0.59252,                0.59306,                0.38805,                  1.122,                 1.3153,                 1.3324,             0.00029315,             0.00029315,             0.00029315
                     32,                0.92856,                 1.1045,                 1.1966,                0.67498,                0.58567,                0.57505,                0.37535,                 1.1179,                 1.3254,                 1.3338,             0.00028902,             0.00028902,             0.00028902
                     33,                 0.9325,                 1.1128,                  1.194,                0.68578,                0.58913,                 0.5923,                0.39218,                  1.106,                 1.2927,                 1.3278,             0.00028489,             0.00028489,             0.00028489
                     34,                0.92401,                 1.0978,                 1.1929,                0.68249,                0.59167,                0.59401,                0.39209,                 1.1172,                 1.2933,                 1.3376,             0.00028077,             0.00028077,             0.00028077
                     35,                0.92293,                 1.0811,                  1.196,                0.69559,                0.57884,                0.59048,                0.38738,                  1.111,                 1.3118,                 1.3342,             0.00027664,             0.00027664,             0.00027664
                     36,                0.91489,                 1.0816,                 1.1886,                0.67838,                 0.5964,                0.58598,                 0.3894,                 1.1078,                 1.2961,                 1.3247,             0.00027251,             0.00027251,             0.00027251
                     37,                0.90498,                 1.0753,                 1.1905,                0.68399,                0.58146,                0.59298,                0.39139,                 1.0985,                  1.287,                 1.3235,             0.00026838,             0.00026838,             0.00026838
                     38,                0.89096,                 1.0326,                 1.1766,                0.67007,                0.60185,                 0.5838,                0.38641,                 1.1072,                 1.2816,                 1.3251,             0.00026425,             0.00026425,             0.00026425
                     39,                0.89098,                 1.0298,                 1.1737,                0.70525,                0.57762,                0.59873,                 0.3956,                 1.1337,                 1.3133,                 1.3511,             0.00026012,             0.00026012,             0.00026012
                     40,                0.88583,                 1.0148,                 1.1682,                0.71118,                 0.5847,                0.60635,                0.39972,                 1.1171,                 1.2761,                 1.3284,               0.000256,               0.000256,               0.000256
                     41,                0.88696,                  1.002,                 1.1599,                0.68455,                0.60193,                 0.6033,                0.39784,                 1.1119,                 1.2627,                  1.334,             0.00025187,             0.00025187,             0.00025187
                     42,                0.88478,                 1.0006,                 1.1609,                0.69693,                0.60082,                0.60052,                0.39772,                 1.1088,                 1.2563,                 1.3323,             0.00024774,             0.00024774,             0.00024774
                     43,                0.88285,                  1.005,                 1.1667,                0.71602,                0.59801,                0.61115,                0.40381,                 1.1108,                 1.2653,                 1.3263,             0.00024361,             0.00024361,             0.00024361
                     44,                0.87412,                0.98834,                 1.1548,                0.71913,                0.60032,                0.61437,                 0.4075,                 1.1159,                 1.2543,                 1.3316,             0.00023948,             0.00023948,             0.00023948
                     45,                0.88595,                0.97076,                 1.1566,                0.69663,                0.60255,                 0.5997,                0.39531,                 1.1176,                 1.2609,                 1.3322,             0.00023535,             0.00023535,             0.00023535
                     46,                0.86935,                0.96231,                 1.1549,                0.70479,                0.59618,                0.60129,                0.39808,                 1.1009,                 1.2715,                 1.3229,             0.00023123,             0.00023123,             0.00023123
                     47,                0.86822,                0.94672,                 1.1479,                0.70074,                0.60691,                0.60818,                0.40378,                 1.1045,                 1.2533,                 1.3218,              0.0002271,              0.0002271,              0.0002271
                     48,                0.87717,                0.95398,                 1.1575,                 0.6988,                0.59714,                0.59993,                0.39662,                 1.1094,                 1.2785,                 1.3281,             0.00022297,             0.00022297,             0.00022297
                     49,                0.86684,                0.95158,                 1.1508,                0.69084,                0.60078,                0.59754,                0.39587,                 1.1122,                 1.2818,                 1.3333,             0.00021884,             0.00021884,             0.00021884
                     50,                0.85885,                0.93748,                 1.1482,                0.67716,                0.61646,                0.59744,                0.39548,                 1.0989,                 1.2365,                 1.3277,             0.00021471,             0.00021471,             0.00021471
                     51,                0.85623,                0.92997,                 1.1457,                0.70149,                0.60535,                0.60461,                0.40328,                 1.1101,                 1.2579,                 1.3285,             0.00021059,             0.00021059,             0.00021059
                     52,                0.86046,                0.92836,                 1.1468,                 0.7009,                0.60511,                0.59638,                0.39289,                 1.1196,                 1.2674,                 1.3388,             0.00020646,             0.00020646,             0.00020646
                     53,                0.84212,                0.90916,                 1.1316,                0.69079,                0.60493,                0.59953,                0.39966,                 1.0966,                 1.2615,                 1.3261,             0.00020233,             0.00020233,             0.00020233
                     54,                0.84107,                0.92309,                 1.1408,                0.68566,                0.62653,                0.60422,                0.40043,                 1.1003,                 1.2272,                 1.3269,              0.0001982,              0.0001982,              0.0001982
                     55,                0.84621,                0.90107,                 1.1353,                0.71091,                0.60449,                0.61326,                0.40996,                 1.0996,                  1.238,                 1.3236,             0.00019407,             0.00019407,             0.00019407
                     56,                0.82684,                0.88155,                 1.1306,                 0.6918,                0.62194,                0.60324,                0.40053,                 1.1053,                  1.233,                 1.3337,             0.00018994,             0.00018994,             0.00018994
                     57,                0.83084,                0.88494,                 1.1297,                0.71802,                0.60088,                0.61763,                0.41338,                 1.1096,                 1.2746,                 1.3422,             0.00018582,             0.00018582,             0.00018582
                     58,                 0.8195,                0.87606,                 1.1298,                0.70702,                0.61651,                0.61427,                0.40832,                 1.0959,                 1.2312,                 1.3259,             0.00018169,             0.00018169,             0.00018169
                     59,                0.82352,                0.86341,                 1.1201,                0.72626,                0.61003,                0.62337,                0.41445,                 1.1022,                 1.2235,                 1.3294,             0.00017756,             0.00017756,             0.00017756
                     60,                0.82388,                0.86685,                 1.1275,                0.70352,                0.62181,                0.60734,                0.40396,                 1.1065,                  1.227,                 1.3412,             0.00017343,             0.00017343,             0.00017343
                     61,                0.82204,                0.86789,                  1.129,                0.73044,                0.60832,                0.62431,                0.41962,                 1.0994,                 1.2509,                 1.3264,              0.0001693,              0.0001693,              0.0001693
                     62,                0.80866,                0.84679,                 1.1168,                0.71713,                0.60963,                0.61733,                0.41137,                 1.0977,                 1.2451,                 1.3274,             0.00016517,             0.00016517,             0.00016517
                     63,                0.81828,                0.84584,                 1.1176,                0.69058,                0.62791,                0.60979,                0.40237,                 1.1016,                 1.2156,                 1.3251,             0.00016105,             0.00016105,             0.00016105
                     64,                0.81434,                0.86307,                 1.1213,                0.68108,                0.62288,                0.60176,                0.39918,                 1.0947,                 1.2205,                 1.3264,             0.00015692,             0.00015692,             0.00015692
                     65,                0.80675,                0.83214,                 1.1135,                0.69384,                0.62076,                0.60972,                 0.4072,                  1.104,                 1.2306,                 1.3351,             0.00015279,             0.00015279,             0.00015279
                     66,                0.81226,                0.83521,                 1.1084,                0.71076,                0.62221,                0.61716,                0.40908,                 1.1061,                 1.2184,                 1.3357,             0.00014866,             0.00014866,             0.00014866
                     67,                0.80177,                0.82233,                 1.1071,                0.69648,                 0.6256,                0.61084,                0.40589,                 1.0971,                 1.2103,                 1.3282,             0.00014453,             0.00014453,             0.00014453
                     68,                0.79284,                0.81742,                 1.1012,                0.69042,                0.62993,                0.60658,                0.40479,                 1.0936,                 1.2209,                  1.322,              0.0001404,              0.0001404,              0.0001404
                     69,                0.79977,                0.81677,                 1.1066,                0.71017,                0.61528,                0.61709,                0.41329,                 1.0909,                 1.2141,                 1.3215,             0.00013628,             0.00013628,             0.00013628
                     70,                  0.797,                0.80148,                 1.1031,                0.70393,                0.62496,                0.61518,                0.41085,                  1.096,                 1.2066,                 1.3232,             0.00013215,             0.00013215,             0.00013215
                     71,                0.78797,                 0.8052,                 1.1006,                0.69782,                0.62022,                0.60396,                0.40631,                 1.0961,                 1.2192,                 1.3309,             0.00012802,             0.00012802,             0.00012802
                     72,                0.77582,                0.79505,                 1.0969,                0.71391,                0.62372,                0.61836,                0.41384,                 1.0945,                 1.2118,                 1.3255,             0.00012389,             0.00012389,             0.00012389
                     73,                0.78435,                 0.7867,                 1.0966,                0.70046,                0.62261,                0.61139,                0.40682,                 1.1045,                 1.2032,                 1.3357,             0.00011976,             0.00011976,             0.00011976
                     74,                0.77486,                0.78794,                 1.0915,                0.72514,                0.61711,                0.62426,                0.41811,                 1.1033,                 1.2089,                 1.3301,             0.00011563,             0.00011563,             0.00011563
                     75,                 0.7766,                0.78436,                 1.0963,                0.70762,                0.62452,                0.61331,                0.40971,                 1.0913,                 1.2022,                 1.3243,             0.00011151,             0.00011151,             0.00011151
                     76,                0.77258,                0.77544,                 1.0944,                0.71477,                 0.6232,                0.61687,                0.41261,                 1.0951,                 1.2095,                 1.3283,             0.00010738,             0.00010738,             0.00010738
                     77,                0.76281,                0.77143,                 1.0894,                0.71784,                0.62376,                0.61875,                0.41369,                 1.0875,                  1.209,                 1.3269,             0.00010325,             0.00010325,             0.00010325
                     78,                0.77458,                0.76561,                 1.0932,                0.71705,                0.62072,                0.61515,                0.41061,                 1.0984,                 1.2108,                 1.3278,             9.9121e-05,             9.9121e-05,             9.9121e-05
                     79,                0.75836,                0.74655,                  1.078,                 0.7191,                0.61741,                0.61686,                0.41408,                  1.086,                 1.2054,                 1.3176,             9.4993e-05,             9.4993e-05,             9.4993e-05
                     80,                0.77189,                 0.7558,                 1.0864,                0.71261,                0.62536,                0.61295,                   0.41,                  1.102,                 1.2102,                 1.3312,             9.0864e-05,             9.0864e-05,             9.0864e-05
                     81,                0.75963,                0.75484,                 1.0824,                0.72024,                 0.6219,                0.62274,                0.41577,                  1.093,                 1.2033,                  1.325,             8.6736e-05,             8.6736e-05,             8.6736e-05
                     82,                0.76572,                 0.7499,                 1.0799,                0.71164,                0.62671,                 0.6193,                0.41496,                 1.0949,                 1.1968,                 1.3287,             8.2608e-05,             8.2608e-05,             8.2608e-05
                     83,                0.75279,                0.75187,                 1.0909,                0.71821,                0.62486,                0.61825,                 0.4179,                 1.0887,                 1.1999,                 1.3254,             7.8479e-05,             7.8479e-05,             7.8479e-05
                     84,                0.75039,                0.74241,                 1.0765,                0.70506,                0.63672,                 0.6137,                0.40875,                  1.092,                 1.1834,                 1.3302,             7.4351e-05,             7.4351e-05,             7.4351e-05
                     85,                0.74349,                0.73955,                 1.0764,                0.71873,                0.62627,                0.62208,                0.41706,                 1.0893,                 1.1931,                  1.328,             7.0223e-05,             7.0223e-05,             7.0223e-05
                     86,                0.74385,                0.73575,                 1.0802,                0.70189,                 0.6356,                 0.6122,                0.40985,                 1.0906,                  1.191,                 1.3289,             6.6095e-05,             6.6095e-05,             6.6095e-05
                     87,                0.74054,                0.72882,                 1.0775,                0.70932,                0.62849,                0.60932,                0.40992,                  1.093,                   1.21,                 1.3278,             6.1966e-05,             6.1966e-05,             6.1966e-05
                     88,                0.74474,                0.71934,                 1.0772,                0.72051,                0.62568,                 0.6255,                0.42105,                 1.0894,                 1.1945,                 1.3248,             5.7838e-05,             5.7838e-05,             5.7838e-05
                     89,                0.73012,                0.71176,                  1.066,                 0.7123,                0.63158,                0.61858,                0.41686,                 1.0884,                 1.1911,                 1.3194,              5.371e-05,              5.371e-05,              5.371e-05
                     90,                0.73855,                 0.7145,                  1.069,                0.71913,                 0.6264,                0.62253,                0.41905,                 1.0854,                 1.1882,                 1.3224,             4.9581e-05,             4.9581e-05,             4.9581e-05
                     91,                 0.7251,                0.64833,                  1.046,                 0.6887,                0.62823,                0.59253,                0.39289,                 1.1059,                 1.2171,                 1.3549,             4.5453e-05,             4.5453e-05,             4.5453e-05
                     92,                0.69132,                0.57953,                 1.0247,                0.70597,                0.62017,                0.61201,                0.40837,                 1.0953,                  1.204,                 1.3379,             4.1325e-05,             4.1325e-05,             4.1325e-05
                     93,                0.68773,                0.57324,                 1.0174,                0.70524,                0.62624,                0.60655,                0.40769,                 1.0906,                 1.2001,                 1.3359,             3.7196e-05,             3.7196e-05,             3.7196e-05
                     94,                0.67597,                0.56551,                 1.0164,                0.71138,                0.62594,                0.61263,                 0.4113,                 1.0877,                 1.2033,                 1.3328,             3.3068e-05,             3.3068e-05,             3.3068e-05
                     95,                0.67248,                0.55486,                 1.0049,                0.71348,                0.62495,                0.61329,                 0.4094,                 1.0918,                 1.1992,                 1.3359,              2.894e-05,              2.894e-05,              2.894e-05
                     96,                0.65995,                0.54785,                 1.0038,                0.71882,                0.62118,                0.61755,                 0.4158,                 1.0879,                 1.1993,                 1.3343,             2.4812e-05,             2.4812e-05,             2.4812e-05
                     97,                 0.6693,                0.54499,                 1.0114,                0.71891,                0.62383,                0.61265,                0.41229,                 1.0888,                 1.2013,                 1.3398,             2.0683e-05,             2.0683e-05,             2.0683e-05
                     98,                0.66394,                0.54284,                 1.0072,                 0.7182,                0.62583,                0.61415,                0.41265,                  1.086,                 1.1947,                 1.3324,             1.6555e-05,             1.6555e-05,             1.6555e-05
                     99,                0.65269,                0.53443,                0.99859,                0.72052,                0.62551,                0.61288,                0.41445,                 1.0859,                 1.1931,                 1.3341,             1.2427e-05,             1.2427e-05,             1.2427e-05
                    100,                0.66295,                0.54471,                 1.0111,                0.72067,                0.62479,                0.61582,                0.41373,                 1.0857,                 1.1913,                 1.3344,             8.2983e-06,             8.2983e-06,             8.2983e-06
