                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.70961,                 0.9136,                 1.1172,                0.67064,                0.53021,                 0.5735,                0.39099,                 1.1959,                 1.5139,                 1.4488,             0.00013785,             0.00013785,             0.00013785
                      2,                0.70117,                0.88012,                 1.1096,                0.65675,                0.50888,                0.54983,                0.36861,                 1.2388,                  1.614,                 1.4855,             0.00027411,             0.00027411,             0.00027411
                      3,                0.72867,                0.91128,                 1.1248,                 0.6571,                0.52068,                0.55219,                0.36167,                 1.2496,                 1.5413,                  1.472,             0.00040762,             0.00040762,             0.00040762
                      4,                0.76256,                0.96887,                 1.1338,                0.63408,                0.48997,                 0.5246,                0.33992,                 1.2907,                 1.6613,                 1.5462,             0.00040462,             0.00040462,             0.00040462
                      5,                0.74455,                0.93925,                 1.1337,                 0.6452,                0.48956,                0.53037,                0.35202,                 1.2771,                 1.7317,                 1.5248,             0.00040049,             0.00040049,             0.00040049
                      6,                0.76114,                0.94721,                 1.1431,                0.62485,                0.49567,                0.52171,                0.33949,                 1.2947,                 1.7265,                 1.5389,             0.00039636,             0.00039636,             0.00039636
                      7,                0.74659,                0.92351,                 1.1264,                 0.6478,                  0.476,                0.51975,                0.34328,                 1.2868,                 1.7712,                 1.5061,             0.00039223,             0.00039223,             0.00039223
                      8,                0.75232,                0.90668,                 1.1305,                0.62857,                0.47608,                0.51221,                 0.3333,                 1.3158,                 1.8078,                 1.5507,              0.0003881,              0.0003881,              0.0003881
                      9,                0.74309,                0.89913,                 1.1229,                0.66483,                 0.4958,                 0.5409,                0.35584,                  1.273,                   1.64,                 1.5018,             0.00038397,             0.00038397,             0.00038397
                     10,                0.74605,                0.89168,                 1.1302,                0.63087,                0.48138,                 0.5116,                0.33366,                 1.3061,                 1.7425,                 1.5384,             0.00037985,             0.00037985,             0.00037985
                     11,                0.72527,                0.88268,                 1.1233,                0.63618,                0.48295,                0.51969,                0.34209,                 1.2994,                 1.9297,                 1.5241,             0.00037572,             0.00037572,             0.00037572
                     12,                0.73197,                0.85953,                 1.1255,                 0.6378,                0.49918,                0.53484,                0.34648,                 1.3084,                 1.7051,                 1.5412,             0.00037159,             0.00037159,             0.00037159
                     13,                0.72647,                0.86807,                 1.1158,                0.64271,                0.49172,                0.53525,                0.35076,                 1.2963,                 1.7517,                 1.5469,             0.00036746,             0.00036746,             0.00036746
