                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.68958,                0.95033,                 1.0737,                0.69067,                0.55312,                0.60308,                0.41102,                 1.1582,                  1.412,                 1.3881,             0.00013821,             0.00013821,             0.00013821
                      2,                0.74559,                 1.0194,                 1.1173,                0.65808,                0.52619,                0.56133,                0.37185,                 1.2256,                 1.5756,                 1.4354,             0.00027447,             0.00027447,             0.00027447
                      3,                0.80686,                 1.1373,                 1.1502,                0.62866,                0.52374,                0.56197,                0.36559,                 1.2269,                 1.5126,                  1.454,             0.00040797,             0.00040797,             0.00040797
                      4,                0.83771,                 1.1877,                 1.1627,                0.63307,                 0.5077,                0.54588,                0.35698,                 1.2274,                 1.5462,                 1.4566,             0.00040462,             0.00040462,             0.00040462
                      5,                  0.842,                 1.1764,                 1.1727,                0.62211,                 0.4965,                0.51873,                0.33624,                  1.261,                 1.5912,                 1.4598,             0.00040049,             0.00040049,             0.00040049
                      6,                0.83557,                  1.163,                 1.1646,                 0.6397,                0.51285,                0.54647,                0.35769,                 1.2424,                 1.5816,                 1.4623,             0.00039636,             0.00039636,             0.00039636
                      7,                0.83331,                 1.1568,                 1.1681,                 0.6396,                0.49629,                 0.5327,                0.34931,                 1.2594,                 1.6326,                 1.4768,             0.00039223,             0.00039223,             0.00039223
                      8,                0.83127,                 1.1501,                 1.1663,                0.63527,                0.50457,                0.54075,                0.35084,                  1.266,                 1.6005,                 1.4757,              0.0003881,              0.0003881,              0.0003881
                      9,                0.82844,                 1.1246,                 1.1625,                0.64763,                0.50993,                0.54655,                0.35978,                 1.2447,                 1.5439,                 1.4562,             0.00038397,             0.00038397,             0.00038397
                     10,                0.82131,                 1.1129,                 1.1601,                 0.6408,                0.51722,                0.54631,                0.35201,                 1.2547,                 1.6156,                 1.4594,             0.00037985,             0.00037985,             0.00037985
                     11,                0.81505,                 1.1122,                  1.159,                0.63612,                0.51137,                0.54201,                0.34857,                 1.2671,                 1.6023,                 1.4913,             0.00037572,             0.00037572,             0.00037572
                     12,                0.80462,                 1.0875,                 1.1548,                0.63165,                0.51496,                0.54768,                0.35816,                 1.2654,                 1.6963,                 1.4708,             0.00037159,             0.00037159,             0.00037159
                     13,                0.80951,                 1.0857,                 1.1546,                0.66211,                0.51298,                0.56179,                 0.3718,                 1.2219,                  1.479,                 1.4351,             0.00036746,             0.00036746,             0.00036746
                     14,                0.81157,                   1.08,                 1.1584,                0.65965,                0.51191,                0.55502,                0.36946,                 1.2375,                 1.6132,                 1.4538,             0.00036333,             0.00036333,             0.00036333
                     15,                  0.797,                 1.0477,                 1.1427,                0.64362,                0.52407,                0.55524,                0.36752,                 1.2228,                 1.5332,                 1.4407,              0.0003592,              0.0003592,              0.0003592
                     16,                0.79481,                  1.029,                  1.147,                0.67491,                0.50917,                0.56355,                0.37444,                  1.229,                 1.5512,                  1.451,             0.00035508,             0.00035508,             0.00035508
                     17,                0.78773,                 1.0313,                 1.1424,                0.63497,                 0.5127,                0.54642,                0.35958,                  1.243,                  1.589,                 1.4645,             0.00035095,             0.00035095,             0.00035095
                     18,                0.79737,                 1.0175,                 1.1424,                0.64467,                0.51871,                0.55788,                0.37675,                 1.2254,                 1.5661,                 1.4439,             0.00034682,             0.00034682,             0.00034682
                     19,                0.78307,                0.99459,                 1.1376,                0.63632,                0.52274,                0.55305,                 0.3646,                  1.243,                 1.5176,                 1.4578,             0.00034269,             0.00034269,             0.00034269
                     20,                0.77585,                 1.0144,                 1.1314,                0.61796,                0.51069,                  0.533,                0.35023,                 1.2397,                 1.5601,                 1.4634,             0.00033856,             0.00033856,             0.00033856
                     21,                 0.7859,                 1.0033,                 1.1401,                0.64752,                0.51911,                0.55906,                0.37501,                 1.2175,                 1.5671,                  1.455,             0.00033443,             0.00033443,             0.00033443
                     22,                0.77647,                 1.0029,                 1.1255,                0.65641,                0.51701,                0.55872,                0.37404,                 1.2238,                    1.6,                 1.4573,             0.00033031,             0.00033031,             0.00033031
                     23,                0.77662,                0.97799,                 1.1268,                0.66931,                0.52666,                0.57674,                0.38629,                 1.2261,                 1.5555,                 1.4482,             0.00032618,             0.00032618,             0.00032618
                     24,                0.76586,                0.95576,                 1.1139,                0.66682,                0.51593,                0.56087,                0.37284,                 1.2252,                 1.4852,                 1.4514,             0.00032205,             0.00032205,             0.00032205
                     25,                0.75976,                0.94219,                 1.1215,                0.65643,                0.52405,                0.57014,                0.37371,                 1.2313,                 1.5411,                  1.477,             0.00031792,             0.00031792,             0.00031792
                     26,                0.75054,                0.93668,                 1.1158,                0.65176,                 0.5172,                0.55732,                0.37291,                 1.2154,                 1.5117,                 1.4606,             0.00031379,             0.00031379,             0.00031379
