                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.68325,                0.69334,                 1.0776,                0.72481,                0.60465,                0.61035,                0.40668,                 1.1397,                 1.2072,                 1.3883,             0.00013861,             0.00013861,             0.00013861
                      2,                0.71676,                0.74494,                 1.0938,                0.67689,                0.60885,                0.57948,                0.37598,                 1.1758,                 1.2339,                 1.4264,             0.00027486,             0.00027486,             0.00027486
                      3,                0.75546,                0.80927,                 1.1185,                0.69102,                0.56805,                0.56955,                0.36913,                 1.1921,                 1.3207,                  1.428,             0.00040836,             0.00040836,             0.00040836
                      4,                0.78699,                0.84938,                 1.1354,                0.66698,                0.57248,                0.56134,                0.36358,                 1.1921,                 1.3085,                 1.4348,             0.00040462,             0.00040462,             0.00040462
                      5,                 0.7909,                0.87053,                 1.1414,                  0.651,                0.59804,                0.55992,                0.36012,                 1.1845,                 1.2876,                 1.4171,             0.00040049,             0.00040049,             0.00040049
                      6,                0.79702,                0.87072,                 1.1411,                0.67727,                0.58287,                0.58003,                0.37615,                 1.1747,                  1.247,                 1.4102,             0.00039636,             0.00039636,             0.00039636
                      7,                0.79489,                0.86547,                   1.14,                0.70798,                0.57289,                0.58878,                0.38472,                 1.1746,                 1.2564,                 1.4179,             0.00039223,             0.00039223,             0.00039223
                      8,                0.79553,                0.87453,                 1.1432,                0.64417,                0.59569,                0.55637,                0.36017,                 1.1825,                  1.275,                 1.4296,              0.0003881,              0.0003881,              0.0003881
                      9,                0.78611,                0.85682,                 1.1435,                0.70353,                0.58151,                0.58668,                0.38526,                 1.1895,                 1.2541,                  1.414,             0.00038397,             0.00038397,             0.00038397
                     10,                0.78785,                 0.8724,                 1.1436,                0.63323,                0.61049,                0.56032,                0.36474,                 1.1614,                 1.2749,                 1.4167,             0.00037985,             0.00037985,             0.00037985
                     11,                0.77968,                0.85017,                  1.132,                0.68371,                0.58598,                0.57664,                0.37608,                 1.1817,                  1.288,                 1.4129,             0.00037572,             0.00037572,             0.00037572
                     12,                0.78689,                0.85714,                 1.1384,                0.69005,                0.58131,                0.58315,                 0.3832,                 1.1657,                 1.2823,                 1.4003,             0.00037159,             0.00037159,             0.00037159
                     13,                0.78327,                0.84443,                 1.1334,                 0.7075,                0.58263,                0.58499,                0.37945,                 1.1897,                 1.3038,                 1.4314,             0.00036746,             0.00036746,             0.00036746
                     14,                 0.7847,                0.85118,                 1.1379,                 0.6804,                0.59597,                0.59049,                0.38635,                 1.1644,                   1.23,                 1.4046,             0.00036333,             0.00036333,             0.00036333
                     15,                0.77507,                 0.8444,                 1.1314,                0.66806,                0.60983,                0.58695,                0.38151,                 1.1629,                 1.2304,                 1.4037,              0.0003592,              0.0003592,              0.0003592
                     16,                0.77269,                0.83944,                 1.1355,                0.69025,                0.59405,                0.58652,                0.38528,                 1.1679,                 1.2436,                 1.4052,             0.00035508,             0.00035508,             0.00035508
                     17,                0.77889,                0.83449,                 1.1343,                0.70358,                0.58535,                0.59072,                0.38514,                 1.1738,                 1.2601,                 1.4163,             0.00035095,             0.00035095,             0.00035095
                     18,                0.77607,                0.82849,                 1.1286,                0.68247,                 0.6013,                0.58096,                 0.3838,                 1.1617,                 1.2632,                 1.4094,             0.00034682,             0.00034682,             0.00034682
                     19,                0.77425,                0.82271,                 1.1292,                0.69376,                0.58548,                0.58729,                0.37843,                 1.1852,                 1.2619,                 1.4285,             0.00034269,             0.00034269,             0.00034269
                     20,                 0.7684,                0.82605,                 1.1303,                0.67402,                0.60354,                0.58033,                0.37642,                 1.1699,                 1.2537,                 1.4087,             0.00033856,             0.00033856,             0.00033856
                     21,                0.76725,                0.82177,                 1.1279,                0.70783,                0.59461,                 0.5969,                0.39007,                 1.1625,                 1.2307,                 1.4066,             0.00033443,             0.00033443,             0.00033443
