                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.62386,                 0.5924,                 1.0274,                0.72974,                0.57119,                0.62697,                0.43912,                 1.1765,                 1.3905,                 1.4591,             0.00013844,             0.00013844,             0.00013844
                      2,                0.65299,                0.62476,                 1.0466,                0.70413,                0.56061,                0.60663,                0.41913,                 1.2086,                  1.475,                 1.4882,              0.0002747,              0.0002747,              0.0002747
                      3,                 0.6861,                0.69309,                 1.0682,                0.70883,                0.55104,                0.59396,                0.40277,                 1.2322,                 1.3845,                  1.515,              0.0004082,              0.0004082,              0.0004082
                      4,                0.71203,                0.73565,                 1.0837,                0.68536,                0.55061,                0.58379,                0.39639,                 1.2478,                 1.4626,                 1.5204,             0.00040462,             0.00040462,             0.00040462
                      5,                0.71402,                0.74147,                 1.0818,                0.68052,                0.53867,                0.57623,                 0.3947,                 1.2293,                 1.5229,                 1.4984,             0.00040049,             0.00040049,             0.00040049
                      6,                0.72756,                0.74677,                 1.0854,                0.68757,                0.56103,                0.60546,                0.41685,                 1.2143,                 1.4083,                 1.4686,             0.00039636,             0.00039636,             0.00039636
                      7,                0.71784,                0.74231,                 1.0846,                  0.704,                0.53415,                0.59005,                0.40697,                  1.219,                 1.4784,                 1.4655,             0.00039223,             0.00039223,             0.00039223
                      8,                0.72968,                0.75773,                 1.0926,                0.69454,                0.53714,                0.58001,                0.39391,                 1.2192,                 1.4781,                 1.4692,              0.0003881,              0.0003881,              0.0003881
                      9,                0.71798,                0.75331,                 1.0831,                 0.6937,                0.55672,                0.59894,                0.41351,                 1.2054,                 1.4931,                 1.4573,             0.00038397,             0.00038397,             0.00038397
                     10,                0.71639,                0.74161,                 1.0824,                0.72414,                0.53731,                 0.5992,                0.41164,                 1.2281,                 1.4766,                 1.4812,             0.00037985,             0.00037985,             0.00037985
                     11,                0.71443,                0.73704,                  1.082,                0.69601,                0.55833,                0.60084,                0.40973,                 1.2217,                 1.4039,                  1.483,             0.00037572,             0.00037572,             0.00037572
                     12,                0.71878,                0.73819,                 1.0844,                0.69813,                0.53657,                0.58492,                0.40057,                 1.2295,                 1.4924,                 1.4873,             0.00037159,             0.00037159,             0.00037159
                     13,                0.71837,                0.73592,                 1.0823,                0.69556,                0.54628,                0.59661,                0.41045,                 1.2174,                 1.4016,                 1.4764,             0.00036746,             0.00036746,             0.00036746
                     14,                0.71339,                0.73523,                 1.0872,                0.68719,                0.55649,                0.59699,                0.40983,                 1.2263,                 1.3979,                 1.4828,             0.00036333,             0.00036333,             0.00036333
                     15,                0.72131,                0.73455,                 1.0894,                0.70913,                0.54323,                0.59391,                0.40527,                  1.219,                 1.3873,                 1.4773,              0.0003592,              0.0003592,              0.0003592
                     16,                0.70988,                0.72927,                 1.0794,                0.70586,                0.56019,                0.60415,                0.41325,                 1.2144,                 1.3915,                 1.4638,             0.00035508,             0.00035508,             0.00035508
                     17,                0.71517,                 0.7277,                 1.0837,                0.71789,                0.54515,                0.60798,                 0.4183,                 1.2009,                 1.3463,                 1.4606,             0.00035095,             0.00035095,             0.00035095
                     18,                0.71475,                0.73039,                 1.0855,                0.70066,                0.56139,                0.59622,                0.41032,                 1.2157,                 1.3922,                 1.4864,             0.00034682,             0.00034682,             0.00034682
                     19,                0.70611,                0.71426,                 1.0761,                0.70727,                0.55009,                0.60111,                0.41055,                 1.2057,                 1.3903,                 1.4765,             0.00034269,             0.00034269,             0.00034269
                     20,                0.70662,                0.71666,                 1.0751,                0.70208,                0.55487,                0.60203,                0.41521,                 1.2004,                  1.406,                 1.4634,             0.00033856,             0.00033856,             0.00033856
                     21,                0.70765,                0.70649,                 1.0758,                0.69925,                0.56108,                 0.6108,                0.42192,                 1.2065,                 1.4406,                 1.4659,             0.00033443,             0.00033443,             0.00033443
                     22,                0.71616,                0.71622,                 1.0816,                0.69913,                0.57569,                0.61213,                0.42195,                 1.1933,                 1.3362,                  1.454,             0.00033031,             0.00033031,             0.00033031
                     23,                0.70187,                 0.7091,                 1.0742,                0.70021,                0.55311,                0.59987,                0.41426,                 1.2229,                 1.4715,                 1.4855,             0.00032618,             0.00032618,             0.00032618
                     24,                0.71383,                0.71262,                  1.082,                0.71583,                0.55417,                0.60726,                0.42064,                 1.2015,                 1.3691,                 1.4584,             0.00032205,             0.00032205,             0.00032205
                     25,                0.69854,                0.69722,                 1.0732,                 0.7133,                 0.5584,                0.60969,                0.41791,                 1.2092,                 1.3945,                 1.4709,             0.00031792,             0.00031792,             0.00031792
                     26,                0.69797,                0.69515,                 1.0712,                0.69597,                0.55417,                0.60343,                0.41726,                 1.2013,                 1.4111,                 1.4641,             0.00031379,             0.00031379,             0.00031379
                     27,                0.69739,                0.69439,                 1.0686,                0.71113,                0.55114,                0.60092,                0.41277,                 1.2124,                 1.4465,                  1.476,             0.00030966,             0.00030966,             0.00030966
