                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.7089,                 1.1713,                 1.1077,                0.63268,                0.50976,                0.54235,                0.35826,                  1.195,                 1.7017,                 1.4099,             0.00013815,             0.00013815,             0.00013815
                      2,                0.75758,                 1.2484,                 1.1377,                  0.624,                0.49042,                0.52703,                0.33993,                 1.2428,                 1.6926,                  1.439,             0.00027441,             0.00027441,             0.00027441
                      3,                0.80398,                 1.3246,                 1.1658,                0.56917,                0.47495,                0.48041,                0.29716,                 1.3072,                 1.8642,                 1.5034,             0.00040791,             0.00040791,             0.00040791
                      4,                0.82108,                 1.3746,                 1.1831,                0.56047,                 0.4524,                0.45772,                0.28623,                 1.3116,                 1.8954,                  1.534,             0.00040462,             0.00040462,             0.00040462
                      5,                 0.8335,                  1.336,                 1.1943,                0.57958,                0.44972,                0.47534,                0.29541,                 1.3321,                 1.8554,                 1.5191,             0.00040049,             0.00040049,             0.00040049
                      6,                 0.8287,                 1.2964,                 1.1865,                0.61656,                 0.4674,                0.49744,                0.31694,                 1.2938,                 1.8335,                 1.5115,             0.00039636,             0.00039636,             0.00039636
                      7,                0.82235,                  1.283,                 1.1783,                 0.5762,                0.46267,                0.47297,                0.29979,                 1.3045,                 1.7786,                 1.5059,             0.00039223,             0.00039223,             0.00039223
                      8,                0.80582,                 1.2514,                 1.1716,                0.60867,                0.45897,                0.49545,                 0.3174,                 1.2846,                 1.7959,                 1.4939,              0.0003881,              0.0003881,              0.0003881
                      9,                0.79664,                 1.1994,                 1.1618,                0.59763,                0.46288,                0.49088,                0.30857,                 1.3213,                 1.8401,                 1.5319,             0.00038397,             0.00038397,             0.00038397
                     10,                0.80527,                  1.186,                 1.1577,                0.60144,                0.45885,                0.49391,                0.32264,                 1.2757,                 1.8213,                 1.4835,             0.00037985,             0.00037985,             0.00037985
                     11,                0.79325,                 1.1771,                 1.1606,                0.60906,                0.48334,                0.50522,                0.31957,                 1.2863,                 1.8005,                 1.5002,             0.00037572,             0.00037572,             0.00037572
                     12,                0.78707,                  1.136,                  1.154,                0.57624,                0.47572,                0.48409,                0.30326,                 1.3354,                 1.8006,                 1.5356,             0.00037159,             0.00037159,             0.00037159
                     13,                0.78381,                 1.1436,                 1.1471,                0.60345,                0.46922,                0.49846,                0.31883,                 1.2717,                 1.7074,                 1.4834,             0.00036746,             0.00036746,             0.00036746
                     14,                0.77826,                 1.1055,                 1.1513,                0.61872,                0.46094,                0.48962,                0.31038,                 1.3221,                 1.9349,                 1.5382,             0.00036333,             0.00036333,             0.00036333
                     15,                0.76825,                 1.0929,                 1.1388,                0.61858,                0.47168,                0.50771,                0.31956,                 1.3142,                 1.8509,                 1.5457,              0.0003592,              0.0003592,              0.0003592
                     16,                0.76386,                 1.0806,                 1.1427,                0.60907,                0.48095,                0.50671,                0.32334,                 1.3248,                 1.7743,                  1.537,             0.00035508,             0.00035508,             0.00035508
                     17,                0.75649,                 1.0561,                 1.1335,                0.61212,                 0.4917,                 0.5179,                0.33725,                 1.2781,                 1.7504,                 1.4875,             0.00035095,             0.00035095,             0.00035095
                     18,                0.73866,                 1.0407,                 1.1184,                0.62019,                0.48118,                0.51142,                0.33557,                 1.2833,                 1.8405,                 1.5023,             0.00034682,             0.00034682,             0.00034682
                     19,                0.74646,                 1.0364,                 1.1253,                0.63638,                0.48532,                0.52294,                0.33863,                 1.2722,                  1.733,                 1.5032,             0.00034269,             0.00034269,             0.00034269
                     20,                0.73018,                 1.0015,                 1.1254,                0.60892,                0.47176,                0.49367,                0.32148,                 1.2854,                 1.8414,                 1.4972,             0.00033856,             0.00033856,             0.00033856
                     21,                0.72095,                  1.011,                 1.1153,                0.62149,                0.46642,                0.49787,                0.31958,                 1.3274,                 1.9689,                 1.5438,             0.00033443,             0.00033443,             0.00033443
                     22,                0.72369,                0.97957,                 1.1155,                0.63752,                0.48296,                0.51924,                0.33639,                 1.2982,                 1.8408,                 1.5117,             0.00033031,             0.00033031,             0.00033031
                     23,                0.73606,                 0.9864,                 1.1239,                 0.6305,                0.47608,                0.51679,                0.34057,                 1.2853,                 1.7765,                 1.4976,             0.00032618,             0.00032618,             0.00032618
                     24,                0.72829,                0.97886,                 1.1145,                0.63592,                0.47198,                0.51856,                0.33563,                  1.295,                 1.7643,                 1.5179,             0.00032205,             0.00032205,             0.00032205
                     25,                0.70993,                0.95608,                 1.1081,                0.63759,                0.48742,                0.52744,                  0.348,                 1.2665,                 1.7561,                  1.496,             0.00031792,             0.00031792,             0.00031792
                     26,                0.71293,                0.93928,                 1.1048,                0.65329,                0.47792,                0.52221,                0.33977,                 1.2693,                  1.789,                 1.4924,             0.00031379,             0.00031379,             0.00031379
                     27,                0.71468,                0.92689,                 1.1054,                0.64556,                0.49314,                0.53512,                0.35337,                 1.2538,                 1.7428,                 1.4755,             0.00030966,             0.00030966,             0.00030966
                     28,                0.69667,                0.90953,                 1.0943,                0.62658,                0.49531,                0.53081,                0.35087,                 1.2652,                 1.7576,                 1.5088,             0.00030554,             0.00030554,             0.00030554
                     29,                0.69344,                 0.9044,                 1.0932,                0.63536,                0.47418,                0.51618,                0.33982,                 1.2693,                 1.8673,                 1.5044,             0.00030141,             0.00030141,             0.00030141
                     30,                0.69547,                0.87849,                 1.0912,                0.64246,                0.48344,                0.52187,                0.34214,                 1.2924,                 1.8455,                 1.5229,             0.00029728,             0.00029728,             0.00029728
                     31,                0.68596,                0.88241,                 1.0834,                0.62701,                0.48312,                0.51254,                0.33668,                 1.2677,                 1.7919,                 1.4921,             0.00029315,             0.00029315,             0.00029315
                     32,                0.68129,                0.87413,                 1.0862,                0.62304,                0.47934,                0.51585,                0.34249,                 1.2616,                 1.8475,                 1.4998,             0.00028902,             0.00028902,             0.00028902
                     33,                0.68833,                0.85553,                 1.0838,                0.63453,                0.46875,                0.50838,                0.33039,                 1.2825,                 1.8592,                  1.536,             0.00028489,             0.00028489,             0.00028489
                     34,                0.67388,                0.85621,                 1.0825,                0.63508,                0.47711,                 0.5219,                0.34203,                  1.295,                 1.9626,                 1.5404,             0.00028077,             0.00028077,             0.00028077
                     35,                 0.6691,                0.82758,                 1.0806,                0.63444,                 0.4779,                0.51461,                0.33901,                  1.267,                 1.7972,                  1.509,             0.00027664,             0.00027664,             0.00027664
                     36,                0.67228,                0.83368,                 1.0837,                 0.6413,                0.48246,                0.52189,                0.34327,                 1.2699,                 1.8413,                  1.517,             0.00027251,             0.00027251,             0.00027251
                     37,                0.65883,                0.81094,                 1.0696,                0.64659,                0.47245,                 0.5129,                0.34039,                 1.2641,                 1.8697,                 1.5035,             0.00026838,             0.00026838,             0.00026838
                     38,                0.66979,                0.82158,                 1.0766,                0.63178,                0.47937,                0.51475,                0.34068,                 1.2695,                 1.8505,                 1.5212,             0.00026425,             0.00026425,             0.00026425
                     39,                0.65736,                0.80612,                 1.0727,                0.62857,                0.46761,                0.50753,                0.33529,                 1.2865,                 1.9253,                 1.5381,             0.00026012,             0.00026012,             0.00026012
                     40,                0.66251,                0.81961,                 1.0726,                0.64457,                0.47957,                0.51252,                0.34043,                 1.2752,                 1.9067,                 1.5325,               0.000256,               0.000256,               0.000256
                     41,                0.65341,                 0.7991,                 1.0731,                0.66171,                0.47632,                 0.5306,                0.36123,                 1.2724,                 1.9859,                 1.4963,             0.00025187,             0.00025187,             0.00025187
                     42,                0.65407,                0.79652,                  1.069,                0.62857,                 0.4806,                0.51467,                0.34011,                  1.282,                 1.8705,                 1.5213,             0.00024774,             0.00024774,             0.00024774
                     43,                0.63068,                0.75644,                 1.0493,                0.66153,                0.47308,                0.52644,                0.35694,                 1.2625,                 1.8825,                 1.5093,             0.00024361,             0.00024361,             0.00024361
                     44,                 0.6395,                0.77577,                 1.0668,                0.65312,                0.47632,                0.52137,                 0.3449,                 1.2701,                 1.8996,                 1.5142,             0.00023948,             0.00023948,             0.00023948
                     45,                0.63624,                0.76219,                 1.0622,                0.65719,                0.47537,                0.52441,                0.35081,                 1.2594,                 1.8592,                 1.5012,             0.00023535,             0.00023535,             0.00023535
                     46,                0.63503,                0.75504,                 1.0576,                 0.6485,                 0.4817,                0.52601,                0.35138,                 1.2626,                 1.8624,                 1.5159,             0.00023123,             0.00023123,             0.00023123
                     47,                0.63663,                0.75439,                 1.0578,                0.62974,                0.47905,                0.51797,                0.34316,                 1.2672,                 1.8755,                 1.5309,              0.0002271,              0.0002271,              0.0002271
                     48,                0.62435,                0.73118,                  1.054,                0.64605,                0.46768,                0.51793,                0.34881,                 1.2795,                 2.0185,                 1.5273,             0.00022297,             0.00022297,             0.00022297
                     49,                0.62309,                0.73621,                 1.0546,                0.65642,                0.47659,                0.52464,                0.35516,                  1.259,                 1.9629,                 1.5112,             0.00021884,             0.00021884,             0.00021884
                     50,                0.62423,                0.72614,                  1.058,                0.65478,                0.46452,                0.51789,                0.34821,                 1.2701,                 2.0457,                 1.5203,             0.00021471,             0.00021471,             0.00021471
                     51,                0.60833,                0.70699,                 1.0462,                0.65353,                0.46975,                0.52663,                0.35721,                 1.2543,                 1.9215,                 1.5022,             0.00021059,             0.00021059,             0.00021059
                     52,                0.60167,                0.70276,                 1.0435,                0.64856,                0.46045,                0.51198,                0.34124,                 1.2888,                 2.1059,                 1.5369,             0.00020646,             0.00020646,             0.00020646
                     53,                0.61369,                 0.7119,                 1.0464,                0.64367,                0.47186,                0.52373,                0.35178,                 1.2792,                 2.0439,                 1.5283,             0.00020233,             0.00020233,             0.00020233
                     54,                0.61595,                0.71452,                 1.0458,                0.63746,                0.47604,                0.51758,                0.34388,                 1.2785,                 1.9323,                 1.5354,              0.0001982,              0.0001982,              0.0001982
                     55,                0.60508,                0.70043,                 1.0406,                0.67068,                0.46516,                0.52775,                0.35822,                 1.2671,                 2.0722,                  1.519,             0.00019407,             0.00019407,             0.00019407
                     56,                0.60346,                0.68106,                 1.0418,                0.65557,                0.48058,                0.53175,                0.36074,                 1.2662,                 1.9521,                 1.5092,             0.00018994,             0.00018994,             0.00018994
                     57,                0.59791,                0.68584,                 1.0337,                0.64401,                0.47814,                 0.5245,                0.35635,                 1.2494,                 1.9727,                  1.511,             0.00018582,             0.00018582,             0.00018582
