                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.72769,                0.94313,                 1.1362,                0.66402,                0.52559,                0.56744,                0.38568,                 1.2209,                 1.6438,                 1.4731,             0.00013785,             0.00013785,             0.00013785
                      2,                0.72009,                0.90325,                 1.1268,                 0.6718,                0.52493,                0.56032,                0.37697,                 1.2374,                 1.5547,                 1.4832,             0.00027411,             0.00027411,             0.00027411
                      3,                0.74252,                 0.9116,                 1.1228,                0.64523,                0.49889,                0.53123,                0.34843,                 1.2834,                 1.6375,                 1.5382,             0.00040762,             0.00040762,             0.00040762
                      4,                0.75363,                0.94758,                  1.135,                0.63182,                0.48599,                0.52024,                0.33861,                 1.3028,                  1.769,                 1.5362,             0.00040462,             0.00040462,             0.00040462
                      5,                0.77221,                0.96035,                 1.1496,                0.64251,                 0.4916,                0.52812,                0.34555,                 1.2873,                  1.697,                 1.4932,             0.00040049,             0.00040049,             0.00040049
                      6,                0.76342,                0.95233,                 1.1443,                0.63116,                0.49343,                 0.5246,                0.34241,                 1.3262,                 1.7552,                 1.5478,             0.00039636,             0.00039636,             0.00039636
                      7,                 0.7503,                0.91476,                 1.1347,                0.62036,                0.48802,                0.51484,                0.33275,                 1.3124,                 1.7637,                 1.5468,             0.00039223,             0.00039223,             0.00039223
                      8,                0.74943,                0.92969,                 1.1327,                0.62131,                0.48424,                0.51539,                0.33617,                 1.2912,                  1.693,                 1.5161,              0.0003881,              0.0003881,              0.0003881
                      9,                0.74371,                0.90006,                 1.1248,                0.61845,                0.49022,                0.51668,                0.33952,                 1.2722,                 1.6401,                 1.5026,             0.00038397,             0.00038397,             0.00038397
                     10,                0.75258,                0.90752,                 1.1358,                0.64592,                 0.4962,                0.53188,                 0.3514,                 1.2834,                 1.7394,                 1.5199,             0.00037985,             0.00037985,             0.00037985
                     11,                0.73831,                 0.8939,                 1.1312,                 0.6297,                0.49079,                0.53022,                0.34663,                 1.2943,                 1.6749,                 1.5355,             0.00037572,             0.00037572,             0.00037572
                     12,                  0.744,                0.88023,                 1.1273,                  0.646,                0.49813,                0.52843,                0.34688,                 1.2775,                 1.6264,                 1.5028,             0.00037159,             0.00037159,             0.00037159
                     13,                0.73639,                 0.8684,                 1.1204,                0.61748,                0.48342,                0.51674,                 0.3339,                  1.319,                 1.7866,                 1.5745,             0.00036746,             0.00036746,             0.00036746
                     14,                  0.707,                0.84889,                 1.1052,                0.63851,                0.48596,                0.52518,                0.34639,                 1.2886,                 1.7772,                  1.521,             0.00036333,             0.00036333,             0.00036333
                     15,                0.72718,                0.84339,                 1.1094,                 0.6323,                0.49589,                0.52574,                0.34103,                 1.3019,                  1.757,                 1.5428,              0.0003592,              0.0003592,              0.0003592
                     16,                0.71777,                0.84402,                 1.1161,                0.65115,                0.48608,                0.53597,                0.35197,                 1.2991,                 1.8258,                 1.5339,             0.00035508,             0.00035508,             0.00035508
                     17,                0.73565,                0.83327,                 1.1212,                0.61004,                0.48005,                0.51468,                0.33513,                 1.3159,                 1.8482,                 1.5531,             0.00035095,             0.00035095,             0.00035095
                     18,                0.70752,                0.82284,                  1.104,                0.63537,                0.49151,                0.52478,                0.34233,                 1.2981,                 1.7327,                 1.5396,             0.00034682,             0.00034682,             0.00034682
                     19,                0.70984,                0.82329,                 1.1081,                0.65845,                0.48109,                0.52632,                0.34803,                 1.2612,                 1.7454,                 1.4837,             0.00034269,             0.00034269,             0.00034269
                     20,                0.69272,                 0.7952,                  1.093,                0.64294,                0.48469,                0.52289,                0.34429,                 1.2781,                  1.694,                 1.5248,             0.00033856,             0.00033856,             0.00033856
                     21,                0.70835,                0.81551,                 1.1009,                0.62798,                 0.4972,                0.52283,                0.34324,                 1.2754,                 1.7196,                 1.5274,             0.00033443,             0.00033443,             0.00033443
                     22,                0.69848,                0.78977,                 1.0986,                0.62641,                0.49185,                0.52539,                0.34533,                 1.2875,                 1.7917,                 1.5401,             0.00033031,             0.00033031,             0.00033031
                     23,                0.67928,                0.75918,                 1.0898,                0.64722,                0.49254,                0.53069,                0.35327,                 1.2708,                 1.7598,                 1.5206,             0.00032618,             0.00032618,             0.00032618
                     24,                0.70762,                0.78737,                 1.1051,                0.65779,                0.49134,                0.53908,                0.36393,                  1.255,                  1.738,                   1.49,             0.00032205,             0.00032205,             0.00032205
                     25,                 0.6953,                0.76882,                 1.0877,                0.61874,                0.49493,                0.52404,                0.34509,                 1.2701,                  1.652,                 1.5181,             0.00031792,             0.00031792,             0.00031792
                     26,                0.67869,                0.76234,                 1.0843,                0.64803,                0.49268,                0.52962,                0.35295,                  1.261,                 1.7872,                 1.4867,             0.00031379,             0.00031379,             0.00031379
                     27,                0.68118,                0.76147,                 1.0844,                0.64048,                0.49554,                0.53442,                0.35535,                 1.2651,                  1.749,                 1.5121,             0.00030966,             0.00030966,             0.00030966
                     28,                0.67438,                0.75595,                 1.0816,                0.64394,                0.48284,                0.52635,                0.34379,                 1.3047,                 1.9288,                 1.5518,             0.00030554,             0.00030554,             0.00030554
