                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0468,                 3.2211,                  1.258,                0.68771,                0.51728,                0.55854,                0.38253,                 1.0253,                 1.6705,                 1.2529,             0.00013814,             0.00013814,             0.00013814
                      2,                 1.1046,                 2.0657,                 1.3193,                0.57852,                0.56327,                0.50855,                0.32858,                 1.0996,                 1.6139,                  1.326,             0.00027439,             0.00027439,             0.00027439
                      3,                 1.1372,                 1.9598,                 1.3334,                0.58548,                0.51662,                0.51184,                0.32533,                 1.1732,                 1.6905,                 1.3786,              0.0004079,              0.0004079,              0.0004079
                      4,                 1.1361,                 1.9274,                 1.3411,                0.55096,                 0.5655,                 0.5194,                0.32692,                 1.1814,                 1.6097,                 1.3814,             0.00040462,             0.00040462,             0.00040462
                      5,                 1.1252,                 1.8512,                 1.3349,                 0.5764,                0.54928,                0.50761,                0.31986,                 1.1698,                 1.6044,                 1.3722,             0.00040049,             0.00040049,             0.00040049
                      6,                 1.1223,                  1.793,                 1.3351,                 0.6502,                0.54098,                0.55939,                 0.3597,                 1.1566,                 1.5163,                 1.3706,             0.00039636,             0.00039636,             0.00039636
                      7,                 1.1031,                 1.7266,                 1.3141,                0.62483,                0.52693,                0.53001,                0.33882,                 1.1562,                 1.5283,                 1.3706,             0.00039223,             0.00039223,             0.00039223
                      8,                 1.0819,                 1.6666,                 1.3062,                0.60359,                0.56717,                0.54906,                0.35477,                  1.149,                 1.4929,                 1.3551,              0.0003881,              0.0003881,              0.0003881
                      9,                 1.0814,                 1.6226,                 1.2965,                  0.629,                0.53821,                0.53052,                0.33936,                 1.1441,                 1.5602,                 1.3699,             0.00038397,             0.00038397,             0.00038397
                     10,                 1.0729,                 1.5931,                 1.2963,                0.66439,                0.55094,                0.56121,                0.36182,                 1.1517,                 1.4761,                 1.3687,             0.00037985,             0.00037985,             0.00037985
                     11,                 1.0649,                 1.5676,                 1.3015,                0.66975,                 0.5324,                0.55186,                0.35142,                 1.1531,                 1.4637,                 1.3476,             0.00037572,             0.00037572,             0.00037572
                     12,                 1.0637,                  1.507,                 1.2787,                0.64306,                0.55556,                0.56029,                0.36423,                   1.14,                 1.4651,                 1.3487,             0.00037159,             0.00037159,             0.00037159
                     13,                 1.0521,                 1.5008,                 1.2832,                0.65426,                0.56172,                   0.57,                0.37222,                 1.1179,                 1.4587,                 1.3434,             0.00036746,             0.00036746,             0.00036746
                     14,                 1.0438,                 1.4459,                 1.2695,                0.64415,                0.56074,                0.56522,                0.36267,                 1.1508,                 1.4365,                 1.3448,             0.00036333,             0.00036333,             0.00036333
                     15,                 1.0387,                 1.4336,                 1.2681,                0.66107,                0.55703,                0.56651,                0.36148,                   1.16,                 1.4342,                 1.3601,              0.0003592,              0.0003592,              0.0003592
                     16,                 1.0294,                 1.4101,                 1.2647,                0.67179,                 0.5749,                0.58192,                0.38156,                 1.1046,                 1.3771,                 1.3268,             0.00035508,             0.00035508,             0.00035508
                     17,                 1.0348,                 1.3818,                 1.2601,                 0.6723,                0.57124,                0.57782,                0.37471,                 1.1304,                 1.3743,                 1.3321,             0.00035095,             0.00035095,             0.00035095
                     18,                   1.02,                 1.3603,                 1.2569,                0.66671,                0.57214,                 0.5738,                0.36978,                 1.1427,                 1.3793,                 1.3397,             0.00034682,             0.00034682,             0.00034682
                     19,                 1.0131,                  1.367,                 1.2543,                0.67651,                0.56934,                0.57712,                0.37448,                 1.1248,                 1.3877,                  1.333,             0.00034269,             0.00034269,             0.00034269
                     20,                 1.0067,                 1.3371,                 1.2531,                0.65062,                0.57064,                0.56342,                0.36599,                 1.1319,                 1.4163,                  1.337,             0.00033856,             0.00033856,             0.00033856
                     21,                0.99542,                 1.2875,                 1.2405,                0.68726,                0.55858,                0.58346,                0.38134,                 1.1302,                 1.3643,                  1.339,             0.00033443,             0.00033443,             0.00033443
                     22,                0.99251,                 1.2869,                 1.2338,                0.67619,                0.56939,                0.58053,                0.37816,                 1.1298,                 1.3725,                 1.3447,             0.00033031,             0.00033031,             0.00033031
                     23,                0.98214,                  1.266,                 1.2312,                0.69198,                 0.5768,                0.59159,                0.38875,                 1.1047,                 1.3389,                 1.3247,             0.00032618,             0.00032618,             0.00032618
                     24,                0.97716,                 1.2327,                 1.2244,                0.68838,                0.59152,                0.59308,                0.38621,                 1.1314,                 1.3322,                 1.3483,             0.00032205,             0.00032205,             0.00032205
                     25,                0.97307,                 1.2143,                 1.2185,                 0.6605,                0.59642,                0.58037,                0.38398,                 1.1072,                 1.3437,                   1.32,             0.00031792,             0.00031792,             0.00031792
                     26,                0.97519,                 1.2022,                 1.2208,                0.69448,                0.57836,                0.58958,                0.38763,                 1.1145,                 1.3398,                 1.3397,             0.00031379,             0.00031379,             0.00031379
                     27,                0.95837,                  1.168,                 1.2111,                0.68151,                0.59719,                0.59901,                0.39228,                 1.1203,                 1.2946,                 1.3336,             0.00030966,             0.00030966,             0.00030966
                     28,                0.95679,                 1.1697,                 1.2121,                0.67372,                0.58614,                0.57606,                0.37589,                 1.1287,                 1.3576,                 1.3434,             0.00030554,             0.00030554,             0.00030554
                     29,                0.95436,                 1.1783,                 1.2125,                0.70524,                0.56459,                 0.5944,                0.39459,                 1.1197,                 1.3506,                 1.3379,             0.00030141,             0.00030141,             0.00030141
                     30,                0.95901,                 1.1559,                 1.2118,                0.68845,                0.58307,                0.59407,                0.39109,                 1.1226,                 1.3427,                 1.3495,             0.00029728,             0.00029728,             0.00029728
                     31,                0.95565,                 1.1331,                  1.202,                0.68944,                 0.5837,                0.59605,                0.39209,                 1.1158,                 1.3115,                 1.3336,             0.00029315,             0.00029315,             0.00029315
                     32,                0.93464,                 1.1269,                 1.1916,                0.67176,                0.57132,                0.57636,                0.37173,                 1.1334,                  1.338,                 1.3569,             0.00028902,             0.00028902,             0.00028902
                     33,                0.94097,                 1.0982,                 1.1909,                0.70895,                0.58715,                0.60011,                0.39536,                 1.1166,                 1.2912,                 1.3379,             0.00028489,             0.00028489,             0.00028489
                     34,                 0.9195,                 1.1001,                 1.1929,                 0.7007,                0.58465,                0.59931,                0.39553,                  1.116,                 1.2902,                 1.3327,             0.00028077,             0.00028077,             0.00028077
                     35,                0.92854,                 1.1046,                  1.192,                0.67692,                0.59121,                0.58906,                0.38726,                 1.1242,                 1.3054,                 1.3323,             0.00027664,             0.00027664,             0.00027664
                     36,                0.91257,                 1.0721,                 1.1864,                0.68652,                0.60846,                0.59746,                0.39378,                 1.1141,                 1.2768,                 1.3363,             0.00027251,             0.00027251,             0.00027251
                     37,                0.91348,                 1.0603,                 1.1821,                0.69666,                0.58838,                0.59668,                0.39108,                 1.1337,                    1.3,                 1.3487,             0.00026838,             0.00026838,             0.00026838
                     38,                0.90795,                 1.0556,                 1.1776,                0.69766,                0.59847,                0.60701,                0.40026,                 1.1175,                 1.2828,                 1.3398,             0.00026425,             0.00026425,             0.00026425
                     39,                0.90728,                 1.0555,                 1.1759,                 0.6985,                0.59178,                0.59638,                0.38832,                  1.144,                 1.2991,                 1.3638,             0.00026012,             0.00026012,             0.00026012
                     40,                0.91242,                 1.0379,                 1.1744,                0.69212,                0.60784,                0.59987,                0.39696,                 1.1023,                 1.2678,                 1.3306,               0.000256,               0.000256,               0.000256
                     41,                0.89947,                 1.0329,                 1.1756,                0.66559,                 0.6128,                0.59662,                0.39071,                 1.1212,                 1.2548,                 1.3404,             0.00025187,             0.00025187,             0.00025187
                     42,                0.91207,                 1.0301,                 1.1706,                0.68916,                0.61576,                0.60549,                 0.3993,                 1.1049,                 1.2598,                 1.3299,             0.00024774,             0.00024774,             0.00024774
                     43,                0.88574,                0.98739,                 1.1554,                0.68095,                0.60621,                0.59991,                0.39471,                 1.1135,                 1.2656,                 1.3285,             0.00024361,             0.00024361,             0.00024361
                     44,                0.87966,                0.98769,                 1.1553,                0.69584,                0.60729,                  0.608,                 0.3986,                 1.1197,                 1.2637,                 1.3412,             0.00023948,             0.00023948,             0.00023948
                     45,                0.89044,                0.99645,                 1.1656,                0.72032,                0.59829,                 0.6166,                0.40674,                 1.1283,                 1.2552,                 1.3368,             0.00023535,             0.00023535,             0.00023535
                     46,                0.87543,                0.97631,                 1.1524,                0.67655,                0.61765,                0.59696,                0.39241,                 1.1189,                 1.2494,                  1.335,             0.00023123,             0.00023123,             0.00023123
                     47,                 0.8733,                0.96647,                 1.1536,                0.69906,                0.59901,                0.60627,                0.40479,                 1.0928,                 1.2479,                 1.3085,              0.0002271,              0.0002271,              0.0002271
                     48,                0.87364,                0.95167,                 1.1511,                0.67679,                0.61807,                0.59613,                0.39406,                  1.106,                 1.2554,                 1.3206,             0.00022297,             0.00022297,             0.00022297
                     49,                0.86694,                0.95372,                 1.1503,                 0.6901,                0.61678,                0.60387,                0.39491,                  1.113,                 1.2393,                 1.3283,             0.00021884,             0.00021884,             0.00021884
                     50,                0.86882,                0.94266,                 1.1426,                0.70813,                0.61511,                0.60808,                 0.4058,                 1.0967,                 1.2335,                 1.3173,             0.00021471,             0.00021471,             0.00021471
