                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.99965,                 3.6777,                 1.2282,                0.90131,                0.09916,                0.29413,                0.22116,                0.92455,                 3.2987,                 1.1568,             0.00013699,             0.00013699,             0.00013699
                      2,                 1.0958,                 2.5118,                 1.3027,                0.56157,                0.48278,                0.49296,                0.32631,                 1.1186,                  2.091,                  1.328,             0.00027325,             0.00027325,             0.00027325
                      3,                 1.1308,                 2.1307,                 1.3242,                0.58166,                0.50404,                0.51504,                0.34049,                 1.1281,                 2.0285,                 1.3604,             0.00040677,             0.00040677,             0.00040677
                      4,                 1.1361,                 2.0675,                 1.3486,                0.57241,                0.48609,                 0.5003,                0.32924,                 1.1256,                  2.085,                 1.3551,             0.00040462,             0.00040462,             0.00040462
                      5,                 1.1341,                 1.9423,                  1.321,                0.55347,                0.50499,                0.49924,                0.31988,                 1.1835,                 1.9821,                 1.3766,             0.00040049,             0.00040049,             0.00040049
                      6,                 1.1131,                 1.9349,                 1.3323,                0.54332,                0.49505,                0.48429,                0.30884,                 1.1763,                 1.9828,                  1.392,             0.00039636,             0.00039636,             0.00039636
                      7,                 1.0964,                 1.8259,                 1.3005,                0.60327,                0.52843,                 0.5385,                0.34857,                  1.174,                 1.8486,                 1.3871,             0.00039223,             0.00039223,             0.00039223
                      8,                 1.0825,                 1.7917,                 1.3141,                 0.5945,                 0.5244,                0.54221,                0.34081,                 1.2068,                 1.8008,                 1.4194,              0.0003881,              0.0003881,              0.0003881
                      9,                 1.0911,                 1.7528,                 1.3176,                0.59305,                0.51166,                0.51809,                0.33355,                  1.173,                 1.8506,                 1.3988,             0.00038397,             0.00038397,             0.00038397
                     10,                 1.0736,                 1.6902,                   1.28,                 0.5912,                0.51477,                0.51863,                0.33152,                 1.1859,                  1.822,                 1.3979,             0.00037985,             0.00037985,             0.00037985
                     11,                  1.024,                 1.6091,                 1.2677,                0.61981,                0.51503,                0.54409,                0.34963,                 1.2126,                 1.7689,                 1.4046,             0.00037572,             0.00037572,             0.00037572
                     12,                 1.0487,                 1.5887,                 1.2714,                0.61068,                0.50552,                0.53573,                0.34582,                 1.1856,                 1.7704,                 1.4097,             0.00037159,             0.00037159,             0.00037159
                     13,                 1.0582,                 1.5762,                 1.2734,                0.61542,                0.52765,                0.56318,                0.36455,                 1.1933,                 1.7696,                 1.4195,             0.00036746,             0.00036746,             0.00036746
