                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.98578,                 4.0761,                 1.2356,                      0,                      0,                      0,                      0,                0.77687,                 3.9059,                 1.0533,              6.672e-05,              6.672e-05,              6.672e-05
                      2,                 1.0296,                 3.8487,                 1.2533,                0.21149,                0.07375,                0.13812,                0.11511,                0.81932,                 3.8206,                 1.0752,             0.00013625,             0.00013625,             0.00013625
                      3,                0.98407,                 3.3468,                 1.2444,                0.11779,                0.52784,                 0.2502,                0.18446,                0.95792,                  3.383,                 1.1717,             0.00020437,             0.00020437,             0.00020437
                      4,                 1.0371,                 2.9548,                 1.2816,                 0.7923,                0.15212,                0.34946,                0.24547,                 1.0031,                 2.9644,                 1.2271,             0.00027109,             0.00027109,             0.00027109
                      5,                 1.0656,                 2.4832,                  1.293,                0.66585,                0.35999,                0.43104,                0.28233,                 1.1768,                 2.4522,                 1.4076,             0.00033641,             0.00033641,             0.00033641
                      6,                 1.1115,                 2.2052,                 1.2814,                0.54481,                0.43352,                0.44653,                0.29047,                  1.207,                 2.2389,                 1.4148,             0.00039636,             0.00039636,             0.00039636
                      7,                 1.0472,                 2.0616,                 1.2727,                0.56119,                0.42426,                0.45788,                0.29596,                 1.1939,                  2.178,                 1.4074,             0.00039223,             0.00039223,             0.00039223
                      8,                 1.0703,                 1.9863,                  1.295,                0.53301,                0.46214,                0.45715,                0.29477,                 1.1839,                 2.0423,                 1.4101,              0.0003881,              0.0003881,              0.0003881
                      9,                 1.0292,                  1.822,                 1.2679,                0.53727,                0.46802,                0.47628,                0.30063,                 1.1922,                 1.9668,                 1.4218,             0.00038397,             0.00038397,             0.00038397
                     10,                 1.0271,                 1.7819,                 1.2646,                0.54933,                0.46604,                0.47068,                0.29677,                 1.1806,                 1.9667,                  1.412,             0.00037985,             0.00037985,             0.00037985
                     11,                 1.0112,                 1.7958,                 1.2794,                0.57694,                0.49443,                0.50589,                0.32153,                 1.1708,                 1.7785,                 1.3926,             0.00037572,             0.00037572,             0.00037572
                     12,                 1.0102,                 1.6834,                  1.221,                0.59499,                0.48066,                0.50474,                0.32462,                 1.1873,                 1.8042,                 1.4104,             0.00037159,             0.00037159,             0.00037159
                     13,                 1.0029,                  1.649,                 1.2439,                0.57759,                0.47651,                0.48809,                0.30899,                 1.2312,                 1.8064,                 1.4592,             0.00036746,             0.00036746,             0.00036746
                     14,                0.96244,                 1.6406,                  1.232,                0.55655,                0.46199,                0.47988,                 0.3077,                 1.2048,                 1.7948,                 1.4228,             0.00036333,             0.00036333,             0.00036333
                     15,                0.95574,                 1.5746,                 1.2045,                0.55965,                0.47543,                0.48279,                0.30521,                 1.2165,                   1.76,                 1.4386,              0.0003592,              0.0003592,              0.0003592
                     16,                0.94401,                 1.4926,                 1.1973,                0.58032,                0.48734,                 0.4991,                0.31613,                 1.2579,                 1.8627,                 1.4661,             0.00035508,             0.00035508,             0.00035508
