                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.61025,                0.61965,                 1.0465,                0.67909,                0.53925,                0.54808,                0.35715,                 1.2456,                 1.5226,                 1.5403,              0.0001386,              0.0001386,              0.0001386
                      2,                0.63601,                0.65939,                 1.0617,                0.67096,                0.49998,                  0.515,                0.33564,                  1.262,                 1.6178,                 1.5396,             0.00027485,             0.00027485,             0.00027485
                      3,                0.67515,                0.71913,                 1.0823,                0.65584,                0.51074,                0.51115,                0.32274,                 1.2767,                 1.5362,                 1.5444,             0.00040835,             0.00040835,             0.00040835
                      4,                0.69467,                0.75137,                 1.0941,                0.65066,                0.52656,                0.52617,                0.33508,                 1.2745,                 1.4785,                 1.5472,             0.00040462,             0.00040462,             0.00040462
                      5,                0.69521,                0.75098,                 1.0953,                0.61136,                0.52328,                0.49888,                0.31474,                 1.3045,                 1.6098,                 1.5531,             0.00040049,             0.00040049,             0.00040049
                      6,                0.70532,                0.77325,                 1.1034,                0.68382,                0.50182,                 0.5228,                 0.3271,                 1.2953,                 1.5565,                 1.5582,             0.00039636,             0.00039636,             0.00039636
                      7,                0.70149,                0.76667,                 1.1014,                0.64572,                0.51714,                0.50444,                0.32246,                 1.2677,                 1.5272,                 1.5326,             0.00039223,             0.00039223,             0.00039223
                      8,                0.70367,                 0.7709,                 1.1014,                0.67568,                0.50008,                0.51653,                0.32828,                 1.2998,                 1.5513,                 1.5451,              0.0003881,              0.0003881,              0.0003881
                      9,                0.70357,                0.77561,                 1.1048,                0.65325,                0.51731,                0.51514,                0.32721,                 1.2699,                 1.4953,                 1.5358,             0.00038397,             0.00038397,             0.00038397
                     10,                0.70503,                0.76388,                 1.1035,                 0.6599,                0.52737,                0.53094,                0.33827,                 1.2655,                 1.4757,                 1.5234,             0.00037985,             0.00037985,             0.00037985
                     11,                0.70178,                0.76305,                 1.0988,                0.65046,                0.52364,                  0.518,                0.32515,                 1.2824,                 1.4569,                 1.5431,             0.00037572,             0.00037572,             0.00037572
                     12,                0.70263,                0.76002,                 1.1025,                0.66478,                 0.5187,                0.52251,                0.33145,                  1.263,                  1.497,                 1.5245,             0.00037159,             0.00037159,             0.00037159
                     13,                0.69984,                0.75661,                 1.0989,                0.64765,                 0.5221,                0.51974,                0.32842,                 1.2753,                 1.4871,                 1.5371,             0.00036746,             0.00036746,             0.00036746
                     14,                0.70083,                0.75448,                 1.0997,                0.63816,                0.53982,                0.53304,                0.34362,                 1.2651,                 1.5152,                 1.5325,             0.00036333,             0.00036333,             0.00036333
                     15,                0.70898,                0.75201,                 1.1009,                0.65761,                0.53028,                0.53191,                0.33812,                 1.2662,                 1.4823,                 1.5329,              0.0003592,              0.0003592,              0.0003592
                     16,                0.70054,                0.75503,                 1.1009,                0.66582,                0.51303,                0.51785,                0.33186,                 1.2692,                 1.5245,                  1.522,             0.00035508,             0.00035508,             0.00035508
                     17,                0.69479,                0.74921,                 1.0981,                0.65472,                 0.5153,                0.51808,                0.32738,                 1.2826,                 1.5289,                 1.5381,             0.00035095,             0.00035095,             0.00035095
                     18,                0.69176,                0.73518,                 1.0936,                0.65254,                 0.5164,                0.51686,                0.32752,                 1.2711,                 1.4905,                  1.538,             0.00034682,             0.00034682,             0.00034682
                     19,                0.69153,                 0.7332,                 1.0929,                0.66447,                0.51613,                0.52554,                0.33802,                 1.2592,                 1.4972,                 1.5208,             0.00034269,             0.00034269,             0.00034269
