                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0029,                 3.6646,                 1.2314,                0.89436,                0.11309,                0.28417,                0.21347,                0.92752,                 3.0764,                 1.1525,             0.00013699,             0.00013699,             0.00013699
                      2,                 1.0858,                 2.4924,                  1.312,                0.68019,                0.50136,                0.53826,                0.35878,                 1.1107,                 1.7995,                 1.3202,             0.00027325,             0.00027325,             0.00027325
                      3,                 1.1294,                 2.1098,                 1.3501,                0.53581,                0.50327,                0.43921,                0.27887,                 1.1302,                 1.8706,                 1.3618,             0.00040677,             0.00040677,             0.00040677
                      4,                 1.1134,                  2.012,                 1.3414,                0.56608,                0.53138,                0.50167,                0.32215,                 1.1462,                 1.6703,                  1.366,             0.00040462,             0.00040462,             0.00040462
                      5,                  1.099,                  1.884,                 1.3279,                 0.6215,                0.50522,                0.52179,                0.33352,                  1.162,                 1.6573,                 1.3741,             0.00040049,             0.00040049,             0.00040049
                      6,                 1.1111,                 1.8434,                 1.3377,                0.58313,                0.52147,                0.48584,                0.30391,                 1.1693,                 1.6438,                 1.3776,             0.00039636,             0.00039636,             0.00039636
                      7,                 1.0923,                 1.7777,                 1.2988,                 0.6239,                0.52059,                0.51738,                0.33138,                 1.1576,                 1.6357,                   1.38,             0.00039223,             0.00039223,             0.00039223
                      8,                 1.0881,                 1.7598,                  1.329,                 0.6186,                 0.5054,                0.51615,                0.32838,                 1.1663,                 1.6558,                 1.3769,              0.0003881,              0.0003881,              0.0003881
                      9,                 1.0618,                 1.6718,                 1.2913,                0.63154,                0.49926,                0.51035,                0.32132,                 1.1774,                 1.6327,                  1.397,             0.00038397,             0.00038397,             0.00038397
                     10,                 1.0495,                 1.6389,                 1.2879,                0.61784,                 0.5361,                0.51916,                0.33429,                 1.1398,                 1.5429,                 1.3591,             0.00037985,             0.00037985,             0.00037985
