                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.66236,                0.65709,                  1.052,                0.74053,                0.57284,                0.63122,                 0.4404,                 1.1661,                 1.3573,                 1.4304,             0.00013843,             0.00013843,             0.00013843
                      2,                0.69337,                0.71273,                 1.0731,                0.73202,                0.55346,                 0.6101,                0.41848,                 1.2027,                 1.4092,                  1.462,             0.00027469,             0.00027469,             0.00027469
                      3,                0.73789,                 0.7797,                 1.0972,                0.69323,                0.55668,                0.60286,                0.41355,                 1.2125,                 1.4246,                  1.457,             0.00040819,             0.00040819,             0.00040819
                      4,                0.76866,                0.84018,                 1.1189,                0.69824,                0.55586,                0.59937,                 0.4055,                 1.2142,                 1.3739,                 1.4778,             0.00040462,             0.00040462,             0.00040462
                      5,                0.76514,                0.84187,                  1.114,                0.69595,                 0.5489,                0.59399,                0.40118,                 1.2498,                 1.4595,                  1.499,             0.00040049,             0.00040049,             0.00040049
                      6,                0.77738,                0.84165,                 1.1178,                 0.6912,                0.54799,                0.59865,                0.41022,                 1.2006,                 1.4688,                 1.4385,             0.00039636,             0.00039636,             0.00039636
                      7,                0.77527,                0.84929,                 1.1229,                0.68716,                0.54992,                0.59637,                0.40782,                 1.2146,                 1.4152,                 1.4653,             0.00039223,             0.00039223,             0.00039223
                      8,                0.77328,                0.84158,                 1.1223,                0.68055,                0.55503,                0.59596,                0.40486,                 1.2131,                 1.3893,                  1.452,              0.0003881,              0.0003881,              0.0003881
                      9,                0.77642,                0.85529,                 1.1234,                0.69347,                0.56028,                0.60907,                0.41525,                 1.2045,                 1.3971,                 1.4327,             0.00038397,             0.00038397,             0.00038397
                     10,                0.76787,                0.84729,                 1.1177,                0.68961,                0.56047,                0.61009,                0.41472,                 1.2132,                 1.4114,                 1.4493,             0.00037985,             0.00037985,             0.00037985
                     11,                0.77348,                0.85539,                 1.1226,                 0.6879,                0.54324,                0.59392,                0.40325,                 1.2113,                  1.413,                 1.4523,             0.00037572,             0.00037572,             0.00037572
                     12,                0.77381,                0.85103,                 1.1174,                0.69117,                0.56587,                0.60944,                0.41368,                  1.193,                 1.3527,                 1.4339,             0.00037159,             0.00037159,             0.00037159
