                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.96873,                 3.6831,                 1.2242,                0.29163,                0.35709,                0.28882,                0.21402,                0.95012,                 3.3429,                 1.1904,             0.00013699,             0.00013699,             0.00013699
                      2,                 1.0898,                 2.4731,                 1.3155,                0.60198,                0.48411,                0.52109,                0.35429,                 1.0906,                 2.0608,                 1.3011,             0.00027325,             0.00027325,             0.00027325
                      3,                 1.1265,                  2.116,                 1.3372,                 0.5734,                0.50646,                0.50724,                0.32862,                  1.128,                 1.9946,                 1.3457,             0.00040677,             0.00040677,             0.00040677
                      4,                 1.1306,                 2.0348,                 1.3415,                0.56212,                0.50513,                0.50339,                 0.3227,                 1.1703,                 1.9129,                 1.3824,             0.00040462,             0.00040462,             0.00040462
                      5,                 1.1227,                 1.9218,                 1.3361,                0.59017,                0.49642,                0.51849,                0.33523,                 1.1797,                 1.8814,                 1.3808,             0.00040049,             0.00040049,             0.00040049
                      6,                 1.0878,                 1.8184,                 1.3029,                0.60952,                0.51993,                0.54843,                0.35751,                 1.1599,                 1.8338,                 1.3657,             0.00039636,             0.00039636,             0.00039636
                      7,                 1.0805,                 1.7887,                 1.3071,                0.60803,                0.54294,                0.55355,                0.35647,                 1.1866,                 1.8882,                 1.3946,             0.00039223,             0.00039223,             0.00039223
                      8,                 1.0679,                 1.7176,                 1.2917,                0.59081,                0.51231,                0.52864,                0.34134,                  1.168,                 1.8247,                 1.3854,              0.0003881,              0.0003881,              0.0003881
                      9,                 1.0592,                 1.7019,                 1.2889,                0.60258,                0.51556,                0.53203,                0.34609,                 1.1809,                 1.8598,                 1.3833,             0.00038397,             0.00038397,             0.00038397
                     10,                 1.0606,                 1.6687,                 1.2881,                0.62886,                0.50491,                0.54487,                0.35519,                 1.1635,                 1.8604,                 1.3909,             0.00037985,             0.00037985,             0.00037985
                     11,                 1.0447,                 1.6161,                 1.2847,                0.60504,                0.51476,                0.52326,                0.34215,                 1.1766,                   1.82,                 1.4001,             0.00037572,             0.00037572,             0.00037572
                     12,                  1.022,                 1.5787,                 1.2635,                0.65714,                0.51611,                0.56413,                0.36033,                 1.2047,                 1.7427,                 1.4101,             0.00037159,             0.00037159,             0.00037159
