                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.74065,                0.81935,                 1.0734,                0.73158,                0.59306,                0.65104,                0.45924,                 1.1134,                 1.2842,                 1.3483,             0.00013831,             0.00013831,             0.00013831
                      2,                0.78559,                0.89628,                 1.1037,                0.70479,                0.55929,                0.61308,                0.41744,                 1.1544,                 1.3654,                 1.3927,             0.00027457,             0.00027457,             0.00027457
                      3,                0.83722,                 0.9929,                 1.1306,                0.67565,                 0.5588,                0.59434,                0.40098,                 1.1948,                 1.4234,                 1.4294,             0.00040807,             0.00040807,             0.00040807
                      4,                0.86491,                 1.0345,                 1.1524,                0.66473,                0.54621,                0.58484,                0.39121,                 1.2011,                 1.4353,                 1.4184,             0.00040462,             0.00040462,             0.00040462
                      5,                0.87925,                 1.0543,                 1.1602,                0.68415,                0.55067,                0.59905,                0.40131,                 1.2071,                 1.4339,                 1.4178,             0.00040049,             0.00040049,             0.00040049
                      6,                0.88374,                 1.0593,                  1.166,                0.66733,                0.54846,                 0.5888,                0.39167,                 1.2075,                 1.4231,                 1.4327,             0.00039636,             0.00039636,             0.00039636
                      7,                0.87476,                 1.0514,                 1.1606,                0.65744,                0.53971,                0.57738,                0.38584,                 1.2112,                 1.4591,                 1.4357,             0.00039223,             0.00039223,             0.00039223
                      8,                0.87836,                 1.0477,                 1.1689,                0.67253,                0.55949,                0.60162,                0.40551,                 1.1792,                  1.376,                  1.409,              0.0003881,              0.0003881,              0.0003881
                      9,                  0.874,                 1.0458,                 1.1651,                0.67132,                0.55995,                0.59764,                0.40204,                  1.193,                 1.3957,                 1.4172,             0.00038397,             0.00038397,             0.00038397
                     10,                0.87795,                 1.0543,                  1.168,                0.69743,                0.55041,                0.60088,                  0.402,                 1.2085,                 1.4189,                 1.4288,             0.00037985,             0.00037985,             0.00037985
                     11,                0.86473,                 1.0344,                 1.1603,                0.69366,                0.54695,                0.60893,                0.40775,                 1.1887,                 1.3664,                 1.4036,             0.00037572,             0.00037572,             0.00037572
                     12,                0.88188,                 1.0179,                 1.1592,                0.67117,                0.54734,                0.57737,                0.38586,                 1.1914,                  1.431,                 1.4109,             0.00037159,             0.00037159,             0.00037159
                     13,                0.85144,                 1.0084,                 1.1476,                0.69119,                0.54771,                0.60036,                0.40338,                 1.1964,                 1.4097,                 1.4256,             0.00036746,             0.00036746,             0.00036746
                     14,                0.85538,                0.99521,                 1.1489,                0.70225,                0.56042,                0.61429,                0.42115,                 1.1688,                 1.3369,                 1.3917,             0.00036333,             0.00036333,             0.00036333
                     15,                0.85718,                0.98587,                   1.15,                0.69235,                0.54573,                0.60139,                0.41118,                  1.168,                 1.3965,                 1.3975,              0.0003592,              0.0003592,              0.0003592
                     16,                0.84896,                0.98172,                 1.1481,                0.70186,                0.56191,                0.61397,                0.41823,                 1.1688,                 1.3332,                 1.3963,             0.00035508,             0.00035508,             0.00035508
                     17,                0.84613,                0.96753,                 1.1462,                0.68816,                 0.5488,                 0.5948,                0.40049,                 1.2081,                 1.4243,                 1.4289,             0.00035095,             0.00035095,             0.00035095
                     18,                0.85538,                0.97315,                 1.1508,                0.67997,                0.55526,                0.59345,                0.40092,                 1.1834,                 1.3805,                 1.4065,             0.00034682,             0.00034682,             0.00034682
                     19,                0.85233,                0.97241,                 1.1462,                0.68836,                  0.556,                0.60626,                 0.4138,                 1.1742,                 1.3601,                 1.4008,             0.00034269,             0.00034269,             0.00034269
                     20,                0.83467,                 0.9636,                 1.1426,                0.69623,                0.55646,                 0.6039,                 0.4116,                 1.1641,                 1.3579,                 1.4004,             0.00033856,             0.00033856,             0.00033856
                     21,                0.83353,                0.94399,                 1.1428,                0.69704,                  0.563,                0.61617,                0.42532,                 1.1418,                 1.3108,                 1.3738,             0.00033443,             0.00033443,             0.00033443
                     22,                0.84692,                0.95062,                 1.1407,                0.70894,                0.56698,                0.61795,                0.42235,                 1.1567,                 1.3275,                 1.3801,             0.00033031,             0.00033031,             0.00033031
                     23,                0.83003,                0.94491,                 1.1358,                0.71726,                0.55434,                0.61495,                0.42197,                 1.1732,                 1.3843,                 1.4016,             0.00032618,             0.00032618,             0.00032618
                     24,                0.81585,                 0.9246,                 1.1263,                0.70449,                0.56722,                0.62013,                0.42431,                 1.1705,                  1.342,                 1.4033,             0.00032205,             0.00032205,             0.00032205
                     25,                0.82676,                0.92773,                 1.1316,                0.67926,                0.57014,                0.61135,                0.41907,                 1.1716,                 1.3454,                 1.4046,             0.00031792,             0.00031792,             0.00031792
                     26,                0.82279,                0.92041,                 1.1299,                0.69707,                0.56751,                0.61536,                0.42152,                 1.1738,                 1.3593,                 1.3992,             0.00031379,             0.00031379,             0.00031379
