                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.98751,                 3.9408,                 1.2111,                0.21399,                 0.0824,                0.14267,                0.12024,                0.82706,                  3.988,                 1.0832,             0.00013503,             0.00013503,             0.00013503
                      2,                 1.0261,                 3.1012,                 1.2754,                0.72642,                0.20873,                0.37704,                0.26449,                 1.0314,                 3.1103,                 1.2519,             0.00027132,             0.00027132,             0.00027132
                      3,                 1.0918,                 2.4127,                 1.3027,                0.54739,                 0.4439,                0.45046,                0.31022,                 1.1038,                 2.3659,                 1.3272,             0.00040485,             0.00040485,             0.00040485
                      4,                 1.1342,                 2.1525,                 1.3289,                0.57285,                0.47029,                0.49388,                0.32542,                 1.1534,                 2.0946,                 1.3616,             0.00040462,             0.00040462,             0.00040462
                      5,                 1.1021,                 2.0421,                 1.3032,                  0.601,                0.49164,                0.51218,                0.33247,                 1.1779,                 2.0263,                 1.4045,             0.00040049,             0.00040049,             0.00040049
                      6,                 1.0974,                 1.9351,                 1.3031,                0.56436,                0.48497,                0.49215,                0.31703,                 1.1793,                 2.0009,                 1.4055,             0.00039636,             0.00039636,             0.00039636
                      7,                  1.097,                 1.9039,                  1.297,                0.58998,                0.48657,                0.50485,                0.32425,                 1.1814,                 2.0223,                 1.3971,             0.00039223,             0.00039223,             0.00039223
                      8,                 1.0674,                 1.8292,                 1.2843,                0.54587,                0.49626,                0.49199,                0.31403,                 1.1643,                 1.9196,                 1.3833,              0.0003881,              0.0003881,              0.0003881
                      9,                 1.0615,                 1.7746,                 1.2824,                0.54826,                0.46931,                0.47591,                0.30091,                 1.1984,                 2.0054,                 1.4398,             0.00038397,             0.00038397,             0.00038397
                     10,                 1.0538,                 1.6833,                 1.2806,                0.59959,                0.49403,                0.51933,                0.32863,                 1.2237,                 1.9533,                 1.4441,             0.00037985,             0.00037985,             0.00037985
                     11,                 1.0352,                 1.6679,                  1.266,                0.59529,                0.50485,                0.51034,                0.32715,                 1.2059,                 1.9059,                 1.4204,             0.00037572,             0.00037572,             0.00037572
                     12,                 1.0064,                 1.6199,                 1.2366,                0.59771,                0.50099,                0.51431,                0.32988,                 1.2142,                 1.9263,                 1.4295,             0.00037159,             0.00037159,             0.00037159
                     13,                 1.0174,                 1.5784,                  1.242,                0.59821,                 0.4911,                0.51125,                 0.3207,                  1.247,                 1.9365,                 1.4585,             0.00036746,             0.00036746,             0.00036746
