                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.68961,                0.95383,                 1.0725,                0.68612,                0.54965,                0.59784,                 0.4095,                   1.17,                 1.4931,                 1.3986,             0.00013818,             0.00013818,             0.00013818
                      2,                0.74417,                 1.0164,                  1.105,                0.66448,                0.53716,                0.58222,                0.38754,                 1.1896,                 1.4261,                 1.4106,             0.00027443,             0.00027443,             0.00027443
                      3,                 0.8116,                 1.1287,                 1.1403,                 0.6424,                0.48492,                0.52858,                0.34368,                 1.2792,                 1.7406,                 1.4786,             0.00040794,             0.00040794,             0.00040794
                      4,                0.83536,                 1.1781,                 1.1675,                0.59258,                0.50229,                0.50302,                0.31563,                 1.3063,                 1.7592,                 1.5462,             0.00040462,             0.00040462,             0.00040462
                      5,                0.83601,                 1.1853,                 1.1642,                0.63939,                0.50318,                0.53314,                0.34599,                 1.2495,                 1.6065,                 1.4772,             0.00040049,             0.00040049,             0.00040049
                      6,                0.84095,                 1.1635,                 1.1671,                 0.6433,                0.48297,                0.52366,                0.34236,                 1.2394,                 1.6714,                 1.4603,             0.00039636,             0.00039636,             0.00039636
                      7,                0.84433,                 1.1687,                 1.1662,                 0.6195,                 0.4881,                0.51194,                0.33349,                 1.2506,                  1.665,                 1.4693,             0.00039223,             0.00039223,             0.00039223
                      8,                0.84243,                  1.156,                 1.1707,                0.64356,                0.51402,                0.55924,                0.37131,                 1.2314,                  1.543,                 1.4603,              0.0003881,              0.0003881,              0.0003881
                      9,                0.82971,                 1.1134,                 1.1541,                0.61633,                0.50913,                0.53796,                0.35156,                 1.2372,                 1.5918,                 1.4713,             0.00038397,             0.00038397,             0.00038397
                     10,                0.82785,                 1.1102,                 1.1524,                 0.6379,                   0.51,                0.55094,                0.36344,                 1.2192,                 1.5862,                  1.445,             0.00037985,             0.00037985,             0.00037985
                     11,                0.81719,                 1.1009,                 1.1555,                0.64084,                0.50379,                  0.544,                0.36093,                 1.2256,                 1.6154,                 1.4564,             0.00037572,             0.00037572,             0.00037572
                     12,                0.81056,                 1.0916,                 1.1494,                0.65751,                  0.501,                0.54747,                0.36305,                 1.2375,                 1.5901,                 1.4794,             0.00037159,             0.00037159,             0.00037159
                     13,                0.82489,                   1.08,                 1.1512,                0.64458,                0.50726,                0.55116,                0.36312,                 1.2241,                 1.5051,                  1.439,             0.00036746,             0.00036746,             0.00036746
                     14,                0.82032,                 1.0712,                 1.1522,                0.63451,                0.50308,                0.53714,                0.35029,                 1.2593,                 1.6886,                 1.4726,             0.00036333,             0.00036333,             0.00036333
                     15,                0.81057,                 1.0566,                  1.146,                0.64865,                0.51621,                0.55025,                0.36637,                 1.2165,                 1.5442,                 1.4352,              0.0003592,              0.0003592,              0.0003592
                     16,                0.79527,                 1.0433,                 1.1394,                0.66695,                0.51493,                0.56978,                0.37893,                 1.2108,                 1.5526,                 1.4508,             0.00035508,             0.00035508,             0.00035508
                     17,                0.79184,                 1.0294,                 1.1334,                0.65135,                0.50682,                0.54774,                0.36566,                 1.2275,                 1.6145,                 1.4604,             0.00035095,             0.00035095,             0.00035095
                     18,                0.78588,                 1.0228,                 1.1358,                0.65446,                0.51059,                0.55749,                0.36812,                 1.2266,                 1.5349,                 1.4493,             0.00034682,             0.00034682,             0.00034682
                     19,                0.79385,                 1.0101,                 1.1383,                0.65315,                0.51296,                0.55471,                0.36768,                  1.228,                 1.5413,                 1.4513,             0.00034269,             0.00034269,             0.00034269
                     20,                0.78771,                 1.0152,                 1.1316,                0.65871,                0.50819,                 0.5533,                0.37036,                  1.228,                 1.7586,                 1.4726,             0.00033856,             0.00033856,             0.00033856
                     21,                0.76735,                0.96341,                 1.1265,                 0.6573,                0.52343,                0.56258,                 0.3742,                 1.2245,                 1.5495,                 1.4435,             0.00033443,             0.00033443,             0.00033443
                     22,                0.77891,                0.98511,                 1.1265,                0.66885,                0.50658,                0.55732,                0.37506,                 1.2098,                 1.5357,                 1.4438,             0.00033031,             0.00033031,             0.00033031
                     23,                0.77432,                0.96923,                 1.1229,                0.67024,                0.50826,                0.54999,                0.36621,                 1.2501,                  1.563,                 1.4799,             0.00032618,             0.00032618,             0.00032618
                     24,                0.77929,                0.98165,                  1.126,                0.65554,                0.52506,                0.56118,                0.37874,                 1.2109,                 1.5761,                 1.4501,             0.00032205,             0.00032205,             0.00032205
                     25,                0.77207,                0.95845,                 1.1193,                0.65674,                0.51483,                0.56038,                0.37586,                 1.2276,                 1.6494,                 1.4671,             0.00031792,             0.00031792,             0.00031792
                     26,                0.76145,                0.93442,                 1.1174,                0.66524,                0.51401,                0.56147,                0.37883,                 1.2209,                 1.5976,                 1.4512,             0.00031379,             0.00031379,             0.00031379
