                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.98908,                 3.6019,                 1.2398,                0.79147,                0.17624,                0.34879,                 0.2529,                0.96266,                 3.0704,                 1.1801,             0.00013726,             0.00013726,             0.00013726
                      2,                 1.0865,                 2.4412,                 1.3216,                 0.5666,                0.52003,                0.52718,                0.35689,                 1.0717,                 1.9956,                 1.2951,             0.00027353,             0.00027353,             0.00027353
                      3,                  1.118,                  2.099,                 1.3506,                0.52753,                0.49185,                0.48278,                0.31023,                 1.1351,                 2.0048,                 1.3596,             0.00040704,             0.00040704,             0.00040704
                      4,                 1.1164,                  2.025,                 1.3369,                0.57499,                0.50258,                0.51367,                0.32822,                 1.1926,                 1.9485,                 1.3952,             0.00040462,             0.00040462,             0.00040462
                      5,                 1.1358,                 2.0166,                 1.3594,                0.56779,                0.48959,                0.49875,                 0.3144,                  1.202,                 1.9367,                 1.3964,             0.00040049,             0.00040049,             0.00040049
                      6,                 1.1323,                 1.9385,                  1.342,                0.54083,                0.49009,                0.48818,                0.31159,                  1.174,                 1.9431,                 1.3954,             0.00039636,             0.00039636,             0.00039636
                      7,                 1.0967,                 1.8587,                 1.3266,                 0.5998,                0.49313,                0.50906,                0.32916,                 1.2024,                 1.9644,                 1.4255,             0.00039223,             0.00039223,             0.00039223
                      8,                  1.093,                 1.7894,                 1.2918,                0.61543,                0.51727,                0.53518,                0.34521,                 1.1688,                 1.8661,                 1.3898,              0.0003881,              0.0003881,              0.0003881
                      9,                 1.0791,                 1.7394,                 1.3144,                0.60469,                0.52108,                0.55168,                0.36275,                 1.1585,                  1.823,                 1.3824,             0.00038397,             0.00038397,             0.00038397
                     10,                 1.0726,                 1.6881,                 1.2912,                0.61558,                0.52518,                0.55107,                0.35714,                 1.1802,                 1.7676,                 1.3871,             0.00037985,             0.00037985,             0.00037985
                     11,                 1.0402,                 1.6553,                 1.2825,                0.64979,                 0.4987,                0.54046,                0.34826,                 1.1778,                 1.7825,                 1.3839,             0.00037572,             0.00037572,             0.00037572
                     12,                 1.0555,                 1.6174,                 1.2858,                 0.6094,                0.50912,                0.54131,                0.34992,                 1.1657,                 1.8094,                 1.3872,             0.00037159,             0.00037159,             0.00037159
                     13,                 1.0181,                 1.5761,                 1.2625,                0.63119,                0.51692,                0.53813,                0.35186,                 1.1619,                 1.7385,                 1.3818,             0.00036746,             0.00036746,             0.00036746
                     14,                 1.0185,                 1.5523,                 1.2661,                0.62555,                0.52663,                0.55793,                0.36075,                 1.2139,                 1.7268,                 1.4095,             0.00036333,             0.00036333,             0.00036333
                     15,                 1.0151,                 1.5542,                 1.2676,                0.62671,                 0.5398,                0.56703,                0.37293,                 1.1461,                 1.6164,                 1.3664,              0.0003592,              0.0003592,              0.0003592
                     16,                 1.0009,                 1.4898,                 1.2622,                0.65993,                0.52646,                 0.5734,                0.37955,                 1.1519,                 1.6338,                 1.3636,             0.00035508,             0.00035508,             0.00035508
                     17,                0.99479,                 1.4211,                 1.2395,                0.64758,                0.54413,                 0.5796,                0.38787,                 1.1506,                 1.6061,                 1.3515,             0.00035095,             0.00035095,             0.00035095
                     18,                0.98209,                  1.418,                 1.2367,                0.63543,                 0.5391,                0.56984,                0.37761,                 1.1455,                 1.6216,                 1.3592,             0.00034682,             0.00034682,             0.00034682
                     19,                0.98743,                  1.393,                  1.228,                0.64697,                0.53179,                0.57569,                0.38253,                  1.161,                 1.6055,                 1.3734,             0.00034269,             0.00034269,             0.00034269
                     20,                0.98469,                 1.3856,                  1.236,                0.63782,                0.53959,                0.56967,                 0.3757,                  1.168,                 1.6019,                 1.3807,             0.00033856,             0.00033856,             0.00033856
                     21,                0.97547,                 1.3501,                 1.2272,                0.65456,                0.52861,                0.56996,                0.37443,                 1.1635,                 1.5804,                 1.3754,             0.00033443,             0.00033443,             0.00033443
                     22,                0.96168,                 1.3308,                 1.2275,                 0.6268,                0.53953,                0.55735,                0.37097,                 1.1616,                 1.6055,                  1.373,             0.00033031,             0.00033031,             0.00033031
                     23,                0.95193,                 1.3348,                 1.2199,                0.66669,                0.54569,                0.58661,                0.39398,                 1.1591,                 1.5374,                 1.3749,             0.00032618,             0.00032618,             0.00032618
                     24,                0.96156,                 1.3074,                 1.2166,                0.66391,                0.53088,                0.56982,                0.37593,                 1.1827,                  1.586,                 1.3864,             0.00032205,             0.00032205,             0.00032205
                     25,                0.94171,                 1.2823,                 1.2014,                0.64093,                0.54526,                0.57994,                0.38161,                 1.1611,                 1.5197,                 1.3666,             0.00031792,             0.00031792,             0.00031792
                     26,                 0.9395,                 1.2584,                 1.2024,                0.66076,                0.54232,                0.58036,                0.38435,                 1.1631,                 1.5399,                 1.3697,             0.00031379,             0.00031379,             0.00031379
                     27,                0.93605,                 1.2419,                 1.2068,                0.66326,                0.54763,                0.58753,                0.39231,                 1.1636,                 1.5105,                 1.3627,             0.00030966,             0.00030966,             0.00030966
                     28,                0.94106,                 1.2691,                 1.1993,                0.67778,                0.54086,                0.59036,                0.39675,                 1.1446,                 1.5128,                 1.3646,             0.00030554,             0.00030554,             0.00030554
                     29,                  0.907,                 1.2035,                 1.1848,                0.67891,                0.54614,                0.58683,                0.39448,                 1.1647,                 1.5026,                 1.3677,             0.00030141,             0.00030141,             0.00030141
                     30,                0.89844,                 1.1726,                  1.175,                0.67864,                0.54576,                0.59703,                0.39738,                 1.1601,                 1.4812,                 1.3808,             0.00029728,             0.00029728,             0.00029728
                     31,                0.89841,                  1.158,                 1.1747,                 0.6636,                0.54027,                0.58142,                0.38577,                 1.1646,                 1.5083,                 1.3753,             0.00029315,             0.00029315,             0.00029315
                     32,                0.89567,                 1.1566,                 1.1786,                0.68005,                0.54569,                0.58534,                0.38664,                 1.1718,                 1.4986,                 1.3858,             0.00028902,             0.00028902,             0.00028902
                     33,                0.91209,                 1.1667,                 1.1796,                0.67977,                0.53773,                0.58035,                 0.3832,                 1.1883,                 1.5224,                 1.3989,             0.00028489,             0.00028489,             0.00028489
                     34,                0.88133,                 1.1426,                 1.1729,                 0.6793,                0.55056,                0.59706,                0.39572,                  1.169,                 1.4892,                 1.3907,             0.00028077,             0.00028077,             0.00028077
                     35,                0.87816,                 1.1243,                 1.1593,                0.68528,                0.55418,                0.59294,                0.39817,                 1.1445,                 1.4571,                 1.3679,             0.00027664,             0.00027664,             0.00027664
                     36,                0.88549,                  1.104,                 1.1657,                0.65508,                0.55378,                0.58473,                0.38914,                 1.1602,                 1.4776,                 1.3783,             0.00027251,             0.00027251,             0.00027251
                     37,                0.88117,                 1.0989,                 1.1648,                0.69811,                0.54174,                0.59708,                0.40367,                 1.1446,                 1.4415,                 1.3565,             0.00026838,             0.00026838,             0.00026838
                     38,                0.87805,                 1.0727,                 1.1595,                0.68951,                0.55664,                0.59648,                0.40291,                 1.1464,                 1.4438,                 1.3637,             0.00026425,             0.00026425,             0.00026425
                     39,                0.86533,                 1.0875,                 1.1587,                0.67116,                0.55352,                0.58958,                0.39513,                  1.162,                  1.463,                 1.3846,             0.00026012,             0.00026012,             0.00026012
                     40,                0.86484,                 1.0714,                 1.1575,                0.68921,                0.55186,                0.60091,                0.40507,                  1.162,                 1.4601,                 1.3858,               0.000256,               0.000256,               0.000256
