                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.8371,                 1.4782,                 1.2051,                0.64361,                0.51309,                0.54424,                0.35542,                 1.2015,                 1.6528,                 1.4069,             0.00013758,             0.00013758,             0.00013758
                      2,                0.83685,                 1.4264,                 1.1847,                0.61183,                0.51131,                0.52719,                0.33539,                 1.2501,                 1.7698,                 1.4733,             0.00027384,             0.00027384,             0.00027384
                      3,                 0.8641,                 1.4403,                 1.2118,                0.60717,                0.48187,                 0.5053,                 0.3173,                  1.262,                 1.7707,                 1.4963,             0.00040735,             0.00040735,             0.00040735
                      4,                0.84057,                 1.4015,                 1.1912,                0.59196,                0.47362,                0.49464,                0.31238,                 1.2939,                 1.8069,                 1.4924,             0.00040462,             0.00040462,             0.00040462
                      5,                 0.8516,                 1.4175,                 1.1889,                0.60717,                0.47347,                0.50418,                0.31829,                 1.2749,                 1.7616,                 1.4926,             0.00040049,             0.00040049,             0.00040049
                      6,                0.86599,                 1.3773,                 1.2062,                0.57785,                0.45418,                0.47195,                0.29137,                 1.3277,                 1.7995,                 1.5101,             0.00039636,             0.00039636,             0.00039636
                      7,                0.85256,                 1.3316,                 1.1953,                0.60989,                0.47492,                 0.5084,                0.32145,                  1.278,                 1.7629,                 1.4728,             0.00039223,             0.00039223,             0.00039223
                      8,                0.82891,                 1.2999,                 1.1874,                 0.6078,                0.46737,                0.50025,                0.32337,                 1.2619,                 1.7528,                  1.477,              0.0003881,              0.0003881,              0.0003881
                      9,                0.80237,                 1.2318,                 1.1591,                 0.6073,                0.45667,                0.48857,                0.30973,                 1.2992,                 1.8835,                 1.5055,             0.00038397,             0.00038397,             0.00038397
                     10,                0.78996,                 1.2131,                 1.1573,                0.62221,                0.47807,                0.50375,                0.32526,                 1.2729,                 1.7751,                 1.4853,             0.00037985,             0.00037985,             0.00037985
                     11,                0.79579,                 1.1869,                 1.1591,                0.58411,                0.47874,                0.49712,                0.31614,                 1.2659,                 1.7399,                 1.4783,             0.00037572,             0.00037572,             0.00037572
                     12,                0.78149,                 1.1542,                 1.1511,                0.62103,                0.46719,                0.49168,                0.31221,                 1.2765,                 1.7866,                 1.4787,             0.00037159,             0.00037159,             0.00037159
                     13,                0.80036,                 1.1752,                 1.1594,                0.61214,                0.46452,                 0.4918,                0.31103,                 1.2996,                 1.8503,                 1.5076,             0.00036746,             0.00036746,             0.00036746
                     14,                0.78513,                 1.1343,                  1.144,                0.62789,                0.48738,                0.51664,                0.33745,                 1.2575,                 1.7589,                 1.4519,             0.00036333,             0.00036333,             0.00036333
                     15,                0.78192,                 1.1382,                 1.1572,                0.60881,                0.45988,                 0.4858,                0.30728,                 1.2964,                 1.8073,                 1.5176,              0.0003592,              0.0003592,              0.0003592
                     16,                0.75856,                 1.1082,                 1.1384,                0.61609,                0.48001,                0.51438,                 0.3301,                 1.2615,                 1.7306,                 1.4754,             0.00035508,             0.00035508,             0.00035508
                     17,                0.75944,                 1.0886,                 1.1342,                0.62814,                0.46032,                0.50497,                0.32709,                 1.2723,                 1.8473,                  1.486,             0.00035095,             0.00035095,             0.00035095
                     18,                 0.7607,                 1.0825,                 1.1413,                0.62183,                0.48225,                0.51075,                0.32846,                 1.2803,                 1.7313,                   1.48,             0.00034682,             0.00034682,             0.00034682
                     19,                0.74247,                 1.0301,                 1.1226,                0.62823,                 0.4738,                0.51521,                0.33244,                 1.2748,                 1.8115,                 1.4944,             0.00034269,             0.00034269,             0.00034269
                     20,                0.74101,                 1.0169,                 1.1305,                0.60316,                0.47255,                0.49785,                0.32094,                 1.2924,                 1.8694,                 1.5058,             0.00033856,             0.00033856,             0.00033856
                     21,                0.73293,                0.99148,                 1.1222,                0.62985,                 0.4696,                0.50952,                0.33001,                 1.2917,                 1.9316,                 1.5075,             0.00033443,             0.00033443,             0.00033443
                     22,                0.73401,                0.97544,                 1.1069,                0.61509,                0.46758,                0.50242,                0.32527,                 1.2861,                 1.8535,                 1.5246,             0.00033031,             0.00033031,             0.00033031
                     23,                0.72491,                 0.9713,                 1.1188,                0.63355,                0.47099,                0.50682,                0.32513,                 1.3075,                 1.9022,                 1.5387,             0.00032618,             0.00032618,             0.00032618
                     24,                0.71095,                0.93686,                 1.0969,                0.63771,                0.48087,                0.51472,                0.33041,                 1.2751,                 1.7681,                 1.5009,             0.00032205,             0.00032205,             0.00032205
