                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.69159,                 1.1668,                 1.1023,                0.65001,                0.53834,                0.57051,                0.38184,                 1.1958,                 1.7089,                 1.4311,             0.00013804,             0.00013804,             0.00013804
                      2,                0.74194,                 1.2084,                 1.1307,                0.61114,                0.52302,                0.54994,                0.36168,                  1.221,                 1.8171,                  1.426,              0.0002743,              0.0002743,              0.0002743
                      3,                0.79582,                 1.2658,                 1.1561,                0.62261,                0.48218,                0.50761,                0.32292,                 1.2766,                 1.7698,                 1.4923,              0.0004078,              0.0004078,              0.0004078
                      4,                0.82326,                 1.3308,                 1.1782,                0.58928,                0.46993,                0.49356,                0.31011,                 1.3114,                 1.9862,                 1.5443,             0.00040462,             0.00040462,             0.00040462
                      5,                0.82344,                 1.2925,                 1.1767,                0.58028,                0.48678,                0.49903,                0.31117,                 1.3197,                 1.8185,                 1.5663,             0.00040049,             0.00040049,             0.00040049
                      6,                0.82553,                 1.2856,                 1.1877,                0.59149,                0.46102,                0.48564,                0.30308,                 1.3605,                 2.0069,                 1.5875,             0.00039636,             0.00039636,             0.00039636
                      7,                0.81682,                 1.2343,                 1.1813,                  0.596,                0.48661,                0.50188,                0.32219,                 1.2881,                 1.8225,                 1.5044,             0.00039223,             0.00039223,             0.00039223
                      8,                0.80249,                  1.218,                   1.17,                0.62757,                0.49086,                0.51986,                0.33875,                 1.2783,                  1.824,                 1.4918,              0.0003881,              0.0003881,              0.0003881
                      9,                0.80662,                 1.2201,                 1.1831,                0.56345,                0.46628,                0.47105,                0.30086,                 1.3178,                 2.0863,                 1.5489,             0.00038397,             0.00038397,             0.00038397
                     10,                0.79896,                 1.1825,                 1.1637,                0.59671,                 0.4854,                0.50901,                0.32624,                 1.2842,                 1.9478,                 1.4937,             0.00037985,             0.00037985,             0.00037985
                     11,                0.78611,                 1.1381,                 1.1587,                0.59092,                0.48322,                0.50047,                 0.3218,                 1.2905,                 1.9064,                 1.4895,             0.00037572,             0.00037572,             0.00037572
                     12,                0.78274,                 1.1081,                 1.1464,                0.60543,                0.49824,                0.51954,                0.34495,                 1.2816,                 1.8597,                  1.502,             0.00037159,             0.00037159,             0.00037159
                     13,                0.78849,                 1.1401,                 1.1578,                0.61611,                0.47426,                0.50953,                0.32699,                 1.3086,                 1.9261,                 1.5453,             0.00036746,             0.00036746,             0.00036746
                     14,                0.76965,                 1.0798,                 1.1525,                0.60167,                0.49388,                0.50343,                0.31904,                 1.3072,                 1.8609,                 1.5349,             0.00036333,             0.00036333,             0.00036333
                     15,                0.76722,                 1.0677,                 1.1436,                0.60912,                0.49785,                0.51356,                0.33077,                   1.28,                 1.8165,                 1.5103,              0.0003592,              0.0003592,              0.0003592
                     16,                0.77252,                 1.0474,                 1.1429,                0.61397,                0.49471,                0.51656,                0.33767,                 1.2921,                  1.891,                 1.5053,             0.00035508,             0.00035508,             0.00035508
                     17,                0.76602,                  1.031,                 1.1326,                 0.6127,                0.48964,                0.51505,                0.33147,                 1.3189,                 1.9768,                 1.5393,             0.00035095,             0.00035095,             0.00035095
                     18,                  0.754,                 1.0188,                 1.1316,                0.59823,                0.48909,                0.51889,                0.33303,                 1.2975,                 1.8738,                  1.535,             0.00034682,             0.00034682,             0.00034682
                     19,                0.76876,                 1.0241,                  1.141,                0.58353,                0.46791,                0.48682,                0.30673,                 1.3449,                 2.1303,                 1.5951,             0.00034269,             0.00034269,             0.00034269
                     20,                0.73925,                0.98876,                 1.1231,                0.62258,                0.48106,                0.51938,                0.34081,                 1.2905,                 1.9549,                 1.5287,             0.00033856,             0.00033856,             0.00033856
                     21,                0.75417,                0.98154,                 1.1251,                0.60773,                0.48855,                0.51872,                   0.34,                 1.2805,                 1.9251,                 1.5192,             0.00033443,             0.00033443,             0.00033443
                     22,                0.73645,                0.96344,                 1.1301,                0.64107,                0.48368,                0.52538,                0.34345,                 1.2883,                 1.9099,                  1.523,             0.00033031,             0.00033031,             0.00033031
                     23,                0.72294,                0.93761,                 1.1257,                 0.6236,                0.49863,                 0.5256,                0.34543,                 1.2738,                 1.8138,                  1.503,             0.00032618,             0.00032618,             0.00032618
                     24,                 0.7209,                0.92453,                 1.1146,                0.60362,                0.48661,                0.50853,                0.33454,                 1.2922,                 1.8864,                 1.5379,             0.00032205,             0.00032205,             0.00032205
                     25,                0.71864,                 0.9131,                 1.1107,                0.61774,                0.47557,                0.50727,                 0.3292,                 1.2917,                  1.941,                 1.5384,             0.00031792,             0.00031792,             0.00031792
                     26,                 0.7117,                0.93365,                 1.1158,                0.59351,                0.46875,                0.49237,                0.31794,                 1.3318,                 2.0944,                 1.5644,             0.00031379,             0.00031379,             0.00031379
                     27,                0.72163,                0.89301,                 1.1141,                0.63744,                0.49444,                0.52772,                0.34933,                 1.2858,                  1.794,                 1.5104,             0.00030966,             0.00030966,             0.00030966
