                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.96069,                 3.9567,                 1.2069,                0.21692,                0.06873,                0.13666,                0.11659,                0.81994,                 3.8082,                 1.0804,             0.00013503,             0.00013503,             0.00013503
                      2,                 1.0443,                 3.0668,                 1.2717,                0.78201,                0.17314,                0.32384,                0.23061,                 1.0159,                  2.845,                  1.232,             0.00027132,             0.00027132,             0.00027132
                      3,                 1.1057,                 2.5379,                 1.3284,                0.51141,                0.44134,                0.43704,                0.29342,                 1.1161,                 2.1629,                 1.3374,             0.00040485,             0.00040485,             0.00040485
                      4,                 1.1078,                 2.1995,                 1.3237,                0.54083,                0.46773,                0.47534,                0.31149,                 1.1555,                 1.9285,                  1.383,             0.00040462,             0.00040462,             0.00040462
                      5,                 1.0988,                 1.9602,                 1.3138,                0.55279,                0.49196,                0.49137,                0.31133,                 1.1894,                 1.8357,                 1.3928,             0.00040049,             0.00040049,             0.00040049
                      6,                 1.0831,                 1.9264,                 1.3037,                0.53485,                0.48651,                0.47771,                0.29925,                 1.1984,                 1.8793,                 1.4137,             0.00039636,             0.00039636,             0.00039636
                      7,                 1.0651,                 1.8499,                 1.2971,                0.58228,                0.50105,                0.51464,                0.32708,                 1.1984,                 1.7763,                 1.4167,             0.00039223,             0.00039223,             0.00039223
                      8,                 1.0326,                 1.6893,                 1.2432,                0.57001,                0.51157,                0.51914,                0.33675,                  1.169,                 1.6865,                 1.3889,              0.0003881,              0.0003881,              0.0003881
                      9,                  1.021,                 1.6596,                 1.2562,                0.58345,                0.48718,                0.49629,                 0.3114,                 1.1967,                  1.735,                 1.4144,             0.00038397,             0.00038397,             0.00038397
                     10,                  1.039,                  1.667,                 1.2579,                0.60802,                0.48621,                0.51428,                0.33446,                 1.1894,                 1.7064,                 1.4042,             0.00037985,             0.00037985,             0.00037985
                     11,                0.99636,                 1.6303,                 1.2357,                0.58846,                0.49023,                 0.5102,                0.32892,                 1.1941,                 1.7597,                 1.4076,             0.00037572,             0.00037572,             0.00037572
                     12,                 1.0136,                 1.5647,                 1.2286,                0.60372,                0.51496,                0.53765,                0.34377,                 1.1836,                  1.605,                 1.3921,             0.00037159,             0.00037159,             0.00037159
                     13,                0.99131,                 1.4988,                 1.2207,                0.60746,                0.52244,                0.54252,                0.35015,                 1.1869,                 1.6739,                 1.3922,             0.00036746,             0.00036746,             0.00036746
                     14,                0.97168,                 1.4753,                 1.2219,                0.60483,                0.52358,                0.54348,                0.35457,                 1.1782,                 1.6196,                 1.3899,             0.00036333,             0.00036333,             0.00036333
                     15,                0.95076,                 1.4392,                 1.2152,                0.63005,                0.48889,                0.53575,                0.34887,                 1.1635,                 1.6627,                 1.3981,              0.0003592,              0.0003592,              0.0003592
                     16,                0.96418,                 1.4535,                 1.2168,                0.60673,                0.51372,                 0.5336,                0.34269,                 1.1784,                 1.6043,                 1.3986,             0.00035508,             0.00035508,             0.00035508
                     17,                0.93844,                 1.4229,                 1.2072,                0.62576,                0.50426,                0.54331,                0.35169,                 1.1795,                 1.6228,                 1.3889,             0.00035095,             0.00035095,             0.00035095
                     18,                0.94471,                 1.4067,                 1.1923,                 0.6051,                0.48077,                0.52042,                0.33878,                 1.1984,                 1.7228,                 1.4179,             0.00034682,             0.00034682,             0.00034682
                     19,                0.94744,                 1.3556,                 1.1969,                0.62582,                 0.5043,                0.53171,                0.34245,                 1.2063,                 1.6868,                 1.4435,             0.00034269,             0.00034269,             0.00034269
                     20,                0.90921,                 1.3786,                 1.1899,                0.62667,                0.50346,                0.53407,                0.34596,                 1.1903,                 1.6059,                  1.418,             0.00033856,             0.00033856,             0.00033856
                     21,                0.91801,                 1.3274,                 1.1785,                0.60171,                0.51871,                0.53133,                0.33872,                 1.2135,                 1.6053,                 1.4249,             0.00033443,             0.00033443,             0.00033443
                     22,                0.91266,                 1.3012,                 1.1713,                0.62759,                0.51327,                0.54763,                0.36163,                 1.1656,                 1.5666,                 1.3849,             0.00033031,             0.00033031,             0.00033031
                     23,                0.89647,                 1.2694,                 1.1546,                0.61349,                0.51953,                0.55037,                 0.3599,                 1.1778,                 1.5782,                 1.3955,             0.00032618,             0.00032618,             0.00032618
                     24,                0.88206,                 1.2694,                 1.1564,                0.63514,                0.50048,                0.53553,                0.34713,                  1.216,                 1.6358,                 1.4293,             0.00032205,             0.00032205,             0.00032205
                     25,                0.87535,                 1.2277,                 1.1497,                0.62728,                0.51353,                0.54342,                0.35136,                 1.2009,                  1.615,                 1.4192,             0.00031792,             0.00031792,             0.00031792
                     26,                0.87323,                 1.1979,                 1.1314,                0.63761,                0.48676,                0.52057,                0.33681,                 1.2156,                 1.6514,                 1.4238,             0.00031379,             0.00031379,             0.00031379
                     27,                0.86105,                 1.2321,                 1.1532,                0.60582,                0.49817,                0.51077,                0.32365,                 1.2346,                 1.6493,                 1.4535,             0.00030966,             0.00030966,             0.00030966
                     28,                0.84912,                 1.1882,                 1.1399,                0.62888,                0.51197,                0.54112,                0.35446,                 1.1617,                 1.5532,                 1.3919,             0.00030554,             0.00030554,             0.00030554
                     29,                0.87175,                 1.1645,                 1.1494,                0.63254,                0.50504,                0.53865,                0.34719,                 1.1978,                 1.5943,                 1.4161,             0.00030141,             0.00030141,             0.00030141
                     30,                0.86658,                 1.1866,                 1.1466,                0.61107,                0.52211,                0.54179,                0.35131,                 1.1951,                 1.5745,                 1.4034,             0.00029728,             0.00029728,             0.00029728
                     31,                0.83378,                 1.1799,                 1.1406,                0.62794,                0.51992,                0.54511,                 0.3535,                 1.1962,                  1.579,                 1.4085,             0.00029315,             0.00029315,             0.00029315
                     32,                0.83869,                 1.1051,                 1.1158,                0.62419,                0.53212,                0.55258,                0.36013,                 1.2105,                 1.5897,                 1.4238,             0.00028902,             0.00028902,             0.00028902
                     33,                0.83419,                 1.1079,                 1.1228,                0.63583,                 0.5224,                0.55073,                0.35534,                 1.2042,                 1.5734,                 1.4281,             0.00028489,             0.00028489,             0.00028489
                     34,                0.84628,                 1.1271,                   1.12,                0.62812,                0.51047,                0.53817,                0.34941,                 1.1969,                 1.6327,                 1.4254,             0.00028077,             0.00028077,             0.00028077
