                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.83866,                  1.136,                 1.1776,                0.70819,                0.57918,                0.63014,                 0.4361,                 1.1127,                  1.306,                 1.3396,             0.00013791,             0.00013791,             0.00013791
                      2,                0.87693,                 1.1897,                 1.2032,                 0.6481,                0.54383,                 0.5767,                0.38489,                 1.2179,                 1.4368,                 1.4258,             0.00027416,             0.00027416,             0.00027416
                      3,                0.91147,                  1.253,                 1.2195,                0.63074,                0.53523,                 0.5635,                0.37128,                 1.1834,                 1.5051,                 1.3987,             0.00040767,             0.00040767,             0.00040767
                      4,                0.92705,                 1.2845,                 1.2277,                0.63179,                0.52962,                0.56372,                0.37025,                 1.2112,                  1.512,                 1.4266,             0.00040462,             0.00040462,             0.00040462
                      5,                0.91397,                 1.2839,                 1.2324,                0.62314,                0.49012,                0.52747,                0.33054,                 1.2679,                 1.6205,                 1.4956,             0.00040049,             0.00040049,             0.00040049
                      6,                0.92579,                 1.2585,                 1.2234,                0.64809,                0.51887,                0.55737,                0.36734,                 1.2063,                 1.4953,                 1.4101,             0.00039636,             0.00039636,             0.00039636
                      7,                0.91989,                  1.245,                  1.224,                0.62487,                0.51455,                0.54608,                0.35865,                 1.2187,                 1.5849,                  1.438,             0.00039223,             0.00039223,             0.00039223
                      8,                0.91382,                 1.2071,                 1.2184,                0.64027,                0.52216,                0.55857,                0.36975,                 1.1994,                  1.495,                 1.4086,              0.0003881,              0.0003881,              0.0003881
                      9,                0.90902,                  1.208,                 1.2113,                0.67221,                0.52437,                0.56651,                0.37382,                  1.211,                 1.5182,                  1.432,             0.00038397,             0.00038397,             0.00038397
                     10,                0.90132,                 1.1691,                 1.2012,                0.66538,                0.53279,                0.57278,                0.38055,                 1.2027,                 1.5209,                 1.4068,             0.00037985,             0.00037985,             0.00037985
                     11,                0.88982,                 1.1682,                 1.1962,                0.64938,                0.55083,                0.58281,                0.38946,                 1.1815,                 1.4741,                 1.3926,             0.00037572,             0.00037572,             0.00037572
                     12,                  0.872,                 1.1449,                 1.1867,                0.64409,                0.52247,                0.55681,                0.36766,                 1.2149,                 1.5159,                 1.4205,             0.00037159,             0.00037159,             0.00037159
                     13,                0.88282,                 1.1439,                 1.1947,                0.65793,                0.53446,                0.56915,                0.38071,                 1.1971,                 1.4641,                 1.4167,             0.00036746,             0.00036746,             0.00036746
                     14,                0.87144,                 1.1209,                 1.1911,                 0.6767,                0.52998,                0.58525,                0.39376,                 1.1967,                 1.4622,                 1.4031,             0.00036333,             0.00036333,             0.00036333
                     15,                0.86144,                  1.088,                 1.1835,                0.65708,                0.53666,                 0.5781,                0.38815,                 1.1997,                 1.4732,                 1.4151,              0.0003592,              0.0003592,              0.0003592
                     16,                0.87239,                  1.087,                 1.1823,                0.67439,                0.52619,                0.57529,                0.38116,                 1.2027,                 1.4796,                 1.4199,             0.00035508,             0.00035508,             0.00035508
                     17,                 0.8551,                 1.0731,                 1.1818,                0.67321,                0.53241,                0.57166,                0.38132,                 1.1842,                 1.4903,                 1.4035,             0.00035095,             0.00035095,             0.00035095
                     18,                0.86449,                  1.073,                 1.1823,                0.68044,                0.52734,                 0.5755,                 0.3823,                 1.2179,                 1.5828,                 1.4532,             0.00034682,             0.00034682,             0.00034682
                     19,                0.85215,                 1.0364,                 1.1723,                0.68372,                0.53517,                0.58183,                0.38746,                 1.2062,                 1.4699,                 1.4307,             0.00034269,             0.00034269,             0.00034269
                     20,                0.84467,                 1.0232,                   1.16,                0.67438,                0.53564,                0.57527,                0.38578,                 1.1984,                 1.4771,                 1.4147,             0.00033856,             0.00033856,             0.00033856
