                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.79684,                0.94094,                 1.1551,                0.71795,                0.60034,                0.61653,                0.40956,                 1.1263,                 1.2105,                 1.3537,              0.0001386,              0.0001386,              0.0001386
                      2,                0.83579,                 1.0083,                 1.1754,                0.69304,                0.57772,                 0.5939,                0.39076,                 1.1514,                 1.2858,                 1.3644,             0.00027485,             0.00027485,             0.00027485
                      3,                0.88536,                 1.0842,                  1.207,                0.69774,                0.54611,                0.57279,                0.36468,                 1.1951,                 1.3641,                 1.4117,             0.00040835,             0.00040835,             0.00040835
                      4,                0.89468,                 1.1419,                 1.2169,                0.67583,                0.55371,                0.56336,                0.36152,                 1.1809,                 1.3699,                  1.398,             0.00040462,             0.00040462,             0.00040462
                      5,                0.90431,                 1.1497,                 1.2269,                0.65605,                0.55423,                0.56253,                0.36703,                  1.154,                  1.378,                 1.3659,             0.00040049,             0.00040049,             0.00040049
                      6,                0.89893,                 1.1193,                 1.2187,                0.69089,                0.55493,                0.57354,                0.36923,                 1.1893,                 1.3558,                   1.41,             0.00039636,             0.00039636,             0.00039636
                      7,                0.88511,                 1.1108,                 1.2121,                0.65409,                0.58623,                0.57267,                0.36819,                 1.1766,                 1.3127,                  1.381,             0.00039223,             0.00039223,             0.00039223
                      8,                 0.9026,                 1.1209,                 1.2225,                0.67163,                0.56592,                0.56735,                0.36306,                 1.1943,                 1.3295,                 1.4006,              0.0003881,              0.0003881,              0.0003881
                      9,                0.88672,                 1.0875,                 1.2111,                0.70231,                0.56429,                 0.5897,                0.38073,                 1.1841,                 1.3088,                 1.3991,             0.00038397,             0.00038397,             0.00038397
                     10,                0.88845,                 1.0812,                 1.2102,                0.69061,                0.55601,                0.57943,                0.37224,                 1.1893,                 1.3251,                 1.4035,             0.00037985,             0.00037985,             0.00037985
                     11,                0.87814,                 1.0696,                 1.2032,                0.69661,                0.57937,                0.59327,                0.38879,                 1.1448,                 1.2705,                 1.3618,             0.00037572,             0.00037572,             0.00037572
                     12,                0.87721,                 1.0616,                 1.2042,                0.66734,                0.57412,                0.57839,                0.37548,                 1.1579,                 1.2836,                 1.3712,             0.00037159,             0.00037159,             0.00037159
                     13,                0.87759,                 1.0552,                 1.2042,                0.68698,                0.58912,                0.59317,                0.38294,                 1.1562,                 1.2456,                 1.3743,             0.00036746,             0.00036746,             0.00036746
                     14,                0.86408,                  1.041,                 1.1999,                0.68584,                0.58448,                0.59225,                0.38649,                   1.16,                 1.2459,                 1.3724,             0.00036333,             0.00036333,             0.00036333
                     15,                0.86287,                 1.0309,                 1.1969,                0.65148,                0.60066,                0.57657,                0.37678,                 1.1454,                 1.2555,                  1.368,              0.0003592,              0.0003592,              0.0003592
                     16,                0.86731,                 1.0227,                 1.2009,                0.70276,                0.58226,                0.60112,                0.39292,                 1.1624,                 1.2601,                 1.3843,             0.00035508,             0.00035508,             0.00035508
                     17,                0.84923,                 1.0136,                 1.1921,                0.67948,                0.59665,                0.59228,                0.38943,                 1.1404,                 1.2403,                  1.366,             0.00035095,             0.00035095,             0.00035095
                     18,                0.85709,                 1.0142,                 1.1859,                0.68499,                0.59517,                0.60053,                0.38984,                 1.1539,                 1.2402,                 1.3749,             0.00034682,             0.00034682,             0.00034682
                     19,                0.84382,                0.99492,                 1.1794,                0.67881,                0.59814,                0.59051,                0.38384,                 1.1493,                 1.2444,                 1.3749,             0.00034269,             0.00034269,             0.00034269
                     20,                0.84121,                0.98821,                 1.1836,                0.69332,                0.58842,                0.59175,                0.38623,                 1.1467,                 1.2367,                 1.3692,             0.00033856,             0.00033856,             0.00033856
                     21,                 0.8373,                0.98481,                 1.1812,                 0.7019,                0.58231,                 0.5978,                0.39008,                 1.1567,                 1.2671,                 1.3861,             0.00033443,             0.00033443,             0.00033443
                     22,                0.83922,                0.98257,                 1.1818,                 0.7187,                0.57575,                0.60229,                0.39233,                 1.1715,                  1.287,                 1.3986,             0.00033031,             0.00033031,             0.00033031
                     23,                0.83928,                0.97552,                 1.1797,                0.71846,                0.58297,                0.60525,                0.39837,                 1.1428,                 1.2434,                 1.3681,             0.00032618,             0.00032618,             0.00032618
                     24,                0.83282,                0.95707,                 1.1759,                 0.6781,                0.58844,                0.58431,                0.38147,                 1.1462,                 1.2754,                 1.3744,             0.00032205,             0.00032205,             0.00032205
                     25,                0.83123,                0.95714,                 1.1702,                0.70099,                0.59488,                0.60203,                 0.3965,                 1.1439,                 1.2336,                 1.3608,             0.00031792,             0.00031792,             0.00031792
                     26,                0.82686,                0.95118,                 1.1683,                0.68118,                0.60552,                0.59686,                0.39164,                 1.1307,                 1.2348,                 1.3622,             0.00031379,             0.00031379,             0.00031379
                     27,                0.82384,                0.93459,                  1.166,                0.69312,                0.59394,                0.59351,                0.38953,                 1.1371,                 1.2415,                 1.3619,             0.00030966,             0.00030966,             0.00030966
                     28,                0.82738,                 0.9347,                 1.1671,                0.66855,                0.62321,                0.59373,                0.39031,                 1.1274,                 1.2195,                 1.3561,             0.00030554,             0.00030554,             0.00030554
                     29,                0.81685,                0.91235,                 1.1592,                0.71002,                0.59514,                0.60519,                0.39891,                 1.1345,                 1.2176,                 1.3675,             0.00030141,             0.00030141,             0.00030141
                     30,                0.81794,                0.91605,                 1.1662,                 0.6806,                0.59931,                0.58932,                0.38968,                 1.1375,                 1.2345,                 1.3751,             0.00029728,             0.00029728,             0.00029728
                     31,                  0.814,                0.91212,                 1.1583,                0.69611,                0.60641,                0.60012,                0.39547,                 1.1326,                 1.2207,                 1.3619,             0.00029315,             0.00029315,             0.00029315
                     32,                0.80595,                0.90556,                 1.1554,                0.69681,                0.60402,                0.60009,                0.39451,                 1.1299,                 1.2244,                 1.3575,             0.00028902,             0.00028902,             0.00028902
                     33,                0.80013,                0.90013,                 1.1546,                0.69695,                0.60543,                0.60611,                0.39795,                 1.1281,                 1.2132,                 1.3667,             0.00028489,             0.00028489,             0.00028489
                     34,                0.80171,                0.90183,                 1.1538,                0.71388,                0.60425,                0.60855,                0.40282,                 1.1351,                  1.218,                 1.3669,             0.00028077,             0.00028077,             0.00028077
                     35,                0.80005,                0.89087,                  1.152,                0.69634,                0.60575,                0.60505,                0.39991,                 1.1271,                 1.2034,                 1.3625,             0.00027664,             0.00027664,             0.00027664
                     36,                  0.787,                0.87579,                  1.145,                0.68611,                0.61772,                0.61081,                 0.4022,                 1.1278,                 1.1944,                 1.3629,             0.00027251,             0.00027251,             0.00027251
                     37,                0.79237,                0.87121,                 1.1426,                0.71066,                0.59048,                0.60383,                0.39641,                 1.1507,                  1.247,                 1.3844,             0.00026838,             0.00026838,             0.00026838
                     38,                0.79168,                0.87105,                 1.1427,                0.69864,                0.60653,                 0.6076,                0.39699,                 1.1355,                 1.2003,                 1.3737,             0.00026425,             0.00026425,             0.00026425
                     39,                0.78389,                0.86342,                 1.1386,                0.70627,                 0.6078,                0.61599,                0.40716,                 1.1255,                 1.1824,                 1.3621,             0.00026012,             0.00026012,             0.00026012
                     40,                0.78595,                 0.8539,                 1.1402,                0.70661,                0.60749,                 0.6076,                0.39791,                 1.1435,                 1.2105,                 1.3709,               0.000256,               0.000256,               0.000256
                     41,                0.77894,                0.85696,                 1.1427,                0.70179,                0.61357,                0.61036,                0.40123,                 1.1287,                 1.1904,                 1.3636,             0.00025187,             0.00025187,             0.00025187
                     42,                0.78417,                0.85603,                 1.1422,                 0.7117,                0.59707,                0.60764,                0.40322,                 1.1228,                 1.2064,                 1.3603,             0.00024774,             0.00024774,             0.00024774
                     43,                0.76736,                0.83973,                 1.1324,                0.69016,                0.61407,                0.60142,                0.39762,                 1.1278,                 1.1903,                 1.3612,             0.00024361,             0.00024361,             0.00024361
