                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.99509,                 3.9385,                 1.2113,                0.23435,                 0.0464,                0.13702,                0.11772,                0.79371,                 4.0057,                 1.0638,             0.00013491,             0.00013491,             0.00013491
                      2,                 1.0226,                 3.1545,                 1.2669,                0.83627,                0.13769,                0.34432,                0.24481,                0.99869,                 3.2042,                 1.2345,              0.0002712,              0.0002712,              0.0002712
                      3,                 1.0972,                 2.5138,                 1.3117,                0.51934,                0.42726,                0.42821,                0.28335,                 1.1454,                 2.3948,                  1.382,             0.00040474,             0.00040474,             0.00040474
                      4,                 1.1204,                 2.2074,                 1.3264,                0.50272,                 0.4526,                0.44816,                0.28522,                 1.1987,                 2.3504,                 1.4226,             0.00040462,             0.00040462,             0.00040462
                      5,                 1.1157,                 2.0485,                 1.3209,                0.55498,                 0.4707,                0.48787,                0.31069,                 1.1977,                 2.1233,                 1.4268,             0.00040049,             0.00040049,             0.00040049
                      6,                 1.1039,                 1.9767,                 1.3181,                0.57392,                0.46779,                0.48694,                0.31251,                 1.1962,                 2.0519,                 1.4159,             0.00039636,             0.00039636,             0.00039636
                      7,                 1.1152,                 1.9502,                 1.3209,                0.51664,                0.45536,                0.43557,                0.25234,                 1.3862,                  2.331,                 1.6731,             0.00039223,             0.00039223,             0.00039223
                      8,                 1.0855,                 1.8506,                 1.2978,                0.59534,                0.49718,                 0.5217,                0.33351,                 1.1862,                 1.9363,                 1.4141,              0.0003881,              0.0003881,              0.0003881
                      9,                 1.0566,                 1.7971,                 1.2874,                 0.5776,                  0.497,                 0.5119,                0.32773,                 1.2011,                 1.9674,                 1.4339,             0.00038397,             0.00038397,             0.00038397
                     10,                 1.0643,                 1.7462,                 1.2907,                 0.5769,                0.49596,                0.49966,                0.30962,                 1.2666,                 2.0112,                 1.5014,             0.00037985,             0.00037985,             0.00037985
                     11,                  1.038,                 1.6892,                 1.2629,                0.58897,                0.50136,                0.51585,                0.33279,                  1.214,                 1.9864,                 1.4394,             0.00037572,             0.00037572,             0.00037572
                     12,                 1.0237,                 1.6726,                 1.2505,                0.58914,                0.49187,                0.50779,                0.32923,                 1.2046,                 1.9586,                 1.4121,             0.00037159,             0.00037159,             0.00037159
                     13,                 1.0013,                 1.5899,                 1.2386,                0.57611,                0.52062,                0.53195,                0.34307,                 1.2037,                 1.9258,                 1.4133,             0.00036746,             0.00036746,             0.00036746
                     14,                0.99867,                 1.5261,                 1.2103,                0.62139,                0.51266,                0.53708,                0.34896,                 1.1738,                  1.863,                 1.3926,             0.00036333,             0.00036333,             0.00036333
                     15,                0.97172,                 1.5115,                 1.2243,                0.56936,                0.48747,                 0.4989,                0.32341,                 1.2083,                 1.9929,                 1.4336,              0.0003592,              0.0003592,              0.0003592
                     16,                0.99628,                 1.5274,                 1.2243,                0.62285,                0.50104,                0.53206,                0.34682,                 1.1984,                 1.8426,                  1.405,             0.00035508,             0.00035508,             0.00035508
                     17,                0.97906,                 1.4422,                 1.2027,                0.62106,                0.51188,                0.53783,                0.35579,                 1.2019,                 1.8703,                 1.3995,             0.00035095,             0.00035095,             0.00035095
