                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.64423,                0.62932,                 1.0511,                0.70613,                0.61062,                0.59633,                0.39391,                 1.1615,                  1.219,                 1.4338,             0.00013861,             0.00013861,             0.00013861
                      2,                0.66923,                0.65889,                 1.0627,                0.68863,                0.59304,                0.57598,                0.37379,                 1.1859,                 1.2629,                 1.4569,             0.00027486,             0.00027486,             0.00027486
                      3,                0.70851,                0.72167,                 1.0869,                0.67418,                0.59598,                0.56995,                 0.3696,                 1.1848,                 1.2745,                 1.4491,             0.00040836,             0.00040836,             0.00040836
                      4,                0.72703,                0.75729,                 1.1024,                0.68923,                0.58193,                0.57661,                0.37357,                 1.1972,                  1.276,                 1.4468,             0.00040462,             0.00040462,             0.00040462
                      5,                0.73513,                0.76679,                 1.1045,                0.65558,                0.60535,                0.56398,                0.36453,                 1.1776,                 1.2675,                 1.4433,             0.00040049,             0.00040049,             0.00040049
                      6,                0.73673,                0.76218,                 1.1064,                0.69162,                 0.5707,                0.57049,                0.37406,                 1.1862,                 1.2911,                 1.4391,             0.00039636,             0.00039636,             0.00039636
                      7,                0.74194,                0.77007,                 1.1061,                0.71025,                0.57225,                 0.5838,                0.37991,                 1.2029,                 1.3149,                 1.4499,             0.00039223,             0.00039223,             0.00039223
                      8,                0.73968,                0.77404,                 1.1061,                0.67495,                0.58684,                0.56423,                0.36658,                 1.1917,                 1.2827,                 1.4443,              0.0003881,              0.0003881,              0.0003881
                      9,                0.73906,                0.77756,                 1.1081,                0.68773,                0.59352,                0.57865,                0.37316,                 1.1991,                 1.2607,                 1.4668,             0.00038397,             0.00038397,             0.00038397
                     10,                0.74335,                0.77144,                 1.1091,                0.69303,                0.58395,                0.57421,                0.37298,                 1.1786,                 1.2743,                 1.4284,             0.00037985,             0.00037985,             0.00037985
                     11,                0.73667,                0.76068,                 1.1066,                0.69015,                0.56573,                0.56518,                0.36561,                 1.1962,                 1.3008,                 1.4462,             0.00037572,             0.00037572,             0.00037572
                     12,                0.73942,                0.76686,                 1.1065,                0.67875,                0.58671,                0.56953,                0.36918,                 1.2007,                 1.2694,                 1.4538,             0.00037159,             0.00037159,             0.00037159
                     13,                0.72997,                0.75268,                  1.099,                0.70201,                0.57164,                0.57566,                0.37704,                 1.1833,                 1.2911,                 1.4415,             0.00036746,             0.00036746,             0.00036746
                     14,                0.73897,                0.76779,                 1.1096,                0.70213,                0.58622,                0.58738,                0.38263,                 1.1837,                 1.2428,                 1.4411,             0.00036333,             0.00036333,             0.00036333
                     15,                0.73633,                0.75978,                 1.1026,                 0.6914,                0.59485,                 0.5839,                 0.3778,                 1.1922,                 1.2626,                 1.4473,              0.0003592,              0.0003592,              0.0003592
                     16,                0.73043,                0.76044,                 1.1013,                0.69051,                0.59265,                0.58455,                0.38312,                 1.1702,                 1.2382,                 1.4245,             0.00035508,             0.00035508,             0.00035508
                     17,                0.73551,                0.76199,                 1.1026,                0.69709,                  0.588,                 0.5846,                0.38414,                 1.1747,                 1.2595,                   1.43,             0.00035095,             0.00035095,             0.00035095
                     18,                0.73895,                0.75366,                 1.0999,                0.69836,                0.58959,                0.57537,                0.37314,                 1.2028,                 1.2699,                 1.4621,             0.00034682,             0.00034682,             0.00034682
                     19,                0.72531,                 0.7465,                  1.097,                0.69382,                0.59708,                0.58034,                0.37699,                   1.19,                 1.2475,                 1.4488,             0.00034269,             0.00034269,             0.00034269
                     20,                0.72642,                0.74427,                 1.0991,                0.70219,                0.59796,                0.58599,                0.38658,                 1.1731,                 1.2478,                 1.4279,             0.00033856,             0.00033856,             0.00033856
                     21,                0.72338,                0.73589,                 1.0917,                0.70043,                0.59127,                0.58237,                0.38532,                 1.1695,                 1.2462,                 1.4348,             0.00033443,             0.00033443,             0.00033443
                     22,                0.73043,                0.74582,                 1.0982,                0.68993,                0.60184,                0.58109,                 0.3809,                 1.1748,                 1.2598,                 1.4288,             0.00033031,             0.00033031,             0.00033031
                     23,                0.73067,                0.74556,                 1.1004,                0.67975,                0.60606,                0.58369,                0.38026,                 1.1757,                 1.2213,                  1.428,             0.00032618,             0.00032618,             0.00032618
                     24,                0.72381,                0.74254,                 1.0991,                0.70871,                0.58741,                0.59988,                0.39383,                 1.1831,                 1.2515,                 1.4417,             0.00032205,             0.00032205,             0.00032205
                     25,                0.72329,                0.73949,                  1.098,                0.68881,                0.59715,                0.58523,                0.38144,                 1.1832,                 1.2472,                 1.4442,             0.00031792,             0.00031792,             0.00031792
                     26,                 0.7153,                 0.7223,                 1.0888,                 0.7042,                0.59291,                0.59562,                0.39162,                 1.1785,                 1.2462,                 1.4343,             0.00031379,             0.00031379,             0.00031379
                     27,                0.71859,                 0.7334,                 1.0966,                0.69675,                0.60113,                0.59029,                0.38588,                 1.1799,                 1.2305,                  1.439,             0.00030966,             0.00030966,             0.00030966
                     28,                0.72153,                0.72646,                  1.095,                0.69521,                0.59597,                 0.5818,                0.38286,                 1.1708,                 1.2439,                 1.4206,             0.00030554,             0.00030554,             0.00030554
                     29,                0.70799,                0.72392,                 1.0903,                0.68486,                0.59949,                0.57739,                0.37368,                 1.1879,                 1.2418,                 1.4541,             0.00030141,             0.00030141,             0.00030141
                     30,                0.70993,                0.71912,                 1.0882,                0.70602,                0.58661,                0.58042,                0.38053,                 1.1795,                 1.2579,                 1.4439,             0.00029728,             0.00029728,             0.00029728
                     31,                0.71046,                0.70671,                 1.0885,                 0.6962,                  0.611,                0.58605,                0.38295,                  1.178,                 1.2277,                 1.4393,             0.00029315,             0.00029315,             0.00029315
                     32,                0.70122,                0.70971,                 1.0863,                 0.7123,                0.59095,                0.59469,                0.38618,                 1.1844,                 1.2606,                 1.4491,             0.00028902,             0.00028902,             0.00028902
                     33,                0.70376,                0.70301,                  1.084,                0.71549,                0.59441,                0.59089,                0.38693,                 1.1763,                 1.2426,                 1.4456,             0.00028489,             0.00028489,             0.00028489
                     34,                0.70693,                0.71107,                  1.084,                0.70218,                0.60027,                0.59031,                0.38904,                 1.1621,                 1.2245,                 1.4275,             0.00028077,             0.00028077,             0.00028077
                     35,                0.70522,                0.70657,                 1.0852,                0.70316,                0.59889,                0.59319,                0.39082,                 1.1616,                 1.2367,                 1.4289,             0.00027664,             0.00027664,             0.00027664
                     36,                0.70121,                0.69261,                 1.0787,                0.70774,                0.59167,                 0.5825,                0.38428,                 1.1796,                 1.2715,                 1.4432,             0.00027251,             0.00027251,             0.00027251
                     37,                0.69512,                 0.6919,                 1.0806,                  0.706,                0.59185,                0.58907,                0.38615,                 1.1781,                 1.2492,                 1.4507,             0.00026838,             0.00026838,             0.00026838
                     38,                0.69639,                0.69748,                  1.079,                0.70423,                0.59898,                0.58789,                0.38898,                 1.1681,                 1.2392,                 1.4262,             0.00026425,             0.00026425,             0.00026425
                     39,                 0.6988,                0.69829,                 1.0836,                 0.7077,                0.59518,                0.58959,                0.38902,                 1.1691,                 1.2348,                 1.4365,             0.00026012,             0.00026012,             0.00026012
                     40,                0.70506,                0.69225,                 1.0861,                0.71092,                0.59592,                0.59179,                0.39056,                 1.1685,                 1.2394,                 1.4383,               0.000256,               0.000256,               0.000256
                     41,                0.68568,                0.68568,                 1.0781,                0.70938,                0.59458,                0.59451,                0.39037,                 1.1786,                 1.2385,                 1.4397,             0.00025187,             0.00025187,             0.00025187
                     42,                 0.6859,                0.68625,                 1.0796,                0.71393,                0.60887,                0.60172,                0.39656,                 1.1582,                 1.2033,                 1.4205,             0.00024774,             0.00024774,             0.00024774
                     43,                0.68296,                0.68412,                 1.0745,                0.71984,                0.59855,                0.59619,                0.39443,                 1.1716,                 1.2318,                 1.4398,             0.00024361,             0.00024361,             0.00024361
                     44,                0.69228,                0.68211,                 1.0762,                0.71301,                0.60981,                0.60024,                0.39707,                 1.1691,                 1.2253,                 1.4359,             0.00023948,             0.00023948,             0.00023948
