                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0204,                 3.9869,                   1.23,                 0.2451,                0.05771,                0.14678,                0.12198,                0.79465,                 3.8206,                 1.0694,             0.00013491,             0.00013491,             0.00013491
                      2,                 1.0603,                 3.2112,                 1.2739,                 0.7686,                0.12571,                0.32038,                0.23072,                0.99248,                 2.9954,                 1.2095,              0.0002712,              0.0002712,              0.0002712
                      3,                 1.0877,                 2.5477,                 1.3122,                0.55558,                0.43469,                0.43646,                0.28198,                 1.1427,                 2.1891,                 1.3671,             0.00040474,             0.00040474,             0.00040474
                      4,                 1.1021,                 2.1931,                  1.318,                 0.4836,                 0.5107,                0.42031,                0.25992,                  1.181,                 2.0154,                 1.4062,             0.00040462,             0.00040462,             0.00040462
                      5,                 1.1152,                  2.109,                 1.3235,                0.51068,                0.50536,                0.40549,                0.25277,                 1.1622,                 2.0065,                 1.4083,             0.00040049,             0.00040049,             0.00040049
                      6,                 1.0976,                 1.9319,                 1.3191,                0.56284,                0.52014,                0.46658,                0.29242,                 1.1863,                 1.9007,                 1.4184,             0.00039636,             0.00039636,             0.00039636
                      7,                 1.1212,                 1.8676,                 1.3004,                0.58242,                0.46599,                0.46518,                0.29096,                 1.2152,                 1.8942,                 1.4209,             0.00039223,             0.00039223,             0.00039223
                      8,                 1.0594,                  1.797,                 1.2581,                0.55696,                0.53765,                0.49009,                0.30973,                 1.1751,                  1.671,                 1.3936,              0.0003881,              0.0003881,              0.0003881
                      9,                 1.0724,                 1.7373,                 1.2781,                0.60095,                0.49304,                0.50333,                0.31673,                 1.1905,                 1.6918,                 1.3975,             0.00038397,             0.00038397,             0.00038397
                     10,                  1.049,                 1.7291,                 1.2722,                0.58786,                0.50063,                 0.4696,                0.29591,                 1.1692,                 1.7188,                 1.3988,             0.00037985,             0.00037985,             0.00037985
                     11,                 1.0123,                  1.645,                 1.2513,                0.61024,                0.50681,                0.50232,                0.31107,                 1.2074,                 1.6547,                 1.4217,             0.00037572,             0.00037572,             0.00037572
                     12,                 1.0163,                 1.6426,                 1.2477,                0.53833,                0.53823,                 0.4829,                0.30379,                 1.1974,                 1.6992,                 1.4139,             0.00037159,             0.00037159,             0.00037159
                     13,                0.98315,                 1.5364,                 1.2255,                0.60654,                0.49889,                0.50328,                0.31766,                 1.1857,                 1.6818,                 1.3948,             0.00036746,             0.00036746,             0.00036746
                     14,                0.99272,                 1.5256,                 1.2269,                0.63833,                0.48577,                0.50924,                0.31495,                 1.2264,                 1.7089,                 1.4438,             0.00036333,             0.00036333,             0.00036333
                     15,                0.95979,                 1.4697,                 1.2121,                0.58642,                0.51237,                0.49901,                0.30771,                 1.2135,                 1.6708,                 1.4147,              0.0003592,              0.0003592,              0.0003592
                     16,                0.98372,                 1.4631,                 1.2174,                0.58091,                0.51293,                0.50199,                0.31779,                 1.2034,                 1.6684,                 1.4094,             0.00035508,             0.00035508,             0.00035508
                     17,                0.97055,                 1.4507,                 1.2205,                0.62594,                0.49002,                0.50991,                0.32161,                 1.2114,                  1.708,                 1.4229,             0.00035095,             0.00035095,             0.00035095
                     18,                  0.967,                 1.4402,                 1.2111,                0.56746,                0.53702,                0.50085,                0.31303,                 1.2044,                 1.6639,                 1.4289,             0.00034682,             0.00034682,             0.00034682
                     19,                0.96884,                 1.3811,                 1.1948,                0.64356,                0.52195,                0.52886,                 0.3324,                 1.1902,                 1.5964,                 1.4071,             0.00034269,             0.00034269,             0.00034269
