                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.66582,                0.70736,                 1.0754,                0.69646,                0.57122,                0.56249,                  0.368,                  1.209,                 1.4005,                 1.4768,              0.0001386,              0.0001386,              0.0001386
                      2,                0.69749,                 0.7601,                 1.0924,                0.68301,                0.56095,                0.55044,                0.34979,                 1.2278,                 1.3798,                 1.4649,             0.00027485,             0.00027485,             0.00027485
                      3,                 0.7324,                0.81404,                  1.114,                0.65749,                0.54917,                 0.5307,                0.33924,                  1.228,                 1.4458,                 1.4734,             0.00040835,             0.00040835,             0.00040835
                      4,                0.76327,                0.87263,                 1.1368,                0.65621,                0.54286,                 0.5288,                0.33228,                  1.261,                 1.4665,                 1.5121,             0.00040462,             0.00040462,             0.00040462
                      5,                0.76388,                0.87629,                 1.1347,                0.65247,                0.55242,                0.53201,                 0.3346,                 1.2471,                 1.3946,                 1.4915,             0.00040049,             0.00040049,             0.00040049
                      6,                0.76572,                0.88099,                 1.1373,                0.68866,                0.53095,                0.54966,                0.35305,                 1.2364,                 1.4535,                 1.4781,             0.00039636,             0.00039636,             0.00039636
                      7,                0.76364,                0.86337,                 1.1359,                0.68023,                0.55744,                0.55055,                0.35249,                 1.2204,                 1.3522,                 1.4571,             0.00039223,             0.00039223,             0.00039223
                      8,                0.77079,                0.88191,                  1.143,                0.68117,                0.54967,                0.55587,                0.35481,                 1.2187,                 1.3603,                 1.4459,              0.0003881,              0.0003881,              0.0003881
                      9,                0.76435,                0.87407,                 1.1396,                0.67597,                0.56357,                0.55836,                0.36265,                 1.2091,                 1.3504,                 1.4458,             0.00038397,             0.00038397,             0.00038397
                     10,                0.76789,                0.87387,                 1.1385,                0.66452,                 0.5595,                0.54505,                0.34912,                 1.2124,                 1.3579,                 1.4589,             0.00037985,             0.00037985,             0.00037985
                     11,                0.76291,                0.86253,                 1.1307,                0.64945,                0.55588,                0.54366,                 0.3479,                 1.2079,                 1.3617,                 1.4442,             0.00037572,             0.00037572,             0.00037572
                     12,                0.76579,                0.86289,                 1.1396,                0.68139,                0.55683,                0.55645,                0.35681,                 1.2236,                 1.3739,                 1.4684,             0.00037159,             0.00037159,             0.00037159
                     13,                 0.7562,                0.86359,                 1.1351,                0.66428,                0.55181,                0.55054,                0.34955,                 1.2236,                 1.3742,                 1.4599,             0.00036746,             0.00036746,             0.00036746
                     14,                0.76154,                 0.8578,                 1.1354,                0.64354,                0.56702,                0.54007,                0.34537,                 1.2073,                  1.361,                 1.4407,             0.00036333,             0.00036333,             0.00036333
                     15,                0.74964,                0.84723,                  1.131,                0.67921,                0.55854,                 0.5551,                0.35781,                   1.21,                 1.3551,                 1.4526,              0.0003592,              0.0003592,              0.0003592
                     16,                 0.7545,                0.85797,                 1.1343,                0.68023,                 0.5416,                 0.5535,                0.35141,                 1.2208,                  1.369,                 1.4545,             0.00035508,             0.00035508,             0.00035508
                     17,                 0.7462,                 0.8491,                 1.1334,                0.64886,                0.57353,                0.54575,                0.34774,                 1.2097,                 1.3522,                 1.4589,             0.00035095,             0.00035095,             0.00035095
