                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.62673,                0.58792,                 1.0209,                0.72087,                0.55971,                0.61475,                0.43457,                 1.1659,                 1.4535,                 1.4405,             0.00013837,             0.00013837,             0.00013837
                      2,                0.64858,                0.61919,                 1.0295,                0.70932,                0.53677,                0.58795,                0.40446,                 1.2126,                 1.5007,                 1.4859,             0.00027463,             0.00027463,             0.00027463
                      3,                 0.6957,                0.68268,                 1.0547,                0.67726,                0.54921,                0.58164,                0.39951,                 1.2141,                 1.5076,                 1.4709,             0.00040813,             0.00040813,             0.00040813
                      4,                0.70394,                0.71437,                 1.0606,                0.68949,                0.54197,                0.59008,                0.40516,                  1.227,                  1.476,                 1.4778,             0.00040462,             0.00040462,             0.00040462
                      5,                0.72075,                0.74005,                 1.0742,                0.67167,                0.53818,                 0.5712,                 0.3854,                 1.2442,                 1.4995,                 1.4966,             0.00040049,             0.00040049,             0.00040049
                      6,                0.72466,                0.75054,                 1.0761,                0.67697,                0.53519,                0.58024,                0.39358,                 1.2332,                 1.4301,                 1.4711,             0.00039636,             0.00039636,             0.00039636
                      7,                0.73167,                0.74863,                 1.0795,                0.68279,                0.54268,                0.58386,                0.39858,                 1.2226,                 1.4558,                 1.4671,             0.00039223,             0.00039223,             0.00039223
                      8,                0.73192,                0.74848,                 1.0747,                0.67303,                0.52785,                0.57044,                 0.3881,                 1.2512,                 1.5585,                 1.5087,              0.0003881,              0.0003881,              0.0003881
                      9,                0.73501,                0.76478,                 1.0829,                0.68797,                0.53422,                0.57931,                0.39644,                 1.2303,                 1.4646,                 1.4865,             0.00038397,             0.00038397,             0.00038397
                     10,                0.73485,                0.73918,                 1.0785,                  0.677,                0.54499,                0.57878,                0.39464,                 1.2132,                 1.3798,                 1.4709,             0.00037985,             0.00037985,             0.00037985
                     11,                0.72615,                 0.7391,                 1.0738,                0.68319,                0.55043,                0.59277,                0.41111,                 1.2061,                 1.4456,                 1.4618,             0.00037572,             0.00037572,             0.00037572
                     12,                0.72443,                0.73707,                 1.0765,                0.67012,                0.55198,                0.58882,                0.40423,                 1.2028,                 1.4105,                 1.4562,             0.00037159,             0.00037159,             0.00037159
                     13,                0.72587,                0.74384,                 1.0754,                0.67599,                0.54556,                0.58787,                0.40073,                 1.2229,                 1.4702,                 1.4751,             0.00036746,             0.00036746,             0.00036746
                     14,                0.72198,                0.72687,                 1.0729,                0.68453,                0.54877,                 0.5906,                0.40626,                 1.2134,                 1.4385,                 1.4622,             0.00036333,             0.00036333,             0.00036333
                     15,                0.72499,                0.72997,                 1.0719,                0.70345,                0.53638,                0.59112,                0.39976,                 1.2321,                 1.4504,                  1.484,              0.0003592,              0.0003592,              0.0003592
                     16,                0.72359,                0.73562,                 1.0749,                0.65228,                0.55342,                0.58729,                0.40121,                 1.2226,                 1.4917,                 1.4674,             0.00035508,             0.00035508,             0.00035508
                     17,                 0.7186,                0.72707,                 1.0737,                0.68494,                0.54263,                0.58896,                 0.4039,                 1.2248,                 1.4808,                 1.4713,             0.00035095,             0.00035095,             0.00035095
                     18,                0.72052,                0.72972,                 1.0685,                0.70986,                0.55842,                0.61185,                0.42148,                 1.2033,                 1.3843,                 1.4588,             0.00034682,             0.00034682,             0.00034682
                     19,                 0.7215,                0.71867,                 1.0756,                 0.6885,                0.55975,                0.60218,                 0.4123,                  1.199,                 1.3938,                 1.4558,             0.00034269,             0.00034269,             0.00034269
                     20,                0.70912,                0.70382,                 1.0627,                0.70551,                 0.5532,                0.59983,                0.41416,                 1.1992,                 1.4221,                 1.4691,             0.00033856,             0.00033856,             0.00033856
                     21,                 0.7139,                0.70097,                 1.0631,                0.69811,                0.54871,                0.59898,                0.41427,                 1.2098,                 1.4624,                 1.4641,             0.00033443,             0.00033443,             0.00033443
                     22,                0.72051,                 0.7188,                 1.0716,                0.69192,                0.55339,                0.59734,                0.40965,                 1.2153,                  1.455,                 1.4728,             0.00033031,             0.00033031,             0.00033031
                     23,                 0.7134,                0.70778,                 1.0673,                0.68471,                0.54682,                0.58476,                0.40104,                 1.2024,                 1.4415,                 1.4469,             0.00032618,             0.00032618,             0.00032618
                     24,                0.71702,                0.71045,                 1.0696,                0.70336,                0.55484,                0.59596,                 0.4076,                 1.2163,                 1.4363,                 1.4679,             0.00032205,             0.00032205,             0.00032205
                     25,                0.70688,                0.69342,                 1.0664,                0.69395,                0.54616,                0.59538,                0.40945,                 1.2108,                 1.4705,                 1.4696,             0.00031792,             0.00031792,             0.00031792
                     26,                0.69695,                0.68744,                 1.0621,                0.69495,                0.54604,                0.58875,                0.40498,                 1.1954,                 1.4321,                 1.4547,             0.00031379,             0.00031379,             0.00031379
                     27,                0.70189,                0.69567,                 1.0614,                0.71039,                0.54724,                0.60121,                0.41297,                 1.2046,                 1.4119,                 1.4504,             0.00030966,             0.00030966,             0.00030966
                     28,                0.70568,                0.68289,                 1.0627,                0.69569,                0.55604,                 0.5958,                0.41041,                 1.1962,                 1.4188,                 1.4531,             0.00030554,             0.00030554,             0.00030554
                     29,                0.70853,                0.69224,                 1.0615,                0.70226,                0.55476,                0.60592,                0.41803,                 1.1957,                 1.4234,                 1.4512,             0.00030141,             0.00030141,             0.00030141
                     30,                0.69766,                0.69083,                 1.0598,                0.70132,                0.54773,                0.60326,                0.41877,                 1.1942,                 1.4274,                 1.4649,             0.00029728,             0.00029728,             0.00029728
                     31,                0.70101,                0.68804,                 1.0621,                0.69599,                0.55113,                0.59861,                0.41159,                  1.205,                 1.3976,                  1.469,             0.00029315,             0.00029315,             0.00029315
                     32,                0.69235,                0.68202,                 1.0581,                0.71427,                0.54501,                0.59974,                0.41126,                 1.2086,                 1.4619,                 1.4643,             0.00028902,             0.00028902,             0.00028902
                     33,                0.70081,                0.67974,                 1.0574,                0.68618,                0.56014,                0.60167,                 0.4146,                 1.1931,                 1.4313,                 1.4558,             0.00028489,             0.00028489,             0.00028489
