                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.48253,                0.48404,                0.97579,                0.64704,                0.42183,                0.48757,                0.33638,                 1.3083,                 2.4042,                 1.5963,             0.00013824,             0.00013824,             0.00013824
                      2,                0.51952,                 0.5359,                0.99477,                0.63879,                 0.4135,                0.46967,                0.31688,                  1.323,                 2.3962,                 1.6141,             0.00027449,             0.00027449,             0.00027449
                      3,                0.55493,                0.58148,                 1.0152,                0.64353,                0.41727,                0.47717,                0.32296,                 1.3463,                 2.4633,                 1.6118,             0.00040799,             0.00040799,             0.00040799
                      4,                0.58256,                0.63354,                 1.0324,                0.63318,                0.39852,                0.45424,                0.29767,                 1.3818,                 2.4151,                  1.662,             0.00040462,             0.00040462,             0.00040462
                      5,                0.58426,                0.64506,                 1.0311,                0.60268,                0.39535,                 0.4458,                0.29447,                 1.3974,                 2.5295,                 1.6726,             0.00040049,             0.00040049,             0.00040049
                      6,                0.58239,                0.65709,                 1.0317,                0.60339,                0.43746,                0.47004,                0.31048,                 1.3564,                 2.1315,                 1.6262,             0.00039636,             0.00039636,             0.00039636
                      7,                0.58581,                0.64721,                  1.028,                0.60533,                0.44385,                0.47201,                0.31251,                 1.3516,                 2.1117,                  1.625,             0.00039223,             0.00039223,             0.00039223
                      8,                0.58814,                0.64717,                 1.0295,                0.61716,                0.43775,                 0.4766,                0.31149,                 1.3758,                 2.2043,                 1.6413,              0.0003881,              0.0003881,              0.0003881
                      9,                0.59943,                0.64018,                 1.0346,                0.62099,                0.42671,                0.46342,                0.30191,                 1.3797,                 2.2488,                 1.6567,             0.00038397,             0.00038397,             0.00038397
                     10,                 0.5991,                0.65315,                 1.0353,                0.62371,                 0.4256,                0.47353,                 0.3122,                  1.361,                  2.267,                 1.6436,             0.00037985,             0.00037985,             0.00037985
                     11,                0.60008,                0.65773,                  1.044,                0.63862,                0.43634,                0.48173,                0.32006,                 1.3432,                 2.1637,                 1.5952,             0.00037572,             0.00037572,             0.00037572
                     12,                0.60014,                0.65933,                 1.0425,                0.62124,                0.45111,                 0.4915,                0.32145,                 1.3618,                 2.0662,                 1.6323,             0.00037159,             0.00037159,             0.00037159
                     13,                0.58734,                0.63413,                 1.0329,                0.63754,                0.42397,                0.48048,                0.32422,                 1.3258,                 2.1728,                  1.587,             0.00036746,             0.00036746,             0.00036746
                     14,                0.59628,                0.65191,                 1.0399,                0.59921,                 0.4297,                0.46525,                0.30408,                 1.3615,                 2.1599,                 1.6056,             0.00036333,             0.00036333,             0.00036333
                     15,                0.58806,                0.64334,                 1.0398,                 0.6074,                0.43326,                0.46134,                0.29991,                 1.3936,                 2.1946,                 1.6934,              0.0003592,              0.0003592,              0.0003592
