                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.84793,                 1.1527,                 1.1814,                0.71248,                0.56135,                0.61969,                0.42622,                 1.1285,                 1.3855,                 1.3486,             0.00013791,             0.00013791,             0.00013791
                      2,                0.87485,                 1.1976,                 1.1952,                0.66259,                0.55834,                0.59391,                0.39819,                 1.1528,                 1.4291,                 1.3764,             0.00027416,             0.00027416,             0.00027416
                      3,                0.90684,                 1.2436,                 1.2089,                0.65759,                0.52024,                0.56218,                 0.3759,                 1.2084,                 1.5599,                 1.4207,             0.00040767,             0.00040767,             0.00040767
                      4,                0.94251,                 1.2819,                 1.2333,                0.62112,                0.51985,                0.54898,                  0.359,                 1.2313,                 1.5469,                 1.4385,             0.00040462,             0.00040462,             0.00040462
                      5,                0.92762,                 1.2703,                 1.2227,                0.62355,                 0.5404,                 0.5639,                 0.3692,                 1.2196,                 1.5298,                 1.4247,             0.00040049,             0.00040049,             0.00040049
                      6,                0.92548,                  1.227,                 1.2189,                0.64211,                0.52809,                0.56077,                0.36521,                 1.2371,                 1.4992,                 1.4298,             0.00039636,             0.00039636,             0.00039636
                      7,                0.91366,                 1.2374,                 1.2233,                0.66887,                0.52096,                0.56932,                0.37326,                 1.2326,                 1.5115,                 1.4529,             0.00039223,             0.00039223,             0.00039223
                      8,                0.91799,                 1.2292,                 1.2203,                0.62926,                0.52242,                0.54879,                0.36144,                 1.1973,                 1.5034,                 1.4119,              0.0003881,              0.0003881,              0.0003881
                      9,                0.91219,                 1.2043,                 1.2139,                0.66948,                0.54614,                0.58766,                 0.3943,                 1.1893,                 1.4918,                 1.4001,             0.00038397,             0.00038397,             0.00038397
                     10,                0.90336,                 1.1863,                 1.2016,                0.67533,                0.52014,                0.57844,                0.38536,                 1.1935,                 1.4453,                 1.4156,             0.00037985,             0.00037985,             0.00037985
                     11,                0.89089,                 1.1332,                 1.1956,                0.64488,                0.55057,                0.57812,                0.38713,                 1.1823,                 1.4669,                  1.398,             0.00037572,             0.00037572,             0.00037572
                     12,                0.88771,                 1.1555,                 1.1957,                0.65745,                0.54098,                 0.5772,                0.37779,                 1.2175,                 1.4918,                 1.4267,             0.00037159,             0.00037159,             0.00037159
                     13,                0.86413,                 1.1241,                  1.189,                0.65342,                 0.5385,                0.57361,                0.37749,                 1.2037,                 1.4624,                 1.4089,             0.00036746,             0.00036746,             0.00036746
                     14,                0.86326,                 1.1198,                 1.1922,                0.66267,                0.52104,                0.57057,                0.37613,                 1.2232,                 1.5328,                 1.4377,             0.00036333,             0.00036333,             0.00036333
                     15,                0.89049,                 1.1253,                 1.1967,                0.66357,                 0.5228,                 0.5616,                0.36409,                 1.2399,                 1.5497,                 1.4719,              0.0003592,              0.0003592,              0.0003592
                     16,                 0.8579,                 1.0709,                 1.1772,                0.64452,                0.53776,                0.55867,                0.36511,                 1.1975,                 1.4879,                 1.4295,             0.00035508,             0.00035508,             0.00035508
                     17,                0.86734,                 1.0624,                 1.1768,                0.67614,                0.53415,                0.58279,                0.38677,                 1.2015,                 1.4579,                 1.4187,             0.00035095,             0.00035095,             0.00035095
                     18,                0.84123,                 1.0229,                 1.1656,                0.66131,                 0.5367,                0.57475,                0.37976,                 1.1944,                 1.4591,                 1.4184,             0.00034682,             0.00034682,             0.00034682
                     19,                0.85437,                 1.0299,                 1.1722,                0.64891,                0.53154,                0.56973,                0.37659,                  1.212,                 1.4856,                 1.4419,             0.00034269,             0.00034269,             0.00034269
                     20,                0.82724,                 1.0186,                 1.1548,                0.66972,                0.52898,                0.57656,                0.38359,                 1.1954,                 1.4368,                 1.4277,             0.00033856,             0.00033856,             0.00033856
                     21,                0.83292,                0.99713,                 1.1578,                 0.6573,                0.54242,                0.57964,                 0.3849,                 1.2147,                 1.5104,                 1.4344,             0.00033443,             0.00033443,             0.00033443
                     22,                0.82882,                0.99271,                 1.1496,                0.66828,                0.53041,                0.57205,                0.37724,                 1.2177,                 1.5051,                 1.4483,             0.00033031,             0.00033031,             0.00033031
                     23,                0.83271,                0.98561,                 1.1468,                0.67192,                 0.5347,                0.57656,                0.38394,                  1.183,                 1.4285,                 1.4041,             0.00032618,             0.00032618,             0.00032618
                     24,                0.83358,                 0.9895,                 1.1488,                0.66395,                0.52982,                0.57705,                0.38183,                 1.2034,                 1.4638,                 1.4178,             0.00032205,             0.00032205,             0.00032205
                     25,                0.80442,                0.97695,                 1.1395,                 0.6545,                0.52812,                0.56877,                0.37979,                 1.1828,                 1.4466,                 1.4065,             0.00031792,             0.00031792,             0.00031792
                     26,                0.81449,                 0.9633,                 1.1458,                0.67752,                0.54615,                 0.5852,                0.39351,                 1.1808,                 1.4306,                 1.4188,             0.00031379,             0.00031379,             0.00031379
                     27,                0.79512,                0.94203,                 1.1379,                0.68236,                0.54048,                0.58821,                0.39038,                 1.1881,                 1.4356,                 1.4243,             0.00030966,             0.00030966,             0.00030966
                     28,                0.79805,                0.94266,                 1.1353,                 0.6729,                0.52834,                0.57492,                0.38086,                 1.2034,                 1.4351,                 1.4385,             0.00030554,             0.00030554,             0.00030554
                     29,                0.80806,                0.94268,                 1.1327,                0.67784,                0.52265,                0.56885,                0.37911,                 1.2295,                 1.5942,                 1.4726,             0.00030141,             0.00030141,             0.00030141
                     30,                 0.7923,                 0.9162,                 1.1323,                0.67403,                0.53963,                0.58479,                0.39162,                  1.192,                 1.4575,                 1.4371,             0.00029728,             0.00029728,             0.00029728
                     31,                0.78423,                 0.9065,                 1.1263,                0.68783,                 0.5357,                 0.5833,                0.39592,                 1.1945,                 1.4274,                 1.4328,             0.00029315,             0.00029315,             0.00029315
                     32,                0.79302,                0.90371,                  1.128,                0.68108,                0.54093,                0.58919,                0.39604,                 1.1925,                   1.46,                 1.4204,             0.00028902,             0.00028902,             0.00028902
                     33,                0.76928,                0.88641,                 1.1215,                0.69797,                0.53355,                0.58847,                0.39502,                 1.2011,                 1.4305,                 1.4301,             0.00028489,             0.00028489,             0.00028489
