                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.68589,                0.69479,                 1.0791,                0.71151,                 0.6172,                0.60748,                0.40404,                  1.129,                 1.2151,                 1.3933,             0.00013861,             0.00013861,             0.00013861
                      2,                0.72243,                0.74341,                 1.0944,                0.70505,                0.60311,                0.59849,                0.39669,                 1.1459,                 1.2379,                 1.4062,             0.00027486,             0.00027486,             0.00027486
                      3,                0.74836,                0.80349,                  1.116,                0.64856,                0.60167,                  0.563,                0.36772,                 1.1624,                 1.2898,                 1.4109,             0.00040836,             0.00040836,             0.00040836
                      4,                0.78313,                0.85162,                 1.1344,                0.68917,                0.58047,                0.57472,                0.37169,                 1.1944,                 1.3118,                 1.4258,             0.00040462,             0.00040462,             0.00040462
                      5,                0.78407,                 0.8655,                 1.1399,                0.68639,                0.58308,                0.57138,                0.37126,                 1.1758,                 1.3118,                 1.4228,             0.00040049,             0.00040049,             0.00040049
                      6,                0.79013,                0.85967,                 1.1402,                 0.7002,                0.57387,                0.58634,                0.38087,                 1.1834,                 1.2824,                 1.4097,             0.00039636,             0.00039636,             0.00039636
                      7,                0.79797,                0.86451,                 1.1374,                0.67071,                0.59532,                0.56515,                0.36627,                 1.1685,                 1.2785,                 1.4044,             0.00039223,             0.00039223,             0.00039223
                      8,                0.78721,                0.85829,                 1.1406,                0.69097,                 0.5737,                0.57319,                0.37398,                 1.1796,                 1.2787,                 1.4312,              0.0003881,              0.0003881,              0.0003881
                      9,                 0.7891,                0.86606,                 1.1398,                0.67567,                0.59101,                0.57796,                0.37556,                 1.1595,                 1.2696,                 1.4011,             0.00038397,             0.00038397,             0.00038397
                     10,                0.79409,                0.87077,                 1.1419,                0.68819,                 0.5934,                 0.5869,                0.38231,                 1.1708,                 1.2742,                 1.4107,             0.00037985,             0.00037985,             0.00037985
                     11,                0.78845,                0.86154,                 1.1414,                0.66767,                 0.6089,                0.57748,                0.37233,                  1.172,                 1.2363,                 1.4008,             0.00037572,             0.00037572,             0.00037572
                     12,                0.78152,                0.84667,                 1.1342,                0.68262,                0.59708,                0.58522,                0.37896,                 1.1656,                 1.2228,                 1.4111,             0.00037159,             0.00037159,             0.00037159
                     13,                0.78453,                0.85175,                 1.1406,                0.68127,                0.59152,                 0.5807,                0.38021,                 1.1579,                 1.2481,                 1.3971,             0.00036746,             0.00036746,             0.00036746
                     14,                0.78243,                0.84345,                  1.134,                0.67596,                0.59271,                0.58296,                0.37852,                 1.1792,                 1.2742,                 1.4248,             0.00036333,             0.00036333,             0.00036333
                     15,                0.78278,                0.84191,                 1.1359,                0.70294,                0.57907,                0.58289,                0.38063,                 1.1751,                 1.2794,                 1.4179,              0.0003592,              0.0003592,              0.0003592
                     16,                0.78048,                0.83829,                 1.1323,                0.69562,                0.57988,                0.57543,                0.37462,                 1.1881,                 1.2809,                 1.4339,             0.00035508,             0.00035508,             0.00035508
                     17,                 0.7798,                0.82315,                  1.133,                0.69161,                0.58744,                 0.5807,                 0.3799,                 1.1826,                 1.2974,                 1.4182,             0.00035095,             0.00035095,             0.00035095
                     18,                0.77154,                 0.8361,                 1.1296,                0.69055,                0.59493,                0.58572,                0.38175,                 1.1599,                 1.2445,                 1.4022,             0.00034682,             0.00034682,             0.00034682
                     19,                 0.7725,                0.83212,                 1.1261,                0.69583,                0.59459,                0.59022,                0.38363,                 1.1625,                 1.2436,                 1.3933,             0.00034269,             0.00034269,             0.00034269
                     20,                0.77311,                0.83026,                 1.1299,                0.67776,                0.58158,                 0.5714,                0.36987,                 1.1668,                 1.2677,                 1.4089,             0.00033856,             0.00033856,             0.00033856
                     21,                0.77698,                0.83026,                 1.1336,                0.69184,                0.59599,                0.58362,                0.38153,                  1.172,                 1.2528,                 1.4133,             0.00033443,             0.00033443,             0.00033443
                     22,                0.76585,                0.81747,                 1.1298,                0.70891,                0.59725,                 0.5975,                0.39069,                 1.1685,                 1.2422,                 1.4118,             0.00033031,             0.00033031,             0.00033031
                     23,                0.76868,                0.81534,                 1.1245,                0.69953,                0.59257,                0.58983,                0.38338,                 1.1834,                 1.2741,                 1.4232,             0.00032618,             0.00032618,             0.00032618
                     24,                0.76091,                0.80603,                 1.1217,                 0.7133,                 0.5948,                0.60332,                0.39854,                  1.151,                 1.2282,                 1.3932,             0.00032205,             0.00032205,             0.00032205
                     25,                0.76254,                0.80773,                 1.1277,                0.69967,                0.60104,                0.59924,                0.39112,                 1.1574,                 1.2204,                 1.4033,             0.00031792,             0.00031792,             0.00031792
